Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
17335902,1,99
17335902,2,19
17335915,1,1
17335915,2,1
17335915,3,19
17335930,1,19
17335930,2,19
17335940,1,20
17335943,1,1
17335943,2,19
17335947,1,19
17335947,2,1
17335951,1,19
17335951,2,19
17335955,1,1
17335955,2,19
17335975,1,1
17336009,1,19
17336017,1,99
17336029,1,98
17336031,1,1
17336031,2,1
17336033,1,19
17336033,2,1
17336042,1,19
17336042,2,1
17336043,1,20
17336043,2,1
17336046,1,98
17336046,3,1
17336051,1,19
17336051,2,19
17336052,1,19
17336052,2,98
17336055,1,1
17336055,2,19
17336057,1,23
17336057,2,23
17336058,1,1
17336058,2,19
17336061,1,1
17336061,2,19
17336065,1,1
17336065,2,99
17336068,1,99
17336068,2,19
17336077,1,19
17336077,2,20
17336100,1,1
17336100,1,23
17336100,2,1
17336104,1,98
17336104,3,1
17336107,1,19
17336107,2,1
17336107,2,21
17336107,3,98
17336115,1,19
17336115,2,19
17336116,1,19
17336117,1,19
17336117,2,19
17336117,3,19
17336120,1,19
17336120,2,19
17336120,3,19
17336120,4,19
17336122,1,1
17336134,1,99
17336134,2,1
17336141,1,98
17336146,1,19
17336146,2,19
17336147,1,21
17336147,2,19
17336165,1,19
17336165,2,19
17336171,1,19
17336171,2,1
17336173,1,20
17336173,2,19
17336178,1,99
17336180,1,74
17336181,1,1
17336184,1,21
17336184,1,22
17336184,2,20
17336205,1,67
17336205,1,72
17336205,2,19
17336216,1,19
17336226,1,20
17336226,2,1
17336235,1,19
17336235,2,1
17336239,1,19
17336239,2,98
17336243,1,19
17336243,2,19
17336246,1,1
17336246,2,1
17336248,1,19
17336248,3,1
17336253,1,19
17336253,2,19
17336259,1,1
17336259,2,19
17336268,1,19
17336268,2,1
17336268,3,19
17336280,1,20
17336280,2,19
17336281,1,19
17336281,2,19
17336289,1,19
17336289,2,1
17336290,1,1
17336290,2,98
17336309,1,19
17336309,2,19
17336314,1,99
17336315,1,99
17336315,2,19
17336317,1,20
17336317,2,19
17336322,1,1
17336322,2,21
17336322,2,22
17336322,3,19
17336331,1,20
17336331,2,19
17336331,3,19
17336332,1,20
17336332,2,99
17336333,1,1
17336343,1,19
17336343,2,19
17336343,3,19
17336344,1,19
17336344,2,19
17336348,1,19
17336348,2,19
17336354,1,19
17336354,2,98
17336355,1,99
17336355,2,19
17336356,1,98
17336356,2,1
17336357,1,19
17336357,2,19
17336366,1,19
17336372,1,1
17336372,2,1
17336376,1,99
17336380,1,98
17336380,2,98
17336405,1,19
17336405,2,20
17336409,1,99
17336423,1,19
17336423,2,19
17336444,1,19
17336444,2,19
17336446,1,19
17336446,2,19
17336448,1,19
17336448,2,19
17336450,1,19
17336450,2,99
17336460,1,20
17336460,2,20
17336477,1,19
17336483,1,1
17336483,2,20
17336490,1,19
17336490,3,1
17336490,4,19
17336490,5,19
17336490,6,19
17336492,1,19
17336492,2,1
17336493,1,20
17336493,2,19
17336494,1,20
17336494,2,19
17336496,1,20
17336497,1,19
17336497,2,98
17336498,1,19
17336498,2,99
17336502,1,19
17336502,2,1
17336506,1,1
17336506,2,19
17336508,1,20
17336508,2,19
17336509,1,1
17336509,2,1
17336513,1,19
17336513,2,19
17336519,1,19
17336519,2,19
17336521,1,19
17336521,2,19
17336526,1,19
17336526,2,19
17336530,1,19
17336530,2,19
17336530,3,19
17336534,1,19
17336534,2,19
17336534,3,1
17336536,1,23
17336536,2,98
17336538,1,99
17336538,2,19
17336539,1,1
17336539,2,20
17336544,1,20
17336544,2,98
17336547,1,19
17336547,2,19
17336553,1,1
17336553,2,19
17336576,1,20
17336576,2,19
17336580,1,19
17336580,2,19
17336584,1,19
17336584,2,19
17336600,1,99
17336600,2,99
17336605,1,1
17336606,1,1
17336606,2,1
17336624,1,19
17336624,2,20
17336637,1,1
17336637,2,21
17336637,3,19
17336652,1,98
17336652,3,19
17336658,1,98
17336658,2,20
17336676,1,19
17336676,2,19
17336699,1,98
17336699,2,98
17336702,1,19
17336702,2,19
17336702,3,98
17336706,1,1
17336706,2,19
17336707,1,99
17336708,1,19
17336708,2,19
17336714,1,20
17336714,2,19
17336715,1,19
17336715,2,21
17336716,1,19
17336716,2,19
17336739,1,99
17336739,2,20
17336740,1,19
17336740,2,20
17336742,1,19
17336742,2,19
17336743,1,20
17336743,2,20
17336749,1,98
17336749,2,1
17336752,1,99
17336752,2,19
17336755,1,19
17336755,2,20
17336763,1,19
17336773,1,99
17336774,1,99
17336774,2,19
17336775,1,19
17336775,2,19
17336776,1,1
17336778,1,19
17336778,2,19
17336781,1,19
17336781,2,1
17336783,1,19
17336783,2,19
17336783,3,98
17336785,1,1
17336785,2,19
17336785,3,19
17336788,1,20
17336789,1,19
17336789,2,20
17336790,1,1
17336790,2,66
17336791,1,1
17336791,1,15
17336791,1,18
17336791,1,78
17336791,2,1
17336792,1,19
17336792,2,1
17336793,1,19
17336793,2,19
17336794,1,98
17336794,2,1
17336795,1,19
17336795,2,19
17336796,1,19
17336796,2,19
17336799,1,19
17336799,2,19
17336801,1,19
17336801,2,19
17336802,1,19
17336809,1,1
17336809,2,1
17336811,1,99
17336811,2,19
17336811,3,23
17336811,4,1
17336812,1,99
17336815,1,20
17336815,2,1
17336817,1,19
17336817,2,19
17336819,1,98
17336824,1,19
17336824,2,99
17336826,1,98
17336837,1,99
17336838,1,19
17336841,1,19
17336842,1,19
17336842,2,19
17336844,1,1
17336844,1,74
17336846,1,19
17336847,1,19
17336847,2,19
17336848,1,19
17336848,3,98
17336850,1,19
17336850,2,1
17336851,1,19
17336854,1,98
17336854,2,98
17336857,1,20
17336857,2,99
17336862,1,19
17336862,2,19
17336863,1,99
17336863,2,19
17336866,1,19
17336867,1,99
17336868,1,1
17336868,2,98
17336869,1,19
17336869,2,1
17336870,1,99
17336870,2,1
17336871,1,99
17336876,1,19
17336876,2,19
17336877,1,19
17336877,2,19
17336880,1,19
17336880,2,1
17336881,1,1
17336881,3,19
17336881,4,19
17336882,1,19
17336882,2,19
17336882,3,99
17336884,1,19
17336884,2,1
17336885,1,19
17336885,2,20
17336887,1,20
17336888,1,99
17336890,1,99
17336890,2,19
17336894,1,19
17336895,1,19
17336895,2,19
17336897,1,19
17336897,2,99
17336903,1,99
17336903,2,19
17336905,1,19
17336906,1,98
17336906,2,23
17336906,3,19
17336910,1,19
17336910,2,19
17336913,1,19
17336913,2,19
17336916,1,1
17336916,2,19
17336925,1,19
17336925,2,19
17336926,1,98
17336926,2,19
17336926,3,19
17336928,1,19
17336930,1,20
17336930,2,19
17336931,1,20
17336931,2,20
17336938,1,1
17336938,2,1
17336939,1,98
17336939,2,19
17336939,3,1
17336940,1,19
17336958,1,1
17336958,2,1
17336964,1,99
17336964,2,19
17336966,1,19
17336966,2,19
17336967,1,19
17336967,2,19
17336973,1,19
17336974,1,19
17336974,2,19
17336975,1,23
17336975,2,1
17336975,2,23
17336976,1,1
17336977,1,98
17336977,2,19
17336978,1,19
17336978,2,1
17336993,1,99
17336994,1,99
17336995,1,20
17336995,2,19
17336996,1,19
17336996,2,1
17336998,1,19
17336998,2,99
17336999,1,19
17336999,2,19
17337000,1,1
17337000,2,98
17337001,1,19
17337001,2,19
17337002,1,98
17337002,2,1
17337002,3,19
17337002,4,1
17337003,1,19
17337003,2,98
17337009,1,1
17337009,2,19
17337010,1,1
17337010,2,1
17337011,1,1
17337011,1,23
17337011,2,19
17337014,1,19
17337014,2,1
17337015,1,19
17337015,2,19
17337017,1,1
17337017,2,1
17337018,1,19
17337018,2,98
17337021,1,19
17337023,1,98
17337024,1,20
17337024,2,19
17337025,1,20
17337025,2,19
17337026,1,98
17337026,2,1
17337027,1,19
17337027,2,19
17337027,3,19
17337028,1,19
17337028,2,99
17337029,1,1
17337029,2,19
17337030,1,20
17337031,1,19
17337032,1,19
17337032,2,19
17337033,1,1
17337033,2,1
17337034,1,19
17337034,2,98
17337035,1,20
17337035,2,19
17337035,3,19
17337036,1,19
17337036,2,66
17337038,1,19
17337039,1,1
17337039,2,1
17337041,1,19
17337041,2,19
17337045,1,19
17337045,2,19
17337050,1,21
17337057,1,19
17337060,1,20
17337060,2,19
17337066,1,98
17337066,2,99
17337074,1,19
17337074,2,19
17337075,1,99
17337075,2,19
17337077,1,1
17337077,3,99
17337084,1,19
17337084,2,19
17337087,1,19
17337087,2,52
17337087,2,55
17337088,1,98
17337088,2,19
17337089,1,19
17337089,2,19
17337090,1,19
17337090,2,19
17337093,1,19
17337093,2,19
17337094,1,19
17337094,2,1
17337097,1,20
17337097,2,19
17337099,1,98
17337099,3,98
17337106,1,1
17337106,2,19
17337116,1,19
17337116,2,19
17337116,3,19
17337120,1,1
17337120,2,19
17337122,1,20
17337122,2,19
17337124,1,1
17337136,1,19
17337137,1,19
17337148,1,19
17337148,2,19
17337151,1,19
17337152,1,19
17337154,1,19
17337154,2,19
17337156,1,19
17337165,1,1
17337165,2,19
17337166,1,1
17337166,2,19
17337167,1,1
17337167,2,1
17337179,1,19
17337179,2,19
17337182,1,19
17337182,2,19
17337184,1,19
17337184,2,1
17337202,1,19
17337202,2,20
17337205,1,19
17337205,2,19
17337206,1,1
17337206,2,19
17337208,1,20
17337208,2,19
17337209,1,19
17337211,1,19
17337211,2,19
17337215,1,98
17337215,3,1
17337217,1,19
17337217,2,19
17337217,3,19
17337222,1,19
17337222,2,19
17337228,1,19
17337228,2,19
17337232,1,1
17337232,2,1
17337241,1,20
17337241,2,19
17337241,3,98
17337243,1,19
17337243,2,23
17337244,1,1
17337244,2,19
17337249,1,23
17337249,2,20
17337253,1,19
17337253,2,19
17337253,3,19
17337255,1,99
17337255,2,20
17337256,1,19
17337256,2,19
17337258,1,19
17337258,2,19
17337262,1,99
17337262,2,19
17337267,1,19
17337268,1,19
17337268,2,19
17337270,1,19
17337270,2,19
17337271,1,1
17337271,1,23
17337271,2,1
17337271,2,23
17337273,1,19
17337273,2,19
17337273,3,19
17337275,1,20
17337275,2,1
17337276,1,98
17337276,2,20
17337277,1,1
17337277,1,48
17337277,2,99
17337278,1,99
17337278,2,19
17337281,1,19
17337281,2,21
17337283,1,99
17337283,2,19
17337298,1,19
17337298,2,98
17337301,1,19
17337302,1,19
17337302,2,19
17337305,1,19
17337305,2,19
17337310,1,19
17337310,3,19
17337322,1,19
17337322,2,19
17337326,1,19
17337329,1,19
17337330,1,20
17337330,2,20
17337331,1,98
17337331,2,19
17337335,1,98
17337336,1,19
17337340,1,19
17337340,2,19
17337348,1,19
17337348,2,1
17337353,1,19
17337353,2,1
17337356,1,19
17337356,2,19
17337356,3,19
17337360,1,19
17337360,2,1
17337370,1,23
17337370,2,74
17337376,1,19
17337376,2,20
17337378,1,1
17337378,2,98
17337381,1,19
17337381,2,19
17337382,1,19
17337383,1,19
17337384,1,19
17337384,2,19
17337390,1,98
17337390,2,19
17337393,1,19
17337393,2,1
17337396,1,21
17337396,1,22
17337396,2,1
17337398,1,19
17337398,2,19
17337404,1,19
17337405,1,19
17337405,2,19
17337408,1,19
17337408,2,19
17337414,1,19
17337414,2,19
17337416,1,1
17337422,1,20
17337424,1,19
17337424,2,19
17337424,3,19
17337434,1,19
17337455,1,19
17337455,2,19
17337463,1,19
17337463,2,19
17337465,1,20
17337467,1,19
17337468,1,19
17337468,2,19
17337471,1,19
17337471,2,19
17337475,1,19
17337496,1,19
17337496,2,19
17337504,1,1
17337504,2,1
17337512,1,19
17337512,2,19
17337515,1,19
17337515,2,19
17337517,1,20
17337517,2,19
17337519,1,19
17337519,2,1
17337521,1,1
17337521,2,19
17337521,3,21
17337523,1,98
17337528,1,99
17337529,1,19
17337529,2,19
17337540,1,98
17337540,3,1
17337544,1,21
17337544,2,19
17337548,1,19
17337548,2,20
17337548,3,1
17337554,1,23
17337556,1,1
17337561,1,98
17337561,2,1
17337570,1,1
17337570,2,19
17337573,1,19
17337573,2,19
17337574,1,19
17337574,2,19
17337574,3,19
17337579,1,20
17337579,2,19
17337581,1,1
17337581,3,1
17337582,1,19
17337582,2,19
17337584,1,99
17337589,1,20
17337590,1,20
17337590,2,1
17337598,1,1
17337604,1,20
17337606,1,19
17337606,2,19
17337612,1,19
17337612,2,19
17337614,1,99
17337615,1,1
17337615,2,1
17337617,1,19
17337617,2,19
17337622,1,1
17337622,2,19
17337624,1,19
17337630,1,20
17337630,2,19
17337634,1,19
17337634,2,19
17337637,1,1
17337637,2,19
17337637,3,19
17337647,1,19
17337647,2,1
17337651,1,20
17337651,2,19
17337654,1,19
17337654,2,19
17337655,1,1
17337659,1,19
17337659,2,19
17337660,1,19
17337660,2,20
17337661,1,19
17337661,2,19
17337663,1,19
17337663,2,19
17337665,1,1
17337665,2,19
17337666,1,19
17337666,2,19
17337668,1,19
17337668,2,19
17337669,1,1
17337669,2,19
17337670,1,19
17337670,2,19
17337673,1,98
17337673,2,1
17337674,1,20
17337674,2,19
17337676,1,19
17337676,2,19
17337678,1,1
17337678,2,19
17337679,1,19
17337679,2,99
17337683,1,99
17337683,2,19
17337686,1,19
17337686,2,19
17337687,1,19
17337687,2,19
17337689,1,19
17337689,2,99
17337689,3,19
17337689,4,99
17337689,5,19
17337694,1,1
17337694,2,19
17337695,1,1
17337695,2,1
17337696,1,1
17337696,2,1
17337697,1,59
17337697,2,19
17337698,1,19
17337698,2,19
17337699,1,1
17337699,2,19
17337703,1,19
17337704,1,1
17337704,2,19
17337704,3,98
17337704,4,98
17337706,1,99
17337709,1,1
17337709,2,1
17337710,1,20
17337710,2,1
17337711,1,19
17337714,1,98
17337714,2,19
17337715,1,19
17337717,1,19
17337717,2,19
17337719,1,19
17337722,1,19
17337722,2,19
17337724,1,1
17337724,2,19
17337732,1,19
17337732,2,19
17337734,1,19
17337734,2,48
17337735,1,19
17337737,1,23
17337737,2,1
17337737,2,23
17337740,1,19
17337740,2,1
17337747,1,1
17337747,2,19
17337749,1,1
17337749,3,1
17337751,2,20
17337755,1,1
17337755,2,20
17337781,1,19
17337796,1,20
17337798,1,20
17337803,1,19
17337811,1,1
17337811,2,20
17337812,1,20
17337812,2,1
17337816,1,1
17337816,2,1
17337817,1,1
17337817,2,19
17337818,1,19
17337818,2,1
17337824,1,99
17337828,1,1
17337828,2,19
17337831,1,1
17337832,1,19
17337832,2,19
17337836,1,19
17337836,2,1
17337838,1,1
17337838,2,19
17337841,1,99
17337844,1,19
17337844,2,19
17337845,1,1
17337845,2,19
17337846,1,19
17337846,2,1
17337847,1,19
17337847,2,1
17337848,1,99
17337849,1,19
17337849,2,1
17337850,1,20
17337850,2,98
17337851,1,1
17337851,2,20
17337852,1,1
17337852,2,19
17337854,1,99
17337854,2,19
17337855,1,1
17337857,1,19
17337857,3,19
17337875,1,19
17337894,1,1
17337894,2,99
17337895,1,1
17337895,1,23
17337895,2,21
17337906,1,99
17337906,2,19
17337907,1,19
17337907,2,19
17337907,3,19
17337907,4,19
17337910,1,19
17337913,1,23
17337919,1,19
17337919,2,1
17337925,1,1
17337929,1,19
17337929,2,20
17337930,1,19
17337931,1,1
17337931,2,19
17337943,1,19
17337943,3,19
17337943,4,19
17337943,5,99
17337944,1,1
17337944,1,23
17337944,2,19
17337945,1,99
17337945,2,19
17337947,1,19
17337947,2,19
17337948,1,1
17337948,2,19
17337951,1,19
17337951,2,99
17337964,1,19
17337972,1,19
17337972,2,19
17337980,1,1
17337995,1,1
17337996,1,99
17337996,2,19
17338001,1,19
17338001,2,1
17338002,1,1
17338004,1,19
17338004,2,1
17338006,1,98
17338014,1,99
17338014,2,19
17338017,1,19
17338017,2,19
17338025,1,1
17338025,2,19
17338028,1,20
17338028,2,1
17338032,1,19
17338032,2,19
17338033,1,20
17338033,2,1
17338035,1,99
17338035,2,1
17338036,1,19
17338036,2,19
17338037,1,23
17338037,2,1
17338039,1,19
17338039,2,1
17338040,1,19
17338040,2,1
17338041,1,1
17338041,2,19
17338042,1,19
17338043,1,1
17338043,3,19
17338045,1,19
17338045,2,19
17338048,1,19
17338048,2,99
17338050,1,19
17338051,1,19
17338051,2,19
17338058,1,1
17338059,1,19
17338062,1,19
17338062,2,98
17338064,1,20
17338064,2,19
17338066,1,20
17338066,2,1
17338067,1,19
17338067,2,19
17338068,1,19
17338068,2,19
17338069,1,99
17338069,2,98
17338070,1,19
17338073,1,19
17338073,2,19
17338074,1,20
17338074,2,20
17338076,1,20
17338076,2,19
17338077,1,99
17338079,1,19
17338080,1,1
17338080,2,99
17338081,1,99
17338081,2,20
17338085,1,59
17338085,2,19
17338087,1,19
17338087,2,19
17338092,1,19
17338098,1,20
17338100,1,1
17338100,2,98
17338102,1,19
17338102,2,19
17338109,1,19
17338109,2,19
17338113,1,99
17338113,2,19
17338120,1,1
17338120,2,98
17338120,3,19
17338126,1,19
17338126,2,19
17338127,1,20
17338127,2,19
17338127,3,19
17338129,1,98
17338129,2,19
17338130,1,20
17338130,2,20
17338133,1,19
17338133,3,19
17338135,1,1
17338136,1,19
17338136,2,20
17338137,1,1
17338137,2,19
17338140,1,98
17338140,2,19
17338141,1,19
17338141,2,19
17338141,3,1
17338142,1,19
17338144,1,20
17338144,2,19
17338145,1,19
17338145,2,19
17338149,1,19
17338149,2,19
17338153,1,1
17338153,2,20
17338160,1,19
17338160,2,19
17338160,3,19
17338164,1,19
17338164,2,1
17338177,1,19
17338177,2,20
17338177,3,19
17338179,1,99
17338179,2,99
17338181,1,19
17338181,2,1
17338182,1,19
17338182,2,98
17338182,3,19
17338187,1,99
17338187,2,1
17338188,1,19
17338188,2,1
17338189,1,98
17338189,2,19
17338189,3,19
17338189,4,19
17338189,5,19
17338190,1,19
17338190,2,19
17338195,1,19
17338195,2,1
17338197,1,19
17338198,1,19
17338198,2,19
17338199,1,20
17338199,2,19
17338199,3,20
17338200,1,20
17338200,2,1
17338201,1,19
17338201,2,19
17338202,1,19
17338202,2,19
17338205,1,1
17338214,1,99
17338214,2,19
17338215,1,98
17338217,1,1
17338217,1,21
17338217,2,19
17338218,1,19
17338218,2,19
17338220,1,99
17338224,1,19
17338224,2,19
17338227,1,20
17338227,2,1
17338227,3,99
17338228,1,98
17338228,2,19
17338229,1,1
17338229,2,19
17338230,1,19
17338230,2,19
17338232,1,98
17338232,3,20
17338233,1,1
17338233,2,20
17338233,3,1
17338234,1,19
17338236,1,99
17338237,1,99
17338238,1,1
17338238,2,19
17338239,1,19
17338239,2,19
17338240,1,21
17338240,2,1
17338243,1,19
17338244,1,99
17338245,1,99
17338246,1,14
17338246,2,19
17338249,1,19
17338249,3,98
17338251,1,19
17338251,2,19
17338260,1,1
17338260,2,1
17338261,1,19
17338261,2,1
17338262,1,1
17338263,1,20
17338263,2,19
17338263,3,98
17338264,1,19
17338266,1,19
17338266,2,19
17338267,1,19
17338267,2,1
17338274,1,19
17338274,2,20
17338275,1,99
17338278,1,1
17338278,2,19
17338279,1,99
17338280,1,98
17338281,1,19
17338286,1,1
17338286,2,1
17338286,3,1
17338289,1,19
17338289,2,19
17338291,1,19
17338291,2,19
17338292,1,19
17338292,2,19
17338293,1,1
17338293,2,19
17338295,1,20
17338295,2,98
17338296,1,98
17338297,1,19
17338297,2,1
17338298,1,19
17338299,1,19
17338299,2,98
17338300,1,1
17338300,2,20
17338301,1,19
17338301,2,19
17338302,1,19
17338302,2,1
17338305,1,19
17338305,2,20
17338307,1,19
17338307,2,19
17338310,1,99
17338310,3,19
17338311,1,20
17338311,2,1
17338312,1,1
17338312,2,1
17338313,1,1
17338313,2,19
17338316,1,19
17338316,2,19
17338318,1,19
17338319,1,1
17338319,2,99
17338320,1,19
17338320,2,19
17338322,1,19
17338322,2,20
17338326,1,19
17338328,1,19
17338328,2,19
17338329,1,1
17338330,1,19
17338330,2,1
17338331,1,20
17338331,2,19
17338332,1,19
17338332,2,19
17338338,1,1
17338338,2,1
17338339,1,19
17338339,3,19
17338340,1,1
17338340,2,99
17338342,1,19
17338342,2,19
17338343,1,99
17338343,3,19
17338344,1,20
17338344,2,19
17338345,1,1
17338347,1,19
17338347,2,1
17338348,1,99
17338348,2,1
17338350,1,20
17338352,1,1
17338355,1,98
17338355,2,19
17338359,1,19
17338359,2,19
17338359,3,1
17338361,1,19
17338361,3,19
17338362,1,99
17338365,1,20
17338365,2,19
17338366,1,19
17338366,2,1
17338366,3,1
17338367,1,19
17338367,2,1
17338368,1,19
17338369,1,99
17338369,2,19
17338371,1,98
17338373,1,19
17338375,1,1
17338375,2,1
17338376,1,19
17338376,2,1
17338377,1,19
17338377,3,19
17338380,1,21
17338380,2,74
17338387,1,20
17338387,2,20
17338389,1,19
17338389,2,1
17338390,1,19
17338390,2,19
17338390,3,19
17338393,1,19
17338404,1,19
17338406,1,99
17338406,2,19
17338416,1,99
17338416,2,19
17338425,1,1
17338425,2,19
17338427,1,99
17338427,2,19
17338428,1,19
17338428,2,19
17338434,1,19
17338434,2,19
17338443,1,1
17338451,1,20
17338451,2,19
17338454,1,1
17338454,2,19
17338461,1,1
17338461,2,98
17338462,1,20
17338462,2,1
17338467,1,19
17338467,2,66
17338471,1,20
17338471,2,19
17338477,1,19
17338477,3,19
17338478,1,19
17338478,2,19
17338480,1,19
17338480,2,1
17338482,1,19
17338482,2,20
17338483,1,19
17338484,1,19
17338484,2,19
17338486,1,1
17338486,2,59
17338487,1,20
17338487,2,19
17338489,1,19
17338489,2,1
17338489,2,21
17338491,1,19
17338491,2,59
17338491,4,19
17338492,1,99
17338492,2,1
17338493,1,98
17338493,3,19
17338495,1,19
17338496,1,19
17338496,2,19
17338497,1,19
17338497,2,19
17338498,1,19
17338498,2,19
17338500,1,19
17338500,2,19
17338501,1,19
17338501,2,99
17338502,1,19
17338502,2,19
17338503,1,99
17338504,1,19
17338504,2,19
17338507,1,1
17338507,2,20
17338508,1,1
17338511,1,99
17338511,2,19
17338511,3,19
17338518,1,19
17338518,2,19
17338534,1,99
17338534,2,98
17338535,1,20
17338535,2,1
17338536,1,20
17338545,1,1
17338547,1,99
17338547,2,99
17338547,3,19
17338572,1,19
17338572,2,19
17338579,1,19
17338579,2,98
17338580,1,19
17338582,1,98
17338583,1,99
17338584,1,1
17338584,2,19
17338587,1,19
17338587,2,19
17338588,1,19
17338588,2,19
17338589,1,99
17338589,2,19
17338590,1,19
17338590,2,1
17338597,1,19
17338598,1,19
17338599,1,99
17338599,2,19
17338601,1,19
17338601,2,19
17338603,1,19
17338603,2,99
17338604,1,19
17338604,2,19
17338605,1,99
17338605,2,19
17338606,1,19
17338606,2,1
17338608,1,99
17338608,2,19
17338613,1,19
17338613,2,19
17338614,1,19
17338616,1,1
17338616,2,19
17338616,3,19
17338618,1,1
17338618,2,98
17338618,3,19
17338621,1,19
17338621,2,19
17338622,1,1
17338622,2,19
17338624,1,98
17338624,2,19
17338624,3,19
17338624,4,19
17338631,1,19
17338631,2,19
17338636,1,1
17338636,2,20
17338637,1,20
17338646,1,99
17338653,1,19
17338653,2,99
17338657,1,1
17338657,2,1
17338658,1,19
17338658,3,19
17338659,1,23
17338659,2,1
17338659,3,19
17338665,1,19
17338665,3,19
17338666,1,19
17338669,1,1
17338669,2,19
17338671,1,1
17338671,1,59
17338671,3,19
17338672,1,19
17338673,1,1
17338673,2,1
17338676,1,1
17338677,1,19
17338677,2,19
17338678,1,1
17338678,2,1
17338679,1,1
17338679,2,19
17338680,1,99
17338680,2,98
17338681,1,99
17338681,2,19
17338683,1,1
17338683,2,19
17338685,1,99
17338685,2,19
17338686,1,19
17338686,2,99
17338687,1,99
17338687,2,19
17338688,1,1
17338688,2,19
17338689,1,99
17338689,2,19
17338691,1,19
17338691,2,49
17338692,1,19
17338692,2,19
17338693,1,19
17338693,2,1
17338694,1,19
17338694,2,20
17338695,1,99
17338695,2,19
17338696,1,19
17338696,2,98
17338697,1,99
17338697,2,19
17338698,1,19
17338698,2,19
17338699,1,1
17338699,2,19
17338700,1,99
17338701,1,99
17338701,2,99
17338702,1,19
17338702,2,19
17338703,1,19
17338703,2,19
17338706,1,1
17338706,1,23
17338706,2,19
17338708,1,19
17338708,2,19
17338714,1,19
17338714,2,19
17338719,1,19
17338719,2,20
17338725,1,19
17338725,2,19
17338725,3,19
17338728,1,19
17338732,1,1
17338732,2,1
17338739,1,1
17338742,1,19
17338742,2,1
17338746,1,19
17338746,2,19
17338750,1,1
17338750,2,19
17338752,1,1
17338752,2,19
17338755,1,19
17338755,2,19
17338756,1,1
17338756,2,19
17338756,3,1
17338756,4,1
17338757,1,1
17338757,2,19
17338759,1,20
17338759,2,1
17338759,2,59
17338760,1,99
17338760,2,19
17338765,1,23
17338765,2,1
17338766,1,1
17338766,2,19
17338766,3,19
17338768,1,19
17338768,2,19
17338772,1,19
17338772,2,21
17338778,1,19
17338779,1,19
17338779,2,19
17338781,1,99
17338781,2,19
17338785,1,19
17338786,1,19
17338786,2,19
17338787,1,20
17338787,2,98
17338787,3,98
17338797,1,99
17338797,2,19
17338798,1,99
17338798,2,19
17338799,1,19
17338799,2,19
17338800,1,99
17338800,2,98
17338803,1,99
17338811,1,99
17338811,2,19
17338812,1,99
17338818,1,99
17338819,1,19
17338819,2,98
17338824,1,1
17338824,2,1
17338825,1,1
17338825,2,98
17338826,1,19
17338826,2,19
17338847,1,1
17338847,2,1
17338851,1,19
17338858,1,19
17338861,1,19
17338861,2,19
17338863,1,99
17338863,2,19
17338864,1,19
17338864,2,19
17338866,1,19
17338866,2,20
17338875,1,19
17338875,2,19
17338885,1,1
17338885,2,1
17338887,1,19
17338887,2,19
17338888,1,20
17338888,2,1
17338890,1,19
17338890,2,20
17338891,1,99
17338894,1,20
17338901,1,99
17338901,2,1
17338906,1,20
17338906,2,20
