Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
17032529,1,96
17032538,1,99
17032538,2,96
17032544,1,99
17032546,1,96
17032546,2,8
17032546,3,96
17032549,1,99
17032549,2,96
17032563,1,96
17032563,2,96
17032565,1,99
17032565,2,96
17032571,1,96
17032573,1,96
17032573,2,96
17032580,1,96
17032580,2,96
17032581,1,96
17032581,2,96
17032583,1,96
17032583,2,2
17032583,2,3
17032583,2,4
17032583,2,6
17032584,1,96
17032584,3,96
17032585,1,99
17032585,2,96
17032588,1,96
17032596,1,96
17032597,1,96
17032597,2,96
17032598,1,96
17032598,2,96
17032598,3,96
17032612,1,8
17032612,2,96
17032620,1,2
17032620,1,5
17032620,2,96
17032622,1,96
17032622,2,96
17032624,1,96
17032624,2,96
17032625,1,96
17032625,2,96
17032629,1,96
17032629,2,96
17032639,1,96
17032639,2,96
17032640,1,96
17032640,2,8
17032643,1,96
17032643,2,96
17032644,1,96
17032644,2,7
17032645,1,96
17032645,2,96
17032646,1,96
17032646,2,96
17032646,3,96
17032649,1,99
17032649,2,96
17032651,1,96
17032651,2,96
17032652,1,96
17032652,2,96
17032653,1,96
17032653,2,96
17032654,1,96
17032654,2,96
17032663,1,8
17032663,2,96
17032664,1,99
17032664,2,96
17032674,1,96
17032674,2,96
17032686,1,96
17032686,2,96
17032687,1,3
17032687,3,96
17032688,1,96
17032688,2,96
17032701,1,96
17032701,2,96
17032702,1,96
17032703,1,96
17032703,2,96
17032711,1,96
17032711,2,96
17032715,1,96
17032715,2,96
17032720,1,8
17032720,2,96
17032720,3,96
17032723,1,96
17032723,2,96
17032726,1,96
17032726,2,96
17032733,1,96
17032733,2,8
17032743,1,96
17032743,2,96
17032743,3,96
17032743,4,96
17032748,1,96
17032748,2,96
17032749,1,96
17032760,1,99
17032760,2,96
17032760,3,96
17032761,1,96
17032761,2,96
17032762,1,96
17032762,2,96
17032763,1,98
17032763,2,96
17032764,1,96
17032764,2,96
17032768,1,96
17032768,2,96
17032777,1,8
17032777,2,96
17032777,3,96
17032782,1,96
17032782,2,96
17032784,1,96
17032788,1,8
17032788,2,96
17032796,1,96
17032796,2,96
17032796,3,96
17032799,1,96
17032803,1,99
17032803,2,96
17032804,1,96
17032804,2,8
17032807,1,96
17032814,1,96
17032814,2,96
17032818,1,96
17032818,2,96
17032819,1,98
17032819,2,96
17032822,1,96
17032822,2,96
17032824,1,8
17032824,2,96
17032826,1,96
17032826,2,96
17032827,1,96
17032827,2,98
17032828,1,96
17032828,2,96
17032829,1,8
17032829,2,96
17032835,1,8
17032835,2,96
17032836,1,8
17032836,2,8
17032843,1,96
17032843,2,96
17032848,1,8
17032854,1,96
17032854,2,96
17032861,1,96
17032861,2,96
17032878,1,96
17032878,2,96
17032881,1,99
17032886,1,96
17032886,2,8
17032890,1,96
17032890,3,96
17032900,1,8
17032901,1,96
17032901,2,96
17032910,1,96
17032912,1,96
17032912,2,96
17032913,1,99
17032914,1,99
17032914,2,96
17032917,1,96
17032917,2,96
17032920,1,96
17032924,1,96
17032930,1,98
17032930,3,96
17032931,1,99
17032937,1,96
17032937,2,96
17032939,1,96
17032939,2,96
17032939,3,96
17032941,1,96
17032941,2,96
17032943,1,96
17032943,2,96
17032944,1,96
17032944,2,96
17032945,1,8
17032945,2,96
17032947,1,96
17032947,2,96
17032948,1,96
17032948,2,96
17032951,1,96
17032951,2,96
17032956,1,99
17032956,2,96
17032956,3,96
17032956,4,96
17032957,1,96
17032957,3,96
17032970,1,99
17032970,2,96
17032972,1,96
17032972,2,96
17032982,1,96
17032982,2,96
17032983,1,96
17032986,1,8
17032986,2,96
17032987,1,96
17032989,1,96
17032992,1,96
17032994,1,96
17032994,2,96
17032997,1,96
17032997,2,96
17033000,1,96
17033000,2,96
17033002,1,96
17033002,3,96
17033004,1,96
17033004,2,96
17033005,1,99
17033005,2,96
17033006,1,96
17033006,2,96
17033007,1,96
17033007,2,96
17033009,1,99
17033010,1,96
17033010,2,96
17033011,1,96
17033011,2,8
17033012,1,96
17033012,3,3
17033012,5,96
17033012,7,96
17033013,1,96
17033013,2,96
17033015,1,96
17033015,2,99
17033016,1,96
17033016,2,96
17033017,1,96
17033017,2,96
17033021,1,96
17033021,2,8
17033023,1,96
17033023,2,96
17033024,1,96
17033024,2,96
17033027,1,99
17033028,1,96
17033028,2,96
17033032,1,96
17033035,1,99
17033036,1,99
17033036,2,96
17033038,1,96
17033038,2,96
17033042,1,96
17033042,2,96
17033046,1,96
17033046,2,96
17033054,1,96
17033054,2,96
17033054,4,96
17033055,1,98
17033055,2,96
17033055,3,96
17033056,1,96
17033056,2,96
17033057,1,8
17033057,2,96
17033058,1,96
17033058,2,96
17033058,3,8
17033058,4,96
17033061,1,96
17033061,2,96
17033063,1,8
17033063,2,96
17033064,1,96
17033064,2,96
17033065,1,96
17033065,2,96
17033066,1,96
17033067,1,96
17033067,2,96
17033067,3,96
17033068,1,96
17033068,2,96
17033069,1,96
17033069,2,96
17033071,1,96
17033071,2,96
17033072,1,96
17033074,1,96
17033074,2,96
17033075,1,96
17033075,2,96
17033075,3,96
17033076,1,8
17033076,2,8
17033077,1,96
17033077,2,96
17033078,1,8
17033080,1,99
17033082,1,96
17033082,2,96
17033083,1,96
17033083,2,96
17033085,1,96
17033086,1,96
17033086,2,96
17033086,3,96
17033086,4,96
17033087,1,96
17033087,2,96
17033090,1,96
17033090,2,96
17033092,1,96
17033092,2,8
17033093,1,96
17033093,2,96
17033094,1,8
17033094,2,96
17033095,1,96
17033099,1,96
17033099,2,96
17033100,1,96
17033100,2,96
17033101,1,96
17033101,2,96
17033101,3,96
17033102,1,8
17033102,2,96
17033105,1,96
17033105,3,96
17033107,1,99
17033107,2,96
17033109,1,2
17033109,1,5
17033109,2,96
17033111,1,96
17033111,2,96
17033113,1,8
17033115,1,8
17033116,1,96
17033116,2,96
17033123,1,96
17033123,2,96
17033125,1,96
17033125,2,96
17033126,1,8
17033126,2,96
17033127,1,96
17033127,2,2
17033137,1,96
17033137,2,96
17033140,1,96
17033140,2,96
17033142,1,96
17033142,2,96
17033146,1,8
17033146,2,96
17033146,3,99
17033147,1,96
17033147,2,96
17033148,1,96
17033148,2,96
17033155,1,96
17033155,2,96
17033162,1,8
17033162,2,96
17033164,1,96
17033164,2,96
17033165,1,96
17033165,2,96
17033166,1,96
17033166,2,96
17033167,1,96
17033167,3,96
17033169,1,96
17033169,2,96
17033170,1,96
17033170,2,96
17033171,1,96
17033171,2,96
17033171,3,98
17033173,1,96
17033173,2,96
17033174,1,96
17033174,2,96
17033176,1,99
17033176,2,96
17033183,1,99
17033183,2,8
17033184,1,96
17033184,2,96
17033185,1,96
17033185,2,96
17033187,1,96
17033187,2,4
17033187,2,6
17033189,1,96
17033193,1,8
17033193,2,96
17033206,1,96
17033206,2,96
17033207,1,96
17033207,2,96
17033208,1,2
17033208,1,4
17033208,1,5
17033208,2,96
17033209,1,8
17033209,2,96
17033218,1,99
17033218,2,96
17033219,1,96
17033219,2,96
17033222,1,8
17033222,2,96
17033222,3,96
17033223,1,96
17033223,2,96
17033230,1,96
17033230,2,96
17033233,1,96
17033234,1,96
17033234,2,96
17033235,1,96
17033235,2,96
17033237,1,96
17033237,2,96
17033239,1,96
17033239,2,96
17033240,1,2
17033240,1,5
17033240,1,6
17033240,1,7
17033240,2,96
17033244,1,96
17033244,2,96
17033251,1,99
17033251,2,99
17033252,1,96
17033252,2,96
17033258,1,96
17033258,3,96
17033260,1,99
17033260,2,96
17033261,1,96
17033265,1,96
17033265,2,96
17033266,1,96
17033266,2,96
17033272,1,8
17033272,2,96
17033273,1,96
17033273,2,96
17033276,1,96
17033276,2,8
17033278,1,96
17033279,1,96
17033279,2,96
17033282,1,99
17033282,2,96
17033285,1,8
17033285,2,96
17033285,3,96
17033289,1,96
17033289,2,96
17033291,1,96
17033312,1,8
17033312,2,96
17033313,1,96
17033313,2,96
17033314,1,99
17033314,2,96
17033315,1,96
17033315,2,96
17033432,1,96
17033432,2,96
17033437,1,99
17033480,1,96
17033480,2,96
17033482,1,96
17033482,2,96
17033483,1,96
17033483,2,96
17033484,1,99
17033485,1,96
17033485,2,96
17033488,1,96
17033490,1,96
17033490,2,8
17033490,3,96
17033498,1,8
17033498,2,96
17033499,1,96
17033499,2,96
17033499,3,96
17033499,4,8
17033508,1,96
17033508,2,96
17033515,1,8
17033515,2,96
17033515,3,96
17033518,1,96
17033521,1,96
17033521,2,96
17033526,1,96
17033526,2,99
17033527,1,96
17033527,2,96
17033529,1,96
17033529,2,96
17033533,1,96
17033533,2,96
17033535,1,96
17033535,2,96
17033536,1,96
17033536,2,96
17033538,1,96
17033538,2,96
17033539,1,96
17033539,2,96
17033540,1,96
17033540,2,96
17033542,1,99
17033542,2,98
17033543,1,96
17033543,2,96
17033546,1,96
17033546,2,96
17033548,1,96
17033548,2,96
17033553,1,96
17033553,2,96
17033565,1,96
17033574,1,96
17033574,2,96
17033575,1,96
17033575,2,7
17033576,1,2
17033576,1,6
17033576,2,96
17033578,1,96
17033578,2,96
17033589,1,96
17033589,2,96
17033592,1,99
17033592,2,96
17033593,1,96
17033593,2,96
17033593,3,8
17033594,1,96
17033594,2,96
17033595,1,96
17033595,2,96
17033596,1,96
17033596,2,96
17033597,1,98
17033597,2,8
17033599,1,96
17033599,2,96
17033603,1,96
17033603,2,96
17033609,1,96
17033609,2,96
17033609,3,96
17033610,1,96
17033610,2,96
17033616,1,96
17033616,2,96
17033621,1,96
17033621,2,96
17033624,1,99
17033624,3,96
17033625,1,99
17033627,1,96
17033627,2,96
17033633,1,96
17033633,3,96
17033652,1,96
17033652,2,96
17033653,1,96
17033653,2,96
17033655,1,96
17033655,3,96
17033656,1,96
17033656,2,96
17033656,4,96
17033658,1,96
17033658,2,96
17033659,1,96
17033659,2,96
17033661,1,96
17033662,1,96
17033662,2,96
17033670,1,96
17033670,2,96
17033674,1,96
17033674,2,96
17033675,1,99
17033678,1,99
17033678,2,96
17033679,1,96
17033679,2,96
17033699,1,96
17033699,2,96
17033701,1,99
17033701,2,96
17033702,1,98
17033713,1,96
17033713,2,99
17033713,3,8
17033717,1,96
17033717,2,96
17033718,1,96
17033718,2,98
17033719,1,8
17033719,2,96
17033720,1,8
17033720,2,96
17033721,1,99
17033721,2,96
17033722,1,96
17033722,2,96
17033723,1,96
17033724,1,96
17033724,2,96
17033725,1,99
17033730,1,96
17033730,2,96
17033731,1,96
17033731,2,96
17033732,1,96
17033736,1,96
17033736,2,96
17033737,1,96
17033737,2,96
17033738,1,96
17033741,1,98
17033741,2,96
17033741,3,96
17033758,1,96
17033758,2,96
17033759,1,96
17033759,2,96
17033765,1,3
17033765,3,8
17033768,1,96
17033768,2,96
17033770,1,96
17033770,2,96
17033773,1,96
17033773,2,96
17033774,1,96
17033774,2,2
17033774,2,3
17033774,2,4
17033774,2,6
17033780,1,96
17033780,2,96
17033782,1,96
17033782,2,96
17033787,1,99
17033787,3,96
17033788,1,96
17033788,2,96
17033790,1,8
17033790,2,96
17033797,1,96
17033804,1,96
17033804,2,96
17033810,1,96
17033810,2,99
17033813,1,96
17033813,2,8
17033817,1,96
17033817,2,96
17033820,1,96
17033820,2,96
17033821,1,96
17033821,2,8
17033822,1,8
17033822,2,96
17033827,1,99
17033827,2,96
17033828,1,96
17033828,2,96
17033829,1,8
17033829,2,96
17033830,1,7
17033830,2,96
17033831,1,99
17033832,1,98
17033832,2,96
17033832,3,96
17033836,1,96
17033836,2,96
17033838,1,8
17033838,2,96
17033839,1,8
17033855,1,99
17033855,2,96
17033858,1,8
17033858,2,96
17033860,1,96
17033860,2,96
17033867,1,8
17033868,1,96
17033868,2,99
17033869,1,96
17033869,2,96
17033880,1,3
17033880,1,4
17033880,1,6
17033880,2,96
17033880,3,96
17033882,1,96
17033882,2,96
17033888,1,96
17033888,2,96
17033889,1,96
17033889,2,96
17033893,1,99
17033894,1,96
17033894,2,96
17033910,1,98
17033910,2,98
17033911,1,96
17033911,2,96
17033913,1,96
17033913,2,3
17033914,1,96
17033914,2,96
17033917,1,96
17033917,2,96
17033917,3,96
17033919,1,96
17033919,2,96
17033921,1,99
17033921,2,96
17033930,1,96
17033930,2,96
17033934,1,96
17033935,1,96
17033938,1,99
17033939,1,8
17033939,2,96
17033940,1,99
17033940,2,96
17033940,3,96
17033944,1,96
17033944,2,96
17033947,1,96
17033947,2,96
17033950,1,96
17033950,2,96
17033951,1,96
17033952,1,96
17033952,2,96
17033953,1,96
17033953,2,96
17033961,1,96
17033961,2,96
17033962,1,96
17033962,2,96
17033962,3,96
17033963,1,96
17033963,2,2
17033963,2,3
17033963,2,4
17033967,1,96
17033967,2,96
17033969,1,96
17033969,2,96
17033970,1,96
17033970,2,96
17033981,1,96
17033981,2,96
17033985,1,96
17033985,2,96
17033987,1,96
17033987,2,96
17033988,1,96
17033988,2,99
17033991,1,96
17033991,3,96
17033992,1,96
17033992,2,96
17033993,1,99
17033993,2,8
17033994,1,98
17033994,2,96
17033998,1,99
17034002,1,96
17034002,2,96
17034004,1,96
17034004,2,96
17034005,1,8
17034005,2,96
17034007,1,96
17034007,2,96
17034008,1,96
17034021,1,96
17034021,2,96
17034024,1,96
17034024,2,96
17034026,1,96
17034026,2,96
17034039,1,96
17034039,2,96
17034040,1,96
17034040,2,96
17034042,1,96
17034042,2,96
17034050,1,96
17034050,2,96
17034054,1,99
17034054,2,96
17034068,1,99
17034068,2,96
17034070,1,96
17034070,2,96
17034073,1,96
17034073,2,96
17034074,1,96
17034074,2,96
17034076,1,96
17034076,2,96
17034078,1,8
17034078,2,96
17034079,1,96
17034079,2,96
17034081,1,99
17034081,3,96
17034082,1,99
17034082,2,96
17034084,1,3
17034084,2,96
17034085,1,8
17034085,2,8
17034089,1,99
17034091,1,96
17034091,2,96
17034092,1,96
17034092,2,96
17034092,3,98
17034093,1,99
17034095,1,96
17034095,2,96
17034097,1,3
17034097,1,6
17034097,2,96
17034098,1,96
17034098,2,96
17034102,1,96
17034102,2,96
17034103,1,96
17034103,2,96
17034106,1,99
17034107,1,99
17034107,2,96
17034110,1,96
17034110,2,3
17034111,1,96
17034111,2,96
17034126,1,96
17034126,2,96
17034130,1,99
17034130,2,96
17034132,1,96
17034132,2,96
17034136,1,96
17034136,2,96
17034138,1,96
17034138,2,96
17034138,3,96
17034140,1,96
17034140,2,96
17034141,1,99
17034141,2,8
17034143,1,96
17034143,2,96
17034144,1,96
17034144,2,96
17034146,1,96
17034146,2,96
17034154,1,96
17034154,2,96
17034155,1,96
17034155,2,96
17034164,1,96
17034164,2,99
17034165,1,8
17034165,2,96
17034166,1,96
17034166,2,96
17034168,1,99
17034168,2,99
17034178,1,3
17034180,1,99
17034180,3,96
17034180,4,96
17034182,1,96
17034182,2,99
17034183,1,96
17034183,2,96
17034184,1,99
17034184,2,96
17034192,1,99
17034192,2,96
17034194,1,96
17034194,2,96
17034200,1,96
17034200,2,96
17034202,1,96
17034202,2,96
17034211,1,3
17034211,3,96
17034212,1,96
17034212,2,96
17034214,1,96
17034214,2,96
17034216,1,96
17034220,1,96
17034220,2,96
17034221,1,96
17034221,2,96
17034221,3,98
17034223,1,99
17034224,1,96
17034224,2,96
17034224,3,96
17034232,1,96
17034232,2,96
17034236,1,96
17034236,2,96
17034239,1,96
17034239,2,96
17034240,1,8
17034240,2,96
17034244,1,96
17034244,2,96
17034247,1,96
17034247,2,96
17034248,1,99
17034248,2,96
17034250,1,96
17034250,2,96
17034250,3,96
17034253,1,96
17034253,2,96
17034256,1,96
17034256,2,96
17034258,1,96
17034258,2,96
17034259,1,96
17034266,1,8
17034266,2,96
17034269,1,8
17034269,2,96
17034270,1,99
17034272,1,96
17034272,2,96
17034272,3,96
17034272,4,96
17034276,1,96
17034276,2,96
17034287,1,99
17034287,2,96
17034288,1,96
17034288,2,96
17034291,1,96
17034291,2,96
17034295,1,96
17034295,2,96
17034295,3,96
17034297,1,96
17034297,2,8
17034303,1,96
17034303,2,96
17034305,1,99
17034305,2,96
17034305,3,96
17034306,1,96
17034306,2,96
17034308,1,96
17034308,2,96
17034309,1,96
17034309,2,96
17034310,1,96
17034311,1,99
17034311,2,96
17034313,1,96
17034313,2,2
17034313,2,5
17034314,1,8
17034314,2,96
17034318,1,8
17034318,2,96
17034322,1,96
17034323,1,96
17034323,3,96
17034324,1,96
17034324,2,96
17034325,1,8
17034325,2,96
17034326,1,96
17034326,2,96
17034327,1,96
17034327,2,96
17034328,1,96
17034328,2,96
17034329,1,99
17034329,2,98
17034331,1,96
17034331,2,96
17034332,1,96
17034332,2,8
17034335,1,96
17034335,2,96
17034338,1,99
17034338,2,96
17034345,1,96
17034345,2,96
17034348,1,96
17034348,2,96
17034349,1,99
17034350,1,96
17034350,2,96
17034352,1,8
17034352,2,96
17034353,1,8
17034353,2,96
17034356,1,96
17034356,2,96
17034358,1,96
17034358,2,8
17034361,1,96
17034365,1,96
17034365,2,8
17034366,1,96
17034366,2,96
17034371,1,99
17034371,2,96
17034374,1,8
17034374,2,8
17034375,1,96
17034375,2,96
17034376,1,96
17034376,2,8
17034385,1,96
17034385,2,96
17034393,1,96
17034393,2,96
17034395,1,99
17034396,1,96
17034396,2,96
17034398,1,96
17034402,1,96
17034402,2,96
17034402,3,96
17034407,1,96
17034407,2,96
17034411,1,99
17034412,1,96
17034412,2,96
17034413,1,96
17034414,1,8
17034414,2,96
17034415,1,99
17034415,3,96
17034419,1,96
17034419,2,96
17034419,3,96
17034421,1,96
17034421,2,3
17034421,2,6
17034422,1,99
17034422,2,96
17034423,1,96
17034423,2,96
17034425,1,96
17034425,2,96
17034427,1,96
17034428,1,96
17034428,2,8
17034430,1,96
17034430,2,8
17034430,3,96
17034433,1,96
17034433,3,4
17034434,1,8
17034434,2,96
17034436,1,96
17034437,1,96
17034437,2,96
17034439,1,96
17034439,2,96
17034439,3,96
17034440,1,96
17034451,1,96
17034451,2,96
17034457,1,96
17034457,2,96
17034458,1,8
17034458,2,96
17034464,1,96
17034464,2,96
17034465,1,96
17034465,2,96
17034468,1,8
17034468,2,96
17034469,1,96
17034469,2,96
17034473,1,8
17034473,2,96
17034479,1,96
17034479,2,96
17034480,1,99
17034480,2,96
17034481,1,8
17034481,2,96
17034482,1,96
17034482,2,96
17034484,1,96
17034484,2,96
17034485,1,96
17034485,2,96
17034488,1,96
17034488,2,96
17034491,1,96
17034491,2,96
17034492,1,99
17034492,2,96
17034493,1,96
17034493,2,96
17034495,1,96
17034495,2,96
17034496,1,96
17034496,2,96
17034497,1,96
17034497,2,96
17034503,1,96
17034504,1,8
17034504,2,96
17034508,1,96
17034508,2,96
17034509,1,99
17034509,2,96
17034510,1,96
17034510,2,96
17034513,1,99
17034513,2,96
17034514,1,98
17034514,2,96
17034516,1,96
17034518,1,96
17034518,2,96
17034527,1,96
17034527,2,96
17034527,3,96
17034531,1,99
17034532,1,96
17034532,2,96
17034534,1,99
17034534,2,96
17034535,1,96
17034535,2,96
17034536,1,96
17034536,2,8
17034537,1,96
17034537,2,96
17034538,1,96
17034538,2,96
17034539,1,96
17034539,2,96
17034539,3,98
17034539,4,96
17034540,1,96
17034540,2,96
17034541,1,96
17034541,2,96
17034542,1,96
17034542,2,96
17034542,3,96
17034543,1,96
17034543,2,96
17034544,1,96
17034544,2,96
17034544,3,96
17034545,1,96
17034545,3,96
17034549,1,8
17034549,2,96
17034550,1,3
17034550,1,6
17034550,3,96
17034560,1,96
17034560,2,96
17034563,1,96
17034563,2,96
17034565,1,99
17034565,2,96
17034567,1,8
17034568,1,99
17034568,2,96
17034569,1,96
17034569,2,96
17034571,1,96
17034571,2,96
17034571,3,96
17034572,1,96
17034572,2,96
17034573,1,96
17034573,2,96
17034574,1,96
17034576,1,96
17034577,1,96
17034577,2,96
17034578,1,96
17034578,2,96
17034579,1,96
17034579,2,96
17034580,1,3
17034581,1,96
17034585,1,96
17034585,2,96
17034586,1,96
17034586,2,96
17034587,1,96
17034587,2,96
17034588,1,96
17034592,1,96
17034592,2,96
17034597,1,96
17034597,2,96
17034598,1,96
17034598,2,96
17034601,1,96
17034602,1,8
17034602,2,96
17034611,1,96
17034611,2,96
17034611,3,96
17034611,4,96
17034614,1,96
17034614,2,96
17034620,1,96
17034620,2,96
17034624,1,99
17034625,1,99
17034625,2,96
17034626,1,96
17034626,3,96
17034628,1,96
17034629,1,98
17034629,2,96
17034630,1,99
17034630,2,96
17034631,1,96
17034631,2,96
17034631,3,96
17034631,4,96
17034633,1,96
17034633,2,96
17034634,1,96
17034634,2,96
17034635,1,96
17034635,2,96
17034635,3,96
17034636,1,96
17034636,2,96
17034637,1,96
17034637,2,96
17034640,1,96
17034640,2,96
17034641,1,96
17034641,2,96
17034646,1,96
17034646,2,96
17034647,1,96
17034647,2,96
17034648,1,96
17034648,2,96
17034652,1,96
17034652,2,96
17034654,1,8
17034654,2,96
17034655,1,96
17034655,2,96
17034655,3,8
17034658,1,96
17034658,2,96
17034661,1,99
17034662,1,96
17034662,2,96
17034666,1,99
17034666,2,99
17034668,1,8
17034668,2,98
17034668,3,8
17034668,4,8
17034677,1,96
17034677,2,99
17034678,1,96
17034678,2,96
17034679,1,96
17034679,2,96
17034680,1,4
17034680,1,6
17034680,2,96
17034681,1,96
17034681,2,8
17034682,1,96
17034682,2,96
17034687,1,99
17034688,1,96
17034688,2,96
17034690,1,96
17034690,3,96
17034691,1,96
17034691,2,96
17034692,1,96
17034692,2,96
17034696,1,96
17034696,2,96
17034702,1,99
17034705,1,96
17034705,2,96
17034706,1,96
17034706,2,96
17034707,1,96
17034707,2,96
17034710,1,96
17034710,2,8
17034711,1,99
17034712,1,96
17034712,2,8
17034713,1,96
17034713,2,96
17034715,1,96
17034715,3,8
17034717,1,96
17034717,2,96
17034718,1,96
17034723,1,99
17034723,2,96
17034724,1,96
17034724,2,96
17034727,1,8
17034727,2,8
17034731,1,96
17034731,2,96
17034735,1,96
17034735,3,96
17034741,1,99
17034741,2,96
17034742,1,8
17034742,2,96
17034745,1,8
17034745,2,98
17034747,1,96
17034747,2,8
17034747,3,96
17034748,1,99
17034749,1,96
17034749,2,96
17034751,1,99
17034752,1,96
17034752,2,96
17034757,1,8
17034757,2,96
17034758,1,99
17034758,2,96
17034760,1,99
17034769,1,99
17034769,2,96
17034770,1,96
17034770,2,96
17034770,3,96
17034771,1,8
17034771,2,96
17034774,1,96
17034774,2,96
17034776,1,6
17034776,2,96
17034788,1,96
17034789,1,99
17034789,2,96
17034789,3,96
17034789,4,96
17034789,5,99
17034792,1,96
17034812,1,8
17034812,2,96
17034817,1,98
17034817,2,96
17034820,1,96
17034820,2,96
17034821,1,96
17034821,2,96
17034823,1,99
17034823,2,96
17034824,1,8
17034824,2,96
17034825,1,96
17034825,2,96
17034826,1,99
17034826,2,96
17034826,3,96
17034827,1,96
17034827,2,96
17034828,1,99
17034828,2,96
17034829,1,96
17034829,2,96
17034830,1,96
17034830,2,96
17034834,1,99
17034834,2,8
17034846,1,96
17034846,2,96
17034849,1,99
17034850,1,96
17034850,2,96
17034854,1,96
17034855,1,99
17034855,2,96
17034856,1,99
17034856,2,96
17034857,1,99
17034857,2,96
17034858,1,96
17034858,2,96
17034859,1,3
17034859,2,96
17034861,1,96
17034861,2,96
17034862,1,99
17034862,2,8
17034866,1,96
17034866,2,96
17034870,1,96
17034870,2,96
17034883,1,8
17034883,2,96
17034884,1,96
17034884,2,96
17034886,1,96
17034886,2,96
17034889,1,96
17034889,2,96
17034892,1,96
17034892,2,96
17034893,1,96
17034893,2,96
17034896,1,96
17034896,2,96
17034901,1,8
17034901,2,96
17034908,1,96
17034908,2,8
17034908,3,98
17034908,4,96
17034909,1,96
17034909,2,96
17034914,1,98
17034914,2,96
17034919,1,96
17034919,2,96
17034921,1,98
17034921,2,96
17034922,1,96
17034928,1,96
17034928,2,96
17034928,3,96
17034929,1,96
17034930,1,96
17034930,2,98
17034931,1,8
17034931,2,96
17034932,1,96
17034932,2,96
17034933,1,8
17034933,2,96
17034934,1,96
17034934,2,96
17034937,1,3
17034939,1,96
17034939,2,96
17034941,1,96
17034941,2,96
17034941,3,2
17034941,3,5
17034944,1,99
17034946,1,8
17034946,2,8
17034947,1,96
17034949,1,96
17034949,2,8
17034950,1,96
17034950,2,96
17034951,1,96
17034952,1,96
17034953,1,96
17034953,2,96
17034954,1,96
17034954,2,2
17034954,2,5
17034955,1,99
17034955,2,96
17034956,1,96
17034956,2,96
17034957,1,96
17034957,2,96
17034958,1,96
17034960,1,96
17034966,1,96
