Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
17434944,1,68
17434944,2,19
17434946,1,59
17434946,3,19
17434959,1,19
17434960,1,15
17434967,1,19
17434967,2,1
17434975,1,19
17434975,2,19
17434977,1,19
17434982,1,1
17434986,1,23
17434986,2,1
17435016,1,19
17435016,3,20
17435027,1,99
17435027,2,19
17435028,1,20
17435028,2,19
17435034,1,20
17435034,2,19
17435038,1,19
17435038,3,9
17435038,3,66
17435038,3,69
17435038,4,19
17435039,1,19
17435039,2,19
17435044,1,99
17435044,2,19
17435048,1,19
17435048,2,19
17435049,1,19
17435049,2,1
17435050,1,19
17435050,2,19
17435052,1,1
17435054,1,1
17435054,2,19
17435059,1,19
17435061,1,99
17435061,2,1
17435079,1,1
17435079,2,1
17435084,1,23
17435084,2,23
17435092,1,1
17435092,2,19
17435095,1,19
17435095,2,1
17435096,1,99
17435097,1,1
17435097,2,19
17435108,1,19
17435108,2,19
17435135,1,99
17435139,1,19
17435139,2,19
17435140,1,19
17435140,3,20
17435141,1,19
17435141,2,19
17435144,1,19
17435144,2,19
17435146,1,19
17435146,2,98
17435150,1,1
17435152,1,1
17435152,2,19
17435155,1,20
17435155,2,19
17435157,1,19
17435157,2,20
17435170,1,20
17435170,2,19
17435171,1,19
17435171,2,19
17435178,1,19
17435178,2,19
17435184,1,19
17435184,2,19
17435187,1,19
17435187,2,19
17435191,1,19
17435191,2,19
17435193,1,99
17435193,2,19
17435216,1,1
17435216,2,19
17435216,3,1
17435225,1,19
17435225,2,19
17435230,1,20
17435230,2,19
17435238,1,19
17435238,2,19
17435239,1,20
17435239,2,1
17435240,1,20
17435240,2,19
17435241,1,98
17435241,2,1
17435242,1,19
17435242,2,19
17435244,1,1
17435244,2,1
17435246,1,23
17435246,2,1
17435258,1,19
17435267,1,1
17435267,2,98
17435269,1,1
17435269,2,19
17435273,1,19
17435273,2,1
17435274,1,1
17435274,2,19
17435277,1,59
17435277,4,19
17435281,1,19
17435281,2,98
17435283,1,99
17435283,2,1
17435301,1,19
17435301,2,19
17435301,3,19
17435305,1,19
17435308,1,19
17435308,2,19
17435318,1,1
17435318,2,1
17435319,1,1
17435323,1,19
17435323,2,1
17435323,3,1
17435326,1,19
17435326,2,59
17435329,1,99
17435329,2,1
17435331,1,19
17435331,2,1
17435334,1,1
17435334,2,19
17435337,1,20
17435339,1,19
17435339,2,19
17435342,1,19
17435343,1,19
17435343,2,20
17435343,3,98
17435345,1,19
17435345,2,1
17435347,1,19
17435347,2,19
17435352,1,19
17435352,2,19
17435353,1,19
17435353,2,99
17435359,1,20
17435359,2,20
17435389,1,99
17435389,3,19
17435391,1,20
17435391,2,19
17435392,1,99
17435407,1,20
17435410,1,1
17435410,2,1
17435417,1,19
17435417,2,99
17435419,1,19
17435419,2,19
17435421,1,19
17435421,2,19
17435422,1,19
17435422,2,1
17435424,1,19
17435424,2,19
17435447,1,99
17435447,2,19
17435448,1,19
17435448,2,19
17435449,1,19
17435450,1,99
17435451,1,19
17435451,2,1
17435451,2,49
17435457,1,20
17435457,2,19
17435457,3,1
17435462,1,98
17435462,2,19
17435464,1,19
17435464,2,1
17435464,3,20
17435469,1,20
17435469,2,20
17435472,1,19
17435472,2,19
17435478,1,1
17435478,2,19
17435480,1,19
17435480,2,1
17435480,3,19
17435488,1,19
17435488,2,19
17435492,1,99
17435492,2,19
17435508,1,1
17435508,2,19
17435513,1,1
17435518,1,19
17435518,2,19
17435521,1,1
17435521,2,1
17435522,1,19
17435527,1,1
17435532,1,19
17435532,3,1
17435533,1,19
17435533,2,19
17435545,1,19
17435545,2,19
17435546,1,1
17435546,2,19
17435553,1,99
17435558,1,1
17435558,2,1
17435559,1,19
17435559,2,19
17435561,1,99
17435561,2,19
17435562,1,99
17435564,1,19
17435564,3,98
17435569,1,1
17435569,2,19
17435569,3,1
17435571,1,1
17435571,2,19
17435574,1,98
17435574,3,19
17435579,1,19
17435579,2,19
17435587,1,19
17435588,1,99
17435591,1,19
17435591,2,99
17435596,1,19
17435596,2,19
17435599,1,99
17435599,2,19
17435603,1,19
17435603,2,19
17435606,1,99
17435606,2,1
17435607,1,19
17435607,2,19
17435607,3,19
17435608,1,1
17435608,2,19
17435609,1,1
17435609,2,1
17435610,1,19
17435612,1,20
17435613,1,19
17435613,2,1
17435613,2,23
17435614,1,19
17435614,2,1
17435618,1,1
17435618,2,1
17435618,3,19
17435619,1,98
17435619,2,19
17435621,1,98
17435623,1,99
17435623,2,19
17435625,1,19
17435625,3,1
17435645,1,1
17435645,2,1
17435646,1,74
17435646,3,19
17435649,1,19
17435649,2,19
17435651,1,19
17435669,1,99
17435670,1,19
17435670,2,19
17435670,3,1
17435671,1,19
17435672,1,99
17435672,2,19
17435673,1,19
17435673,2,1
17435673,2,59
17435677,1,19
17435677,2,98
17435689,1,19
17435689,2,20
17435693,1,19
17435693,2,20
17435694,1,19
17435694,2,19
17435702,1,19
17435702,2,19
17435708,1,1
17435708,1,23
17435708,2,98
17435710,1,19
17435710,2,98
17435714,1,99
17435718,1,19
17435719,1,19
17435719,2,19
17435719,3,19
17435721,1,20
17435721,2,19
17435723,1,99
17435723,2,20
17435724,1,20
17435724,2,19
17435724,3,19
17435726,1,19
17435726,2,19
17435728,1,19
17435728,2,19
17435730,1,1
17435730,2,99
17435732,1,19
17435733,1,19
17435733,2,19
17435733,3,19
17435733,4,19
17435734,1,1
17435734,1,23
17435734,2,1
17435737,1,19
17435737,2,19
17435738,1,20
17435739,1,19
17435739,2,1
17435740,1,20
17435740,2,1
17435743,1,19
17435744,1,19
17435744,2,19
17435745,1,99
17435747,1,99
17435747,2,98
17435750,1,19
17435750,2,19
17435753,1,19
17435753,3,1
17435754,1,1
17435754,2,20
17435756,1,19
17435756,2,19
17435759,1,20
17435759,2,20
17435762,1,19
17435762,2,98
17435763,1,19
17435764,1,1
17435764,1,23
17435764,2,1
17435768,1,19
17435768,2,19
17435771,1,1
17435771,2,1
17435773,1,19
17435773,2,54
17435775,1,19
17435775,2,19
17435779,1,19
17435779,2,19
17435788,1,19
17435788,2,19
17435792,1,99
17435792,2,1
17435795,1,99
17435795,2,19
17435802,1,99
17435803,1,19
17435803,2,19
17435807,1,20
17435807,2,19
17435808,1,99
17435808,2,1
17435808,2,66
17435810,1,99
17435810,2,1
17435811,1,19
17435811,2,19
17435813,1,19
17435816,1,99
17435816,2,19
17435817,1,99
17435817,2,98
17435819,1,19
17435819,3,19
17435822,1,19
17435822,2,99
17435823,1,19
17435823,2,1
17435824,1,99
17435824,2,1
17435834,1,19
17435834,2,19
17435839,1,20
17435840,1,19
17435840,2,20
17435846,1,1
17435846,2,1
17435847,1,19
17435849,1,19
17435864,1,23
17435864,2,1
17435869,1,99
17435869,2,99
17435872,1,1
17435872,2,59
17435873,1,1
17435873,2,1
17435874,1,19
17435874,2,1
17435878,1,19
17435878,2,19
17435882,1,19
17435882,2,19
17435886,1,19
17435888,1,19
17435888,2,1
17435890,1,19
17435891,1,21
17435891,2,1
17435895,1,19
17435895,2,19
17435920,1,19
17435920,2,19
17435921,1,19
17435922,1,49
17435922,2,19
17435923,1,1
17435923,2,1
17435927,1,98
17435927,3,1
17435934,1,99
17435934,2,98
17435935,1,20
17435935,2,19
17435937,1,21
17435937,2,19
17435938,1,21
17435938,2,1
17435940,1,19
17435944,1,19
17435944,2,19
17435950,1,20
17435950,2,98
17435966,1,19
17435968,1,19
17435969,1,20
17435969,2,19
17435972,1,1
17435972,2,19
17435976,1,20
17435976,2,19
17435976,3,19
17435976,4,19
17435979,1,1
17435984,1,19
17435984,2,1
17435988,1,19
17435988,2,19
17435999,1,1
17436000,1,1
17436000,2,19
17436001,1,19
17436002,1,1
17436002,1,21
17436002,1,22
17436002,2,1
17436003,1,99
17436003,2,1
17436006,1,19
17436006,2,19
17436007,1,20
17436013,1,19
17436013,2,1
17436019,1,19
17436019,2,19
17436022,1,20
17436022,2,1
17436030,1,98
17436030,2,19
17436032,1,20
17436032,2,66
17436047,1,98
17436048,1,20
17436051,1,19
17436051,2,19
17436059,1,20
17436060,1,99
17436063,1,19
17436063,2,19
17436071,1,19
17436071,2,19
17436076,1,19
17436076,2,19
17436076,3,1
17436077,1,99
17436082,1,19
17436083,1,19
17436083,2,19
17436088,1,19
17436088,2,20
17436091,1,99
17436091,2,19
17436099,1,23
17436102,1,19
17436116,1,20
17436116,2,19
17436118,1,1
17436125,1,99
17436125,2,19
17436126,1,20
17436126,2,1
17436127,1,1
17436127,2,19
17436128,1,19
17436128,2,1
17436128,2,14
17436129,1,19
17436129,2,98
17436130,1,23
17436130,2,1
17436132,1,1
17436132,2,19
17436134,1,99
17436134,2,99
17436135,1,98
17436135,2,20
17436136,1,98
17436136,2,19
17436137,1,98
17436137,2,19
17436138,1,19
17436139,1,99
17436139,2,19
17436140,1,19
17436140,2,99
17436141,1,19
17436142,1,19
17436142,2,19
17436143,1,98
17436143,2,19
17436151,1,1
17436151,2,9
17436151,2,50
17436153,1,19
17436153,2,19
17436160,1,1
17436160,2,19
17436162,1,19
17436162,2,19
17436166,1,99
17436168,1,1
17436168,2,98
17436170,1,19
17436170,2,19
17436170,3,19
17436171,1,19
17436171,2,19
17436172,1,19
17436172,2,1
17436172,3,20
17436175,1,19
17436175,2,1
17436179,1,19
17436179,2,19
17436181,1,19
17436181,2,19
17436183,1,1
17436185,1,19
17436185,2,19
17436189,1,19
17436191,1,19
17436192,1,19
17436192,2,19
17436215,1,19
17436215,2,19
17436216,1,19
17436216,2,19
17436217,1,1
17436217,2,98
17436221,1,1
17436221,2,19
17436222,1,19
17436222,2,1
17436232,1,1
17436232,2,1
17436241,1,19
17436241,2,19
17436242,1,19
17436242,2,1
17436243,1,19
17436243,2,98
17436244,1,19
17436244,2,19
17436245,1,1
17436245,2,19
17436248,1,74
17436248,3,19
17436270,1,19
17436270,2,20
17436273,1,1
17436273,2,19
17436279,1,98
17436279,2,1
17436279,3,19
17436281,1,99
17436281,2,1
17436292,1,99
17436293,1,99
17436297,1,19
17436297,2,20
17436299,1,98
17436300,1,19
17436300,2,19
17436305,1,19
17436305,2,19
17436308,1,99
17436308,2,19
17436311,1,21
17436311,2,1
17436321,1,1
17436321,2,19
17436323,1,19
17436323,2,20
17436325,1,20
17436325,2,20
17436329,1,19
17436331,1,19
17436331,2,1
17436336,1,98
17436336,2,19
17436337,1,19
17436337,2,19
17436338,1,19
17436341,1,19
17436341,2,19
17436348,1,19
17436349,1,19
17436349,2,19
17436351,1,19
17436351,2,19
17436356,1,19
17436356,2,19
17436365,1,19
17436365,2,19
17436370,1,1
17436371,1,19
17436375,1,20
17436375,2,1
17436376,1,19
17436377,1,20
17436377,2,20
17436380,1,19
17436380,2,19
17436381,1,19
17436381,2,20
17436383,1,1
17436383,2,1
17436393,1,19
17436400,1,19
17436400,2,19
17436404,1,1
17436404,2,1
17436408,1,19
17436410,1,98
17436411,1,19
17436411,2,19
17436413,1,23
17436413,2,1
17436413,2,23
17436423,1,1
17436423,2,1
17436424,1,19
17436424,2,98
17436425,1,21
17436425,2,1
17436426,1,1
17436426,2,19
17436427,1,1
17436427,2,20
17436430,1,19
17436431,1,99
17436431,2,19
17436433,1,1
17436433,2,1
17436436,1,19
17436436,2,1
17436446,1,19
17436446,2,19
17436457,1,1
17436457,2,19
17436460,1,19
17436460,2,1
17436464,1,19
17436464,2,1
17436471,1,20
17436471,2,1
17436472,1,1
17436472,1,14
17436472,2,19
17436473,1,19
17436473,2,1
17436474,1,19
17436474,2,19
17436475,1,74
17436476,1,99
17436476,2,1
17436476,3,19
17436476,4,1
17436476,5,99
17436477,1,19
17436477,2,20
17436478,1,1
17436478,2,19
17436479,1,98
17436479,3,20
17436480,1,19
17436480,2,20
17436481,1,19
17436481,2,19
17436481,3,19
17436482,1,19
17436482,2,19
17436483,1,99
17436483,2,19
17436484,1,19
17436484,2,19
17436485,1,1
17436485,1,21
17436486,1,1
17436487,1,19
17436487,2,20
17436488,1,20
17436488,2,1
17436500,1,19
17436500,2,59
17436502,1,19
17436502,2,19
17436502,3,19
17436510,1,1
17436519,1,1
17436519,2,20
17436521,1,99
17436521,2,19
17436532,1,19
17436532,2,19
17436532,3,19
17436532,4,1
17436541,1,19
17436541,2,19
17436541,3,19
17436545,1,1
17436545,2,19
17436546,1,1
17436546,2,19
17436547,1,19
17436547,2,19
17436548,1,1
17436548,2,19
17436549,1,19
17436549,2,48
17436550,1,19
17436550,2,19
17436551,1,19
17436552,1,99
17436552,2,1
17436553,1,19
17436553,2,1
17436580,1,1
17436580,2,19
17436587,1,19
17436587,2,98
17436590,1,19
17436610,1,19
17436610,2,19
17436612,1,1
17436648,1,99
17436648,2,74
17436658,1,20
17436658,2,19
17436661,1,19
17436661,2,19
17436664,1,19
17436664,2,1
17436667,1,99
17436667,2,1
17436673,1,19
17436673,2,19
17436674,1,19
17436674,2,1
17436674,3,1
17436674,3,14
17436682,1,1
17436682,2,19
17436682,3,21
17436682,4,1
17436688,1,20
17436688,2,19
17436688,3,1
17436690,1,99
17436690,2,19
17436692,1,1
17436692,2,19
17436696,1,99
17436696,3,98
17436699,1,1
17436699,3,1
17436707,1,19
17436707,2,19
17436712,1,19
17436712,2,19
17436712,3,1
17436714,1,1
17436714,2,20
17436716,1,19
17436716,2,19
17436717,1,1
17436717,2,19
17436717,3,1
17436718,1,1
17436718,2,1
17436719,1,99
17436720,1,19
17436723,1,20
17436723,2,19
17436723,3,99
17436725,1,98
17436725,2,19
17436726,1,19
17436726,2,19
17436727,1,19
17436731,1,19
17436731,2,19
17436732,1,1
17436732,2,1
17436733,1,1
17436735,1,19
17436735,2,1
17436737,1,1
17436741,1,1
17436741,2,1
17436755,1,1
17436755,2,49
17436758,1,19
17436758,2,19
17436759,1,20
17436759,2,98
17436760,1,20
17436760,2,20
17436761,1,99
17436761,2,19
17436763,1,19
17436763,2,1
17436765,1,1
17436765,2,19
17436765,3,1
17436765,4,99
17436766,1,19
17436766,2,19
17436770,1,19
17436770,2,19
17436771,1,19
17436771,2,19
17436775,1,19
17436775,2,1
17436777,1,19
17436777,2,19
17436777,3,19
17436779,1,20
17436779,2,19
17436780,1,99
17436784,1,99
17436784,3,99
17436789,1,19
17436789,2,19
17436790,1,23
17436790,2,1
17436801,1,1
17436801,2,99
17436806,1,19
17436808,1,20
17436808,2,19
17436812,1,99
17436812,2,19
17436813,1,1
17436813,1,23
17436813,2,19
17436816,1,19
17436816,2,98
17436818,1,99
17436819,1,19
17436819,2,19
17436821,1,1
17436821,2,19
17436828,1,1
17436828,2,19
17436836,1,19
17436836,2,19
17436838,1,19
17436842,1,20
17436842,2,19
17436845,1,19
17436845,2,19
17436845,3,19
17436846,1,19
17436846,2,1
17436847,1,19
17436847,2,21
17436852,1,20
17436852,2,19
17436853,1,19
17436853,2,19
17436857,1,1
17436857,2,19
17436859,1,19
17436859,2,1
17436859,2,23
17436860,1,19
17436860,2,19
17436861,1,98
17436861,2,99
17436863,1,49
17436867,1,19
17436867,2,19
17436872,1,19
17436872,2,19
17436876,1,1
17436876,2,19
17436879,1,19
17436879,2,19
17436881,1,20
17436881,2,1
17436884,1,1
17436884,2,19
17436887,1,19
17436887,2,49
17436888,1,19
17436888,2,1
17436888,3,19
17436895,1,19
17436895,2,1
17436909,1,20
17436909,2,1
17436910,1,19
17436910,2,19
17436910,3,19
17436910,4,19
17436911,1,98
17436911,2,20
17436913,1,19
17436913,2,19
17436914,1,99
17436914,2,19
17436924,1,23
17436924,2,1
17436931,1,99
17436931,2,1
17436931,3,99
17436932,1,1
17436932,2,1
17436936,1,99
17436936,2,1
17436943,1,1
17436943,2,19
17436948,1,19
17436948,2,19
17436949,1,19
17436949,2,19
17436951,1,19
17436951,2,19
17436951,3,1
17436953,1,20
17436954,1,99
17436954,2,1
17436956,1,19
17436956,2,1
17436959,1,19
17436959,2,20
17436962,1,19
17436962,2,19
17436963,1,19
17436963,2,19
17436969,1,21
17436969,1,22
17436969,2,19
17436970,1,1
17436970,2,19
17436971,1,1
17436971,2,19
17436972,1,19
17436972,2,1
17436972,2,25
17436972,3,19
17436973,1,1
17436973,2,19
17436987,1,19
17436987,2,19
17436987,3,19
17436989,1,98
17436989,2,98
17436990,1,99
17436990,2,19
17436996,1,1
17436996,2,1
17437004,1,1
17437004,2,23
17437010,1,19
17437010,2,19
17437018,1,19
17437018,2,19
17437022,1,19
17437022,2,1
17437023,1,1
17437023,2,1
17437023,3,20
17437024,1,19
17437024,2,20
17437025,1,1
17437025,2,1
17437026,1,19
17437026,3,19
17437027,1,19
17437028,1,23
17437028,2,1
17437029,1,99
17437029,2,1
17437030,1,19
17437031,1,19
17437031,2,1
17437032,1,19
17437032,2,19
17437033,1,1
17437033,2,1
17437034,1,1
17437034,2,1
17437044,1,19
17437044,2,19
17437046,1,20
17437046,2,19
17437057,1,20
17437057,2,19
17437058,1,19
17437058,2,19
17437060,1,99
17437060,2,1
17437064,1,19
17437064,2,19
17437066,1,1
17437066,2,19
17437071,1,99
17437071,2,19
17437072,1,1
17437072,2,1
17437073,1,19
17437073,2,98
17437073,3,19
17437076,1,19
17437076,2,19
17437077,1,1
17437077,1,14
17437078,1,19
17437078,2,19
17437078,3,19
17437079,1,1
17437079,2,23
17437081,1,1
17437081,2,19
17437081,3,19
17437091,1,98
17437091,3,19
17437097,1,19
17437097,2,19
17437098,1,1
17437098,2,19
17437099,1,20
17437099,2,19
17437103,1,33
17437103,3,1
17437107,1,99
17437107,2,19
17437111,1,19
17437111,2,1
17437113,1,98
17437113,2,1
17437114,1,19
17437114,2,19
17437116,1,98
17437116,2,1
17437118,1,19
17437118,2,19
17437120,1,1
17437120,2,59
17437121,1,19
17437121,2,19
17437123,1,19
17437123,2,98
17437125,1,99
17437125,2,19
17437125,3,68
17437127,1,19
17437127,2,98
17437128,1,1
17437128,2,1
17437129,1,98
17437129,2,20
17437132,1,19
17437132,2,59
17437133,1,20
17437133,2,19
17437139,1,19
17437139,2,1
17437140,1,1
17437140,2,20
17437141,1,98
17437141,2,19
17437146,1,20
17437146,2,19
17437150,1,20
17437152,1,1
17437152,2,1
17437152,3,19
17437154,1,19
17437154,2,19
17437155,1,99
17437155,2,99
17437159,1,19
17437159,2,19
17437160,1,20
17437160,2,19
17437160,3,98
17437161,1,19
17437161,2,19
17437163,1,99
17437167,1,19
17437167,2,19
17437169,1,19
17437169,2,1
17437178,1,19
17437178,2,1
17437180,1,1
17437180,2,1
17437181,1,19
17437181,2,19
17437185,1,19
17437185,2,19
17437188,1,99
17437191,1,19
17437193,1,19
17437193,2,19
17437195,1,1
17437195,2,19
17437196,1,19
17437196,2,19
17437197,1,19
17437197,2,19
17437203,1,98
17437204,1,20
17437206,1,19
17437206,3,19
17437209,1,19
17437209,2,19
17437211,1,19
17437214,1,19
17437214,2,19
17437219,1,19
17437219,2,19
17437221,1,98
17437221,2,19
17437226,1,99
17437226,2,19
17437227,1,19
17437227,2,1
17437227,2,21
17437227,2,48
17437228,1,19
17437228,2,19
17437229,1,19
17437229,2,66
17437232,1,99
17437232,2,20
17437233,1,19
17437233,2,19
17437233,3,19
17437234,1,19
17437234,2,19
17437235,1,20
17437235,2,1
17437240,1,20
17437240,2,19
17437240,3,19
17437241,1,20
17437241,2,1
17437245,1,20
17437245,2,19
17437253,1,20
17437253,2,19
17437254,1,98
17437254,2,19
17437256,1,20
17437256,2,19
17437258,1,1
17437258,2,19
17437259,1,20
17437259,2,1
17437259,3,19
17437260,1,20
17437260,2,1
17437262,1,1
17437262,2,19
17437265,1,99
17437266,1,19
17437266,2,19
17437266,3,19
17437267,1,19
17437267,2,19
17437267,3,19
17437268,1,19
17437268,2,19
17437271,1,19
17437271,2,1
17437275,1,19
17437275,2,19
17437280,1,20
17437280,2,20
17437281,1,99
17437281,2,19
17437282,1,19
17437282,2,19
17437282,3,99
17437289,1,19
17437289,3,1
17437290,1,1
17437290,2,1
17437302,1,19
17437302,2,20
17437303,1,19
17437303,2,99
17437304,1,19
17437304,2,19
17437312,1,99
17437313,1,19
17437313,2,19
17437314,1,20
17437315,1,19
17437315,2,19
17437317,1,19
17437317,2,19
17437318,1,99
17437318,2,19
17437319,1,20
17437319,2,19
17437321,1,99
17437321,2,19
17437323,1,19
17437323,2,19
17437324,1,99
17437324,2,19
17437328,1,1
17437328,2,1
17437333,1,59
17437333,1,64
17437333,3,20
17437339,1,21
17437339,2,19
17437352,1,1
17437352,2,19
17437352,3,19
17437353,1,20
17437353,2,19
17437355,1,19
17437355,2,1
17437356,1,19
17437356,2,19
17437357,1,19
17437357,2,20
17437358,1,19
17437358,2,19
17437369,1,19
17437369,2,20
17437370,1,19
17437370,2,19
17437379,1,19
17437379,2,19
17437379,3,19
17437385,1,99
17437385,2,19
17437394,1,99
17437394,2,19
17437394,3,19
17437396,1,19
17437396,2,19
17437400,1,19
17437400,2,1
17437401,1,19
17437407,1,19
17437407,2,19
17437409,1,19
17437409,2,20
17437413,1,98
17437413,2,98
17437416,1,20
17437416,2,19
17437420,1,1
17437420,2,1
17437428,1,99
17437428,2,1
17437432,1,19
17437433,1,19
17437435,1,19
17437435,2,1
17437437,1,19
17437437,3,98
17437438,1,19
17437438,3,1
17437452,1,99
17437459,1,19
17437459,2,19
17437464,1,19
17437464,2,19
17437466,1,99
17437466,2,19
17437469,1,98
17437469,2,19
17437469,3,1
17437469,4,19
17437471,1,19
17437471,2,19
17437471,3,1
17437473,1,19
17437473,2,1
17437475,1,20
17437475,2,19
17437478,1,59
17437478,2,59
17437480,1,98
17437483,1,19
17437483,2,19
17437488,1,19
17437488,2,19
17437491,1,1
17437491,2,20
17437497,1,1
17437497,2,1
17437499,1,1
17437499,2,19
17437505,1,19
17437505,2,1
17437505,2,14
17437509,1,99
17437509,2,19
17437511,1,19
17437511,2,19
17437512,1,99
17437513,1,19
17437516,1,99
17437516,2,19
17437517,1,19
17437517,2,19
17437518,1,20
17437518,2,23
17437519,1,1
17437519,2,1
17437520,1,1
17437520,2,19
17437521,1,19
17437521,2,19
17437523,1,19
17437523,2,19
17437525,1,99
17437525,2,98
17437527,1,1
17437527,1,64
17437527,2,19
17437528,1,19
17437528,2,19
17437529,1,99
17437530,1,19
17437530,2,98
17437532,1,19
17437532,2,1
17437532,2,49
17437534,1,1
17437534,2,19
17437537,1,1
17437537,1,23
17437537,2,98
17437538,1,1
17437538,2,20
17437539,1,19
17437539,2,19
17437540,1,19
17437542,1,19
17437545,1,1
17437545,2,1
17437546,1,19
17437546,2,19
17437547,1,19
17437548,1,1
17437548,2,98
17437549,1,1
17437549,2,29
17437550,1,1
17437550,2,19
17437551,1,19
17437551,2,20
17437552,1,19
17437552,2,19
17437553,1,19
17437553,2,19
17437557,1,20
17437557,2,1
17437559,1,1
17437559,2,19
17437561,1,19
17437561,2,19
17437562,1,99
17437562,2,1
17437563,1,20
17437564,1,19
17437564,2,19
17437566,1,19
17437566,2,1
17437569,1,19
17437569,2,1
17437569,3,19
17437570,1,1
17437570,2,1
17437573,1,19
17437573,2,19
17437573,3,1
17437575,1,1
17437575,2,19
17437575,3,19
17437576,1,1
17437576,2,98
17437577,1,19
17437579,1,99
17437579,2,19
17437580,1,19
17437580,2,19
17437583,1,19
17437583,2,19
17437584,1,98
17437584,2,19
17437585,1,1
17437585,2,1
17437586,1,19
17437586,2,19
17437587,1,99
17437587,2,19
17437588,1,99
17437588,2,1
17437591,1,99
17437592,1,1
17437593,1,19
17437593,2,1
17437594,1,1
17437594,2,19
17437594,3,1
17437596,1,20
17437600,1,19
17437600,2,1
17437600,2,59
17437600,3,1
17437603,1,19
17437603,2,1
17437606,1,19
17437606,2,19
17437607,1,19
17437607,3,19
17437610,1,19
17437610,2,19
17437614,1,19
17437614,2,20
17437616,1,99
17437617,1,19
17437618,1,20
17437618,2,21
17437622,1,1
17437622,2,1
17437622,3,1
17437630,1,19
17437630,2,19
17437631,1,1
17437631,2,1
17437632,1,19
17437632,2,20
17437635,1,1
17437635,2,1
17437637,1,1
17437639,1,19
17437639,2,98
17437640,1,20
17437640,2,19
17437642,1,99
17437644,1,19
17437644,2,19
17437648,1,1
