Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
16927889,1,99
16927889,2,19
16927891,1,99
16927891,2,19
16927894,1,1
16927897,1,20
16927898,1,20
16927898,2,19
16927898,3,19
16927899,1,99
16927899,2,1
16927900,1,20
16927902,1,19
16927905,1,1
16927905,2,98
16927909,1,19
16927912,1,99
16927912,2,19
16927916,1,19
16927916,2,19
16927916,3,19
16927918,1,1
16927918,2,99
16927918,4,99
16927921,1,19
16927921,2,19
16927921,3,33
16927922,1,1
16927925,1,1
16927925,2,1
16927927,1,1
16927929,1,99
16927929,2,20
16927936,1,99
16927938,1,1
16927938,2,19
16927939,1,19
16927939,2,19
16927943,1,20
16927943,2,19
16927944,1,98
16927945,1,19
16927946,1,99
16927946,2,19
16927947,1,19
16927949,1,99
16927951,1,19
16927951,2,19
16927954,1,23
16927954,2,99
16927956,1,99
16927957,1,99
16927958,1,19
16927961,1,1
16927961,2,98
16927962,1,20
16927962,2,20
16927964,1,1
16927964,2,19
16927969,1,19
16927969,2,99
16927971,1,99
16927971,2,19
16927972,1,19
16927973,1,19
16927973,2,19
16927976,1,1
16927976,2,1
16927976,2,23
16927977,1,99
16927978,1,99
16927979,1,19
16927981,1,19
16927981,2,19
16927982,1,19
16927982,2,19
16927983,1,1
16927986,1,99
16927986,2,19
16927986,3,19
16927987,1,19
16927987,2,19
16927987,3,19
16927988,1,99
16927989,1,20
16927989,2,19
16927991,1,19
16927993,1,99
16927993,2,19
16928001,1,21
16928001,2,19
16928004,1,1
16928004,2,59
16928005,1,64
16928005,2,98
16928006,1,19
16928008,1,1
16928008,2,19
16928008,3,99
16928011,1,20
16928011,2,20
16928015,1,19
16928015,2,99
16928015,3,99
16928016,1,19
16928016,2,20
16928020,1,1
16928021,1,19
16928021,3,20
16928027,1,98
16928027,2,99
16928028,1,1
16928034,1,1
16928034,2,19
16928035,1,20
16928036,1,20
16928036,2,20
16928037,1,19
16928040,1,98
16928040,2,19
16928043,1,1
16928043,2,1
16928044,1,1
16928044,2,1
16928045,1,99
16928045,2,1
16928046,1,1
16928046,2,19
16928046,3,98
16928047,1,1
16928047,2,20
16928048,1,1
16928048,2,19
16928049,1,23
16928052,1,20
16928053,1,19
16928053,2,1
16928054,1,1
16928054,2,19
16928057,1,19
16928057,2,19
16928063,1,19
16928066,1,99
16928066,2,1
16928070,1,20
16928070,2,19
16928074,1,99
16928075,1,19
16928075,2,1
16928076,1,1
16928076,1,23
16928076,2,19
16928083,1,19
16928083,2,98
16928084,1,59
16928084,2,98
16928085,1,19
16928085,2,19
16928088,1,1
16928091,1,1
16928091,2,1
16928092,1,20
16928092,2,1
16928093,1,1
16928093,2,20
16928097,1,19
16928097,2,1
16928099,1,19
16928099,2,98
16928100,1,19
16928100,2,19
16928101,1,99
16928101,2,19
16928103,1,99
16928103,2,1
16928104,1,19
16928104,2,19
16928117,1,20
16928117,2,19
16928118,1,19
16928118,2,19
16928141,1,19
16928141,2,19
16928152,1,98
16928152,2,20
16928160,1,99
16928160,2,19
16928173,1,19
16928173,2,19
16928175,1,99
16928176,1,21
16928177,1,19
16928177,2,19
16928178,1,19
16928178,2,19
16928181,1,23
16928181,2,19
16928183,1,1
16928183,2,19
16928184,1,20
16928184,2,20
16928186,1,19
16928186,3,1
16928188,1,19
16928188,2,98
16928188,3,98
16928189,1,1
16928189,2,19
16928190,1,98
16928192,1,19
16928192,2,1
16928193,1,99
16928198,1,19
16928198,2,1
16928213,1,99
16928213,2,1
16928216,1,1
16928216,1,23
16928216,2,1
16928220,1,1
16928220,2,1
16928221,1,20
16928221,2,19
16928223,1,1
16928223,2,19
16928224,1,23
16928233,1,99
16928255,1,19
16928260,1,99
16928260,2,1
16928264,1,19
16928264,2,20
16928271,1,19
16928271,2,19
16928281,1,20
16928281,3,20
16928288,1,20
16928288,2,19
16928288,3,19
16928289,1,19
16928290,1,19
16928290,2,19
16928291,1,19
16928292,1,1
16928292,2,1
16928294,1,99
16928294,2,19
16928295,1,1
16928295,1,21
16928295,2,1
16928297,1,21
16928306,1,99
16928311,1,19
16928311,2,1
16928313,1,19
16928313,2,19
16928320,1,20
16928322,1,19
16928322,2,1
16928326,1,99
16928326,2,98
16928331,1,1
16928333,1,98
16928333,2,19
16928334,1,99
16928335,1,21
16928335,1,22
16928335,2,20
16928336,1,19
16928336,2,19
16928339,1,19
16928342,1,99
16928342,2,1
16928343,1,20
16928343,2,19
16928344,1,1
16928344,2,19
16928353,1,1
16928353,2,1
16928354,1,19
16928354,2,19
16928354,3,99
16928354,4,99
16928359,1,19
16928359,2,19
16928361,1,20
16928362,1,19
16928366,1,19
16928368,1,19
16928368,2,19
16928378,1,1
16928378,2,19
16928383,1,19
16928384,1,19
16928384,3,1
16928385,1,1
16928385,2,19
16928386,1,19
16928386,2,19
16928386,3,20
16928387,1,19
16928390,1,99
16928391,1,98
16928391,2,1
16928395,1,1
16928398,1,99
16928398,2,19
16928399,1,1
16928399,2,20
16928400,1,99
16928400,2,19
16928402,1,99
16928402,2,19
16928404,1,19
16928404,2,19
16928407,1,19
16928407,2,19
16928410,1,19
16928410,2,19
16928424,1,20
16928425,1,19
16928425,2,19
16928429,1,19
16928429,2,19
16928430,1,1
16928430,2,1
16928432,1,1
16928435,1,19
16928435,2,19
16928442,1,99
16928442,2,19
16928446,1,19
16928461,1,1
16928461,2,19
16928463,1,19
16928463,2,19
16928466,1,20
16928466,2,1
16928468,1,19
16928468,2,19
16928470,1,19
16928470,2,19
16928471,1,19
16928472,1,19
16928472,2,1
16928475,1,1
16928475,2,19
16928481,1,99
16928481,2,19
16928483,1,19
16928492,1,1
16928492,2,99
16928493,1,1
16928493,1,21
16928493,2,19
16928495,1,19
16928498,1,19
16928498,2,1
16928499,1,99
16928499,2,1
16928503,1,1
16928507,1,21
16928511,1,19
16928514,1,19
16928515,1,19
16928515,2,1
16928516,1,1
16928516,2,23
16928517,1,1
16928517,2,59
16928518,1,98
16928519,1,19
16928520,1,19
16928521,1,19
16928522,1,1
16928522,1,21
16928522,1,22
16928522,2,98
16928525,1,99
16928526,1,19
16928526,2,1
16928529,1,1
16928530,1,99
16928530,2,19
16928530,3,1
16928531,1,20
16928531,2,98
16928531,3,1
16928537,1,1
16928537,2,19
16928538,1,1
16928538,2,19
16928541,1,1
16928555,1,1
16928556,1,20
16928556,2,20
16928569,1,19
16928569,2,19
16928574,1,19
16928574,2,19
16928576,1,19
16928579,1,20
16928579,2,19
16928584,1,19
16928584,2,19
16928585,1,19
16928590,1,19
16928590,2,99
16928595,1,19
16928595,2,19
16928598,1,20
16928601,1,1
16928601,2,19
16928606,1,19
16928611,1,98
16928617,1,99
16928617,2,1
16928620,1,19
16928620,2,19
16928621,1,99
16928621,3,19
16928622,1,99
16928622,2,19
16928632,1,19
16928632,2,49
16928635,1,19
16928635,2,19
16928638,1,99
16928640,1,20
16928641,1,1
16928642,1,1
16928643,1,19
16928643,2,1
16928643,3,19
16928644,1,19
16928645,1,1
16928646,1,1
16928647,1,20
16928648,1,19
16928649,1,99
16928650,1,19
16928651,1,19
16928652,1,1
16928656,1,20
16928657,1,99
16928657,2,99
16928657,3,1
16928660,1,19
16928660,2,19
16928660,3,19
16928668,1,19
16928671,1,20
16928671,2,98
16928671,3,98
16928672,1,99
16928675,1,19
16928675,2,19
16928678,1,19
16928678,2,20
16928679,1,19
16928679,2,19
16928680,1,20
16928680,2,19
16928681,1,19
16928681,2,99
16928684,1,1
16928686,1,19
16928686,2,20
16928695,1,99
16928696,1,1
16928696,2,19
16928697,1,19
16928699,1,19
16928699,2,20
16928700,1,98
16928700,2,20
16928703,1,19
16928703,2,19
16928704,1,20
16928704,2,1
16928704,2,21
16928705,1,19
16928706,1,19
16928706,2,1
16928707,1,19
16928707,2,19
16928708,1,99
16928708,2,98
16928709,1,99
16928713,1,19
16928713,2,1
16928714,1,99
16928718,1,19
16928718,2,19
16928719,1,19
16928725,1,19
16928730,1,74
16928738,1,19
16928740,1,20
16928740,2,20
16928746,1,23
16928748,1,20
16928751,1,99
16928752,1,19
16928752,2,98
16928754,1,1
16928754,1,23
16928754,2,20
16928757,1,19
16928759,1,19
16928760,1,19
16928764,1,20
16928764,2,19
16928764,3,19
16928768,1,1
16928768,2,1
16928768,3,63
16928769,1,99
16928769,2,19
16928770,1,99
16928770,2,1
16928772,1,19
16928772,2,19
16928776,1,20
16928776,2,19
16928777,1,99
16928777,2,19
16928778,1,99
16928782,1,19
16928782,2,1
16928788,1,99
16928788,2,20
16928790,1,19
16928790,2,19
16928792,1,19
16928792,2,19
16928793,1,19
16928793,2,20
16928795,1,99
16928805,1,19
16928805,2,19
16928807,1,19
16928808,1,19
16928808,2,19
16928810,1,99
16928810,2,19
16928812,1,19
16928813,1,1
16928818,1,19
16928820,1,19
16928821,1,19
16928821,2,19
16928822,1,20
16928822,2,19
16928824,1,1
16928828,1,19
16928828,2,19
16928828,3,1
16928832,1,19
16928832,2,19
16928834,1,20
16928834,2,98
16928835,1,19
16928840,1,19
16928840,2,20
16928840,3,19
16928841,1,19
16928842,1,20
16928843,1,19
16928846,1,99
16928846,2,20
16928848,1,19
16928849,1,19
16928850,1,99
16928851,1,19
16928851,2,1
16928853,1,19
16928853,2,19
16928855,1,99
16928855,2,19
16928857,1,20
16928858,1,19
16928858,2,19
16928858,3,99
16928859,1,19
16928859,2,19
16928860,1,99
16928860,2,19
16928862,1,19
16928862,2,19
16928863,1,19
16928868,1,19
16928869,1,19
16928870,1,99
16928870,2,19
16928871,1,99
16928871,2,19
16928873,1,19
16928875,1,19
16928876,1,99
16928877,1,59
16928877,2,79
16928879,1,19
16928880,1,20
16928880,2,19
16928881,1,19
16928881,2,1
16928883,1,19
16928883,2,98
16928884,1,98
16928885,1,19
16928885,2,99
16928886,1,1
16928886,2,1
16928886,3,98
16928889,1,20
16928893,1,99
16928894,1,99
16928895,1,20
16928895,2,19
16928896,1,99
16928896,2,20
16928906,1,20
16928907,1,19
16928907,2,19
16928908,1,19
16928908,2,64
16928909,1,1
16928909,2,98
16928910,1,19
16928910,2,1
16928911,1,19
16928911,2,1
16928914,1,19
16928914,2,20
16928915,1,21
16928917,1,99
16928918,1,19
16928919,1,99
16928919,2,20
16928922,1,20
16928924,1,19
16928924,2,20
16928925,1,1
16928925,3,98
16928926,1,1
16928927,1,20
16928928,1,20
16928928,2,20
16928928,3,19
16928929,1,99
16928929,2,19
16928931,1,19
16928935,1,19
16928935,2,19
16928935,3,1
16928936,1,19
16928937,1,20
16928937,2,20
16928939,1,99
16928941,1,99
16928941,2,19
16928943,1,1
16928943,2,19
16928944,1,19
16928946,1,99
16928946,2,19
16928947,1,19
16928947,2,1
16928948,1,1
16928949,1,99
16928949,2,19
16928951,1,99
16928951,2,19
16928953,1,99
16928956,1,19
16928957,1,21
16928957,2,19
16928959,1,19
16928961,1,99
16928961,2,19
16928961,3,19
16928965,1,19
16928967,1,20
16928972,1,20
16928973,1,20
16928973,2,19
16928973,3,19
16928974,1,20
16928974,2,19
16928986,1,19
16928987,1,19
16928987,2,1
16928989,1,19
16928989,2,19
16928990,1,19
16928990,2,98
16928991,1,19
16928991,2,20
16928993,1,98
16928994,1,19
16928994,2,20
16928994,3,19
16928996,1,99
16928996,2,19
16928997,1,99
16928997,2,19
16928998,1,19
16928998,2,98
16929000,1,19
16929002,1,20
16929002,2,20
16929003,1,19
16929006,1,1
16929006,2,1
16929008,1,19
16929008,2,19
16929010,1,20
16929010,2,19
16929013,1,1
16929013,2,1
16929016,1,20
16929022,1,19
16929023,1,19
16929023,2,1
16929024,1,1
16929024,2,19
16929025,1,19
16929027,1,20
16929027,2,19
16929027,3,19
16929028,1,19
16929028,2,19
16929028,3,19
16929029,1,23
16929029,2,19
16929030,1,99
16929030,2,19
16929032,1,20
16929033,1,19
16929033,2,19
16929034,1,19
16929035,1,1
16929035,2,1
16929035,2,23
16929036,1,1
16929036,2,1
16929038,1,19
16929038,2,19
16929039,1,19
16929039,2,19
16929039,3,19
16929042,1,19
16929043,1,19
16929046,1,1
16929046,2,19
16929049,1,1
16929049,2,19
16929050,1,19
16929052,1,19
16929053,1,19
16929053,2,19
16929054,1,19
16929054,2,19
16929055,1,19
16929055,2,19
16929062,1,23
16929062,2,1
16929077,1,19
16929077,2,19
16929079,1,1
16929080,1,19
16929080,2,19
16929081,1,19
16929081,2,20
16929082,1,19
16929083,1,20
16929083,2,1
16929084,1,99
16929085,1,99
16929085,2,1
16929086,1,19
16929086,2,19
16929087,1,1
16929087,2,20
16929088,1,19
16929089,1,19
16929091,1,19
16929091,2,19
16929097,1,19
16929097,2,19
16929098,1,1
16929098,2,98
16929099,1,20
16929099,2,19
16929100,1,98
16929100,2,1
16929102,1,1
16929103,1,20
16929103,2,1
16929104,1,1
16929105,1,1
16929105,1,23
16929118,1,20
16929119,1,20
16929120,1,20
16929125,1,99
16929128,1,99
16929128,3,19
16929134,1,19
16929134,3,98
16929136,1,99
16929136,2,19
16929139,1,19
16929139,2,19
16929145,1,1
16929147,1,20
16929150,1,1
16929150,2,19
16929152,1,20
16929152,2,1
16929154,1,19
16929154,2,19
16929157,2,1
16929159,1,19
16929159,2,1
16929161,1,19
16929171,1,1
16929171,1,23
16929171,2,98
16929173,1,98
16929173,2,19
16929177,1,98
16929178,1,1
16929184,1,19
16929184,2,19
16929185,1,98
16929186,1,19
16929186,2,19
16929186,3,1
16929193,1,19
16929198,1,1
16929198,2,1
16929204,1,20
16929207,1,19
16929207,2,19
16929208,1,19
16929208,2,98
16929208,3,19
16929209,1,19
16929209,2,1
16929210,1,19
16929210,2,19
16929211,1,19
16929211,2,19
16929213,1,19
16929213,2,19
16929214,1,19
16929214,2,19
16929217,1,21
16929221,1,19
16929222,1,19
16929223,1,20
16929225,1,19
16929225,3,1
16929226,1,19
16929226,2,19
16929226,3,19
16929226,4,19
16929231,1,19
16929233,1,1
16929233,2,19
16929243,1,19
16929248,1,19
16929249,1,20
16929252,1,98
16929252,2,1
16929258,1,19
16929258,2,19
16929260,1,99
16929261,1,21
16929262,1,19
16929266,1,19
16929268,1,98
16929268,2,19
16929270,1,1
16929280,1,19
16929281,1,20
16929281,2,1
16929282,1,20
16929284,1,1
16929284,2,19
16929287,1,99
16929287,2,21
16929308,1,19
16929308,2,98
16929357,1,19
16929357,2,19
16929358,1,19
16929358,2,20
16929362,1,19
16929362,2,19
16929364,1,19
16929364,2,98
16929366,1,99
16929370,1,19
16929371,1,1
16929376,1,19
16929376,2,19
16929378,1,19
16929378,2,19
16929378,3,98
16929380,1,19
16929380,2,19
16929380,3,98
16929382,1,19
16929383,1,19
16929384,1,1
16929384,3,19
16929387,1,99
16929387,2,19
16929390,1,1
16929393,1,98
16929393,2,19
16929394,1,19
16929394,2,1
16929395,1,19
16929397,1,19
16929400,1,98
16929401,1,20
16929402,1,20
16929403,1,20
16929405,1,98
16929407,1,99
16929408,1,19
16929408,2,19
16929412,1,1
16929414,1,99
16929415,1,1
16929419,1,19
16929420,1,9
16929420,2,1
16929421,1,23
16929421,2,19
16929424,1,19
16929427,1,1
16929428,1,99
16929429,1,19
16929429,2,1
16929431,1,1
16929432,1,98
16929432,3,19
16929433,1,19
16929436,1,99
16929437,1,1
16929440,1,19
16929440,2,99
16929444,1,19
16929444,2,19
16929446,1,19
16929446,2,19
16929448,1,99
16929448,2,1
16929450,1,19
16929450,2,19
16929452,1,19
16929452,2,19
16929452,3,19
16929453,1,20
16929453,2,20
16929454,1,98
16929455,1,99
16929455,3,19
16929455,4,19
16929455,5,19
16929457,1,19
16929457,2,19
16929465,1,20
16929470,1,99
16929471,1,20
16929471,2,19
16929473,1,23
16929473,2,19
16929476,1,99
16929479,1,1
16929479,1,23
16929480,1,98
16929480,2,19
16929480,3,1
16929481,1,19
16929481,2,20
16929482,1,1
16929485,1,19
16929485,2,19
16929485,3,19
16929499,1,99
16929500,1,98
16929500,2,19
16929500,3,1
16929500,4,20
16929500,5,1
16929500,6,1
16929507,1,19
16929508,1,19
16929508,2,19
16929510,1,98
16929535,1,99
16929536,1,19
16929538,1,1
16929544,1,19
16929544,2,20
16929558,1,19
16929558,2,19
16929561,1,20
16929561,2,1
16929579,1,99
16929590,1,1
16929590,2,19
16929607,1,98
16929607,2,98
16929610,1,99
16929610,2,19
16929611,1,20
16929611,2,19
16929613,1,99
16929614,1,20
16929614,2,1
16929616,1,19
16929616,2,19
16929616,3,19
16929620,1,19
16929623,1,98
16929623,2,19
16929623,3,1
16929627,1,19
16929627,2,19
16929627,3,19
16929628,1,19
16929628,2,19
16929629,1,99
16929629,2,19
16929640,1,19
16929640,2,19
16929642,1,19
16929642,2,1
16929644,1,1
16929644,1,23
16929645,1,19
16929645,2,19
16929646,1,19
16929646,2,19
16929647,1,99
16929647,2,19
16929648,1,98
16929648,2,1
16929650,1,19
16929655,1,23
16929656,1,1
16929666,1,98
16929666,2,19
16929666,3,19
16929670,1,19
16929670,3,98
16929675,1,1
16929675,2,19
16929676,1,1
16929679,1,19
16929684,1,19
16929695,1,19
16929695,2,1
16929700,1,20
16929700,2,20
16929706,1,20
16929712,1,19
16929715,1,1
16929715,2,19
16929725,1,1
16929725,2,19
16929737,1,1
16929737,2,19
16929739,1,19
16929741,1,21
16929748,1,19
16929748,3,19
16929751,1,19
16929751,2,1
16929752,1,19
16929758,1,99
16929761,1,20
16929774,1,99
16929774,2,20
16929777,1,19
16929781,1,1
16929782,1,98
16929811,1,21
16929811,2,19
16929818,1,20
16929820,1,19
16929820,2,19
16929821,1,1
16929821,2,1
16929825,1,79
16929833,1,19
16929834,1,19
16929834,2,99
16929835,1,1
16929835,2,19
16929844,1,1
16929844,2,19
16929845,1,19
16929845,2,19
16929846,1,19
16929846,2,19
16929846,3,1
16929848,1,20
16929848,2,19
16929865,1,19
16929867,1,19
16929867,2,19
16929868,1,1
16929868,2,19
16929869,1,19
16929869,2,19
16929874,1,19
16929874,2,99
16929875,1,99
16929875,2,19
16929875,3,19
16929876,1,1
16929877,1,1
16929877,2,19
16929878,1,19
16929878,2,59
16929879,1,1
16929879,2,1
16929892,1,99
16929892,2,19
16929894,1,19
16929894,2,1
16929895,1,19
16929901,1,19
16929901,2,19
16929902,1,1
16929902,1,35
16929902,2,20
16929903,1,19
16929905,1,98
16929913,1,19
16929913,2,19
16929916,1,19
16929916,2,19
16929920,1,20
16929925,1,20
16929926,1,21
16929931,1,1
16929931,2,1
16929941,1,19
16929941,2,19
16929943,1,19
16929951,1,19
16929952,1,19
16929953,1,1
16929953,2,20
16929957,1,20
16929959,1,19
16929959,2,19
16929963,1,20
16929963,2,1
16929963,3,20
16929965,1,19
16929965,2,98
16929966,1,19
16929967,1,20
16929967,2,20
16929969,1,1
16929971,1,98
16929971,2,19
16929971,3,19
16929972,1,1
16929972,2,19
16929973,1,1
16929973,2,19
16929975,1,98
16929975,2,1
16929976,1,1
16929976,2,19
16929978,1,19
16929978,2,19
16929981,1,19
16929984,1,1
16929992,1,1
16929992,2,59
16929995,1,98
16929995,2,19
16929996,1,19
16929996,2,19
16930002,1,1
16930002,2,19
16930005,1,99
16930005,2,23
16930007,1,1
16930007,2,1
16930008,1,19
16930012,1,19
16930012,2,19
16930014,1,19
16930014,2,19
16930015,1,19
16930015,2,19
16930015,3,19
16930017,1,19
16930020,1,1
16930020,1,21
16930021,1,19
16930021,2,1
16930022,1,19
16930022,2,19
16930023,1,19
16930023,2,1
16930024,1,20
16930024,2,20
16930025,1,99
16930025,2,1
16930026,1,20
16930027,1,19
16930027,2,20
16930028,1,19
16930028,2,19
16930029,2,19
16930030,1,1
16930030,2,1
16930031,1,20
16930032,1,1
16930032,2,19
16930038,1,19
16930038,2,20
16930042,1,19
16930042,2,1
16930042,3,1
16930044,1,1
16930048,1,19
16930048,2,1
16930050,1,19
16930050,2,19
16930050,3,19
16930055,1,20
16930055,2,19
16930056,1,1
16930058,1,19
16930058,2,1
16930060,1,20
16930064,1,1
16930069,1,1
16930069,2,19
16930070,1,1
16930070,2,19
16930074,1,1
16930075,1,19
16930077,1,1
16930079,1,23
16930080,1,20
16930080,2,19
16930087,1,1
16930087,1,14
16930087,2,1
16930088,1,19
16930088,2,19
16930091,1,1
16930091,2,19
16930102,1,19
16930102,2,1
16930108,1,1
16930108,2,1
16930109,1,1
16930109,1,21
16930109,1,22
16930109,2,1
16930111,1,20
16930111,2,20
16930111,3,1
16930113,1,19
16930113,2,19
16930113,3,1
16930114,1,1
16930114,2,19
16930118,1,19
16930118,2,1
16930120,1,19
16930122,1,1
16930122,2,1
16930123,1,19
16930123,2,20
16930123,3,1
16930128,1,19
16930129,1,99
16930130,1,99
16930130,2,19
16930131,1,19
16930131,2,1
16930132,1,98
16930132,2,1
16930132,2,21
16930133,1,20
16930135,1,98
16930135,2,19
16930136,1,99
16930137,1,19
16930137,2,19
16930138,1,99
16930152,1,99
16930158,1,99
16930158,2,19
16930159,1,99
16930163,1,1
16930163,2,19
16930164,1,1
16930164,2,21
16930166,1,19
16930170,1,1
16930170,1,21
16930175,1,19
16930175,2,98
16930176,1,19
16930176,3,1
16930179,1,19
16930180,1,1
16930180,2,1
16930181,1,19
16930181,2,1
16930183,1,1
16930183,2,19
16930185,1,19
16930185,2,19
16930187,1,99
16930187,2,98
16930189,1,19
16930189,2,1
16930194,1,19
16930200,1,99
16930200,2,98
16930205,1,19
16930205,2,19
16930213,1,99
16930213,2,19
16930226,1,1
16930226,2,1
16930227,1,99
16930227,3,19
16930237,1,19
16930237,2,19
16930237,3,98
16930244,1,1
16930244,2,1
16930245,1,19
16930245,2,19
16930248,1,19
16930248,2,19
16930254,1,1
16930254,2,1
16930258,1,19
16930258,2,49
16930262,1,19
16930262,2,1
16930262,3,19
16930269,1,19
16930279,1,19
16930279,2,20
16930280,1,98
16930280,2,19
16930281,1,1
16930281,2,20
16930282,1,19
16930284,1,1
16930284,1,14
16930284,2,19
16930285,1,19
16930285,2,19
16930286,1,99
16930287,1,1
16930287,1,23
16930287,2,1
16930289,1,19
16930290,1,19
16930293,1,20
16930294,1,1
16930294,1,48
16930298,1,19
16930298,2,19
16930299,1,20
16930299,2,19
16930301,1,19
16930301,2,19
16930302,1,19
16930302,2,19
16930302,3,19
16930303,1,23
16930304,1,1
16930307,1,23
16930309,1,19
16930309,2,98
16930310,1,1
16930312,1,1
16930316,1,19
16930318,1,20
16930319,1,1
16930319,2,1
16930320,1,20
16930325,1,19
16930325,2,19
16930328,1,20
16930328,2,19
16930329,1,19
16930330,1,19
16930330,2,19
16930345,1,19
16930345,2,19
16930346,1,19
16930346,2,20
16930351,1,1
16930351,2,19
16930354,1,23
16930355,1,19
16930355,2,20
16930356,1,19
16930363,1,19
16930363,2,1
16930368,1,1
16930368,2,19
16930372,1,1
16930372,2,19
16930373,1,99
16930374,1,99
16930375,1,99
16930375,2,19
16930376,1,1
16930376,2,79
16930377,1,19
16930377,2,1
16930377,2,23
16930380,1,23
16930380,2,19
16930381,1,1
16930381,2,19
16930382,1,99
16930389,1,20
16930389,2,21
16930390,1,19
16930390,2,19
16930391,1,99
16930391,2,1
16930392,1,20
16930395,1,99
16930396,1,20
