Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
16928644,1,96
16928645,1,96
16928646,1,96
16928647,1,8
16928648,1,96
16928649,1,99
16928650,1,96
16928651,1,96
16928652,1,96
16928656,1,8
16928657,1,99
16928657,2,99
16928657,3,96
16928660,1,96
16928660,2,96
16928660,3,96
16928668,1,96
16928671,1,8
16928671,2,96
16928671,3,96
16928672,1,99
16928675,1,96
16928675,2,96
16928678,1,96
16928678,2,8
16928679,1,96
16928679,2,96
16928680,1,8
16928680,2,96
16928681,1,96
16928681,2,96
16928684,1,6
16928686,1,96
16928686,2,8
16928695,1,99
16928696,1,96
16928696,2,96
16928697,1,96
16928699,1,96
16928699,2,8
16928700,1,96
16928700,2,8
16928703,1,96
16928703,2,96
16928704,1,8
16928704,2,96
16928705,1,96
16928706,1,96
16928706,2,96
16928707,1,96
16928707,2,96
16928708,1,99
16928708,2,98
16928709,1,99
16928713,1,96
16928713,2,96
16928714,1,99
16928718,1,6
16928718,2,96
16928719,1,96
16928725,1,96
16928730,1,3
16928738,1,96
16928740,1,8
16928740,2,8
16928746,1,96
16928748,1,8
16928751,1,99
16928752,1,96
16928752,2,96
16928754,1,96
16928754,2,8
16928757,1,96
16928759,1,96
16928760,1,96
16928764,1,8
16928764,2,96
16928764,3,96
16928768,1,96
16928768,2,96
16928768,3,96
16928769,1,99
16928769,2,96
16928770,1,99
16928770,2,96
16928772,1,96
16928772,2,96
16928776,1,8
16928776,2,96
16928777,1,99
16928777,2,96
16928778,1,99
16928782,1,96
16928782,2,96
16928788,1,99
16928788,2,8
16928790,1,96
16928790,2,96
16928792,1,96
16928792,2,96
16928793,1,96
16928793,2,8
16928795,1,99
16928805,1,96
16928805,2,96
16928807,1,96
16928808,1,96
16928808,2,96
16928810,1,99
16928810,2,96
16928812,1,96
16928813,1,96
16928818,1,96
16928820,1,96
16928821,1,96
16928821,2,96
16928822,1,8
16928822,2,96
16928824,1,96
16928828,1,96
16928828,2,96
16928828,3,96
16928832,1,96
16928832,2,96
16928834,1,8
16928834,2,96
16928835,1,96
16928840,1,96
16928840,2,8
16928840,3,96
16928841,1,96
16928842,1,8
16928843,1,96
16928846,1,99
16928846,2,8
16928848,1,96
16928849,1,96
16928850,1,99
16928851,1,96
16928851,2,96
16928853,1,96
16928853,2,96
16928855,1,99
16928855,2,96
16928857,1,8
16928858,1,96
16928858,2,96
16928858,3,99
16928859,1,96
16928859,2,96
16928860,1,99
16928860,2,96
16928862,1,96
16928862,2,96
16928863,1,96
16928868,1,96
16928869,1,96
16928870,1,99
16928870,2,96
16928871,1,99
16928871,2,96
16928873,1,96
16928875,1,96
16928876,1,99
16928877,1,3
16928877,1,4
16928877,2,96
16928879,1,96
16928880,1,8
16928880,2,96
16928881,1,96
16928881,2,96
16928883,1,96
16928883,2,96
16928884,1,96
16928885,1,96
16928885,2,99
16928886,1,96
16928886,2,96
16928886,3,96
16928889,1,8
16928893,1,99
16928894,1,99
16928895,1,8
16928895,2,96
16928896,1,99
16928896,2,8
16928906,1,8
16928907,1,96
16928907,2,96
16928908,1,96
16928908,2,96
16928909,1,96
16928909,2,98
16928910,1,96
16928910,2,96
16928911,1,96
16928911,2,96
16928914,1,96
16928914,2,8
16928915,1,96
16928917,1,99
16928918,1,96
16928919,1,99
16928919,2,8
16928922,1,8
16928924,1,96
16928924,2,8
16928925,1,4
16928925,1,6
16928925,3,96
16928926,1,96
16928927,1,8
16928928,1,8
16928928,2,8
16928928,3,96
16928929,1,99
16928929,2,96
16928931,1,96
16928935,1,96
16928935,2,96
16928935,3,96
16928936,1,96
16928937,1,8
16928937,2,8
16928939,1,99
16928941,1,99
16928941,2,96
16928943,1,96
16928943,2,96
16928944,1,96
16928946,1,99
16928946,2,96
16928947,1,96
16928947,2,96
16928948,1,96
16928949,1,99
16928949,2,96
16928951,1,99
16928951,2,96
16928953,1,99
16928956,1,96
16928957,1,96
16928957,2,96
16928959,1,96
16928961,1,99
16928961,2,96
16928961,3,96
16928965,1,96
16928967,1,8
16928972,1,8
16928973,1,8
16928973,2,96
16928973,3,96
16928974,1,8
16928974,2,96
16928986,1,96
16928987,1,96
16928987,2,96
16928989,1,96
16928989,2,96
16928990,1,96
16928990,2,98
16928991,1,96
16928991,2,8
16928993,1,98
16928994,1,96
16928994,2,8
16928994,3,96
16928996,1,99
16928996,2,96
16928997,1,99
16928997,2,96
16928998,1,96
16928998,2,96
16929000,1,96
16929002,1,8
16929002,2,8
16929003,1,96
16929006,1,96
16929006,2,96
16929008,1,96
16929008,2,96
16929010,1,8
16929010,2,96
16929013,1,96
16929013,2,96
16929016,1,8
16929022,1,96
16929023,1,96
16929023,2,96
16929024,1,96
16929024,2,96
16929025,1,96
16929027,1,8
16929027,2,96
16929027,3,96
16929028,1,2
16929028,1,3
16929028,1,5
16929028,2,96
16929028,3,96
16929029,1,96
16929029,2,96
16929030,1,99
16929030,2,96
16929032,1,8
16929033,1,96
16929033,2,96
16929034,1,96
16929035,1,96
16929035,2,96
16929036,1,96
16929036,2,96
16929038,1,96
16929038,2,96
16929039,1,96
16929039,2,96
16929039,3,96
16929042,1,96
16929043,1,96
16929046,1,96
16929046,2,96
16929049,1,96
16929049,2,96
16929050,1,96
16929052,1,96
16929053,1,96
16929053,2,96
16929054,1,96
16929054,2,96
16929055,1,96
16929055,2,96
16929062,1,96
16929062,2,96
16929077,1,96
16929077,2,96
16929079,1,96
16929080,1,96
16929080,2,96
16929081,1,96
16929081,2,8
16929082,1,96
16929083,1,8
16929083,2,96
16929084,1,99
16929085,1,99
16929085,2,96
16929086,1,96
16929086,2,96
16929087,1,96
16929087,2,8
16929088,1,96
16929089,1,96
16929091,1,96
16929091,2,96
16929097,1,96
16929097,2,96
16929098,1,96
16929098,2,99
16929099,1,8
16929099,2,96
16929100,1,96
16929100,2,96
16929102,1,96
16929103,1,8
16929103,2,96
16929104,1,96
16929105,1,96
16929118,1,8
16929119,1,8
16929120,1,8
16929125,1,99
16929128,1,99
16929128,3,96
16929134,1,96
16929134,3,96
16929136,1,99
16929136,2,96
16929139,1,96
16929139,2,96
16929145,1,96
16929147,1,8
16929150,1,96
16929150,2,96
16929152,1,8
16929152,2,96
16929154,1,96
16929154,2,96
16929157,2,96
16929159,1,96
16929159,2,96
16929161,1,96
16929171,1,96
16929171,2,96
16929173,1,98
16929173,2,96
16929177,1,96
16929178,1,96
16929184,1,96
16929184,2,96
16929185,1,98
16929186,1,6
16929186,1,7
16929186,2,96
16929186,3,96
16929193,1,96
16929198,1,96
16929198,2,96
16929204,1,8
16929207,1,96
16929207,2,96
16929208,1,96
16929208,2,98
16929208,3,96
16929209,1,96
16929209,2,96
16929210,1,96
16929210,2,96
16929211,1,96
16929211,2,96
16929213,1,96
16929213,2,96
16929214,1,96
16929214,2,96
16929217,1,96
16929221,1,96
16929222,1,96
16929223,1,8
16929225,1,96
16929225,3,96
16929226,1,96
16929226,2,96
16929226,3,96
16929226,4,96
16929231,1,96
16929233,1,96
16929233,2,96
16929243,1,96
16929248,1,96
16929249,1,8
16929252,1,96
16929252,2,96
16929258,1,96
16929258,2,96
16929260,1,99
16929261,1,96
16929262,1,96
16929266,1,96
16929268,1,96
16929268,2,96
16929270,1,96
16929280,1,96
16929281,1,8
16929281,2,96
16929282,1,8
16929284,1,96
16929284,2,96
16929287,1,99
16929287,2,96
16929308,1,96
16929308,2,98
16929357,1,96
16929357,2,96
16929358,1,96
16929358,2,8
16929362,1,96
16929362,2,96
16929364,1,96
16929364,2,96
16929366,1,99
16929370,1,96
16929371,1,96
16929376,1,96
16929376,2,96
16929378,1,96
16929378,2,96
16929378,3,96
16929380,1,96
16929380,2,96
16929380,3,96
16929382,1,96
16929383,1,2
16929383,1,3
16929383,1,5
16929383,1,6
16929384,1,96
16929384,3,96
16929387,1,99
16929387,2,96
16929390,1,96
16929393,1,96
16929393,2,96
16929394,1,96
16929394,2,96
16929395,1,96
16929397,1,96
16929400,1,96
16929401,1,8
16929402,1,8
16929403,1,8
16929405,1,96
16929407,1,99
16929408,1,96
16929408,2,96
16929412,1,96
16929414,1,99
16929415,1,96
16929419,1,96
16929420,1,96
16929420,2,3
16929421,1,96
16929421,2,96
16929424,1,96
16929427,1,96
16929428,1,99
16929429,1,96
16929429,2,96
16929431,1,96
16929432,1,98
16929432,3,96
16929433,1,96
16929436,1,99
16929437,1,96
16929440,1,96
16929440,2,99
16929444,1,96
16929444,2,96
16929446,1,96
16929446,2,96
16929448,1,99
16929448,2,96
16929450,1,96
16929450,2,96
16929452,1,96
16929452,2,96
16929452,3,96
16929453,1,8
16929453,2,8
16929454,1,96
16929455,1,99
16929455,3,96
16929455,4,96
16929455,5,96
16929457,1,96
16929457,2,96
16929465,1,8
16929470,1,99
16929471,1,8
16929471,2,96
16929473,1,96
16929473,2,96
16929476,1,99
16929479,1,96
16929480,1,96
16929480,2,96
16929480,3,96
16929481,1,96
16929481,2,8
16929482,1,96
16929485,1,96
16929485,2,96
16929485,3,96
16929499,1,99
16929500,1,98
16929500,2,96
16929500,3,96
16929500,4,8
16929500,5,96
16929500,6,96
16929507,1,96
16929508,1,96
16929508,2,96
16929510,1,96
16929535,1,99
16929536,1,96
16929538,1,96
16929544,1,96
16929544,2,8
16929558,1,96
16929558,2,96
16929561,1,8
16929561,2,96
16929579,1,99
16929590,1,96
16929590,2,96
16929607,1,96
16929607,2,96
16929610,1,99
16929610,2,96
16929611,1,8
16929611,2,96
16929613,1,99
16929614,1,8
16929614,2,96
16929616,1,96
16929616,2,96
16929616,3,96
16929620,1,96
16929623,1,98
16929623,2,96
16929623,3,96
16929627,1,96
16929627,2,96
16929627,3,96
16929628,1,96
16929628,2,96
16929629,1,99
16929629,2,96
16929640,1,96
16929640,2,96
16929642,1,96
16929642,2,96
16929644,1,96
16929645,1,96
16929645,2,96
16929646,1,96
16929646,2,96
16929647,1,99
16929647,2,96
16929648,1,96
16929648,2,96
16929650,1,96
16929655,1,96
16929656,1,96
16929666,1,96
16929666,2,96
16929666,3,96
16929670,1,96
16929670,3,96
16929675,1,96
16929675,2,96
16929676,1,96
16929679,1,96
16929684,1,96
16929695,1,3
16929695,1,6
16929695,2,96
16929700,1,8
16929700,2,8
16929706,1,8
16929712,1,96
16929715,1,96
16929715,2,96
16929725,1,96
16929725,2,96
16929737,1,96
16929737,2,96
16929739,1,96
16929741,1,96
16929748,1,3
16929748,3,96
16929751,1,96
16929751,2,96
16929752,1,96
16929758,1,99
16929761,1,8
16929774,1,99
16929774,2,8
16929777,1,96
16929781,1,96
16929782,1,98
16929811,1,96
16929811,2,96
16929818,1,8
16929820,1,96
16929820,2,96
16929821,1,96
16929821,2,96
16929825,1,96
16929833,1,96
16929834,1,96
16929834,2,99
16929835,1,96
16929835,2,96
16929844,1,96
16929844,2,96
16929845,1,96
16929845,2,96
16929846,1,96
16929846,2,96
16929846,3,96
16929848,1,8
16929848,2,96
16929865,1,96
16929867,1,96
16929867,2,96
16929868,1,96
16929868,2,96
16929869,1,96
16929869,2,96
16929874,1,96
16929874,2,99
16929875,1,99
16929875,2,96
16929875,3,96
16929876,1,96
16929877,1,96
16929877,2,96
16929878,1,96
16929878,2,7
16929879,1,96
16929879,2,96
16929892,1,99
16929892,2,96
16929894,1,96
16929894,2,96
16929895,1,96
16929901,1,96
16929901,2,96
16929902,1,2
16929902,1,5
16929902,2,8
16929903,1,96
16929905,1,98
16929913,1,96
16929913,2,96
16929916,1,96
16929916,2,96
16929920,1,8
16929925,1,8
16929926,1,96
16929931,1,96
16929931,2,96
16929941,1,96
16929941,2,96
16929943,1,96
16929951,1,96
16929952,1,96
16929953,1,96
16929953,2,8
16929957,1,8
16929959,1,96
16929959,2,96
16929963,1,8
16929963,2,96
16929963,3,8
16929965,1,96
16929965,2,98
16929966,1,96
16929967,1,8
16929967,2,8
16929969,1,96
16929971,1,8
16929971,2,96
16929971,3,96
16929972,1,96
16929972,2,96
16929973,1,96
16929973,2,96
16929975,1,98
16929975,2,96
16929976,1,96
16929976,2,96
16929978,1,96
16929978,2,96
16929981,1,96
16929984,1,96
16929992,1,96
16929992,2,3
16929992,2,4
16929992,2,6
16929995,1,96
16929995,2,96
16929996,1,96
16929996,2,96
16930002,1,96
16930002,2,96
16930005,1,99
16930005,2,96
16930007,1,96
16930007,2,96
16930008,1,96
16930012,1,96
16930012,2,96
16930014,1,96
16930014,2,96
16930015,1,96
16930015,2,96
16930015,3,96
16930017,1,96
16930020,1,96
16930021,1,96
16930021,2,96
16930022,1,96
16930022,2,96
16930023,1,96
16930023,2,96
16930024,1,8
16930024,2,8
16930025,1,99
16930025,2,96
16930026,1,8
16930027,1,96
16930027,2,8
16930028,1,96
16930028,2,96
16930029,2,96
16930030,1,96
16930030,2,96
16930031,1,8
16930032,1,96
16930032,2,96
16930038,1,96
16930038,2,8
16930042,1,96
16930042,2,96
16930042,3,96
16930044,1,96
16930048,1,96
16930048,2,96
16930050,1,96
16930050,2,96
16930050,3,96
16930055,1,8
16930055,2,96
16930056,1,96
16930058,1,96
16930058,2,96
16930060,1,8
16930064,1,96
16930069,1,96
16930069,2,96
16930070,1,96
16930070,2,96
16930074,1,96
16930075,1,96
16930077,1,96
16930079,1,96
16930080,1,8
16930080,2,96
16930087,1,96
16930087,2,3
16930088,1,96
16930088,2,96
16930091,1,96
16930091,2,96
16930102,1,96
16930102,2,96
16930108,1,96
16930108,2,96
16930109,1,96
16930109,2,96
16930111,1,8
16930111,2,8
16930111,3,96
16930113,1,96
16930113,2,96
16930113,3,96
16930114,1,2
16930114,1,3
16930114,1,6
16930114,2,96
16930118,1,96
16930118,2,96
16930120,1,96
16930122,1,96
16930122,2,96
16930123,1,96
16930123,2,8
16930123,3,96
16930128,1,96
16930129,1,99
16930130,1,99
16930130,2,96
16930131,1,96
16930131,2,96
16930132,1,98
16930132,2,96
16930133,1,8
16930135,1,98
16930135,2,96
16930136,1,99
16930137,1,96
16930137,2,96
16930138,1,99
16930152,1,99
16930158,1,99
16930158,2,96
16930159,1,99
16930163,1,96
16930163,2,96
16930164,1,96
16930164,2,96
16930166,1,96
16930170,1,96
16930175,1,96
16930175,2,96
16930176,1,96
16930176,3,96
16930179,1,96
16930180,1,96
16930180,2,96
16930181,1,96
16930181,2,96
16930183,1,96
16930183,2,96
16930185,1,96
16930185,2,96
16930187,1,99
16930187,2,96
16930189,1,96
16930189,2,96
16930194,1,96
16930200,1,99
16930200,2,98
16930205,1,96
16930205,2,96
16930213,1,99
16930213,2,96
16930226,1,96
16930226,2,96
16930227,1,96
16930227,3,96
16930237,1,96
16930237,2,96
16930237,3,96
16930244,1,96
16930244,2,96
16930245,1,96
16930245,2,96
16930248,1,96
16930248,2,96
16930254,1,96
16930254,2,96
16930258,1,96
16930258,2,2
16930258,2,3
16930258,2,6
16930262,1,96
16930262,2,96
16930262,3,96
16930269,1,96
16930279,1,96
16930279,2,8
16930280,1,96
16930280,2,96
16930281,1,96
16930281,2,8
16930282,1,96
16930284,1,96
16930284,2,96
16930285,1,96
16930285,2,96
16930286,1,99
16930287,1,96
16930287,2,96
16930289,1,96
16930290,1,96
16930293,1,8
16930294,1,2
16930294,1,5
16930298,1,96
16930298,2,96
16930299,1,8
16930299,2,96
16930301,1,96
16930301,2,96
16930302,1,96
16930302,2,96
16930302,3,96
16930303,1,96
16930304,1,96
16930307,1,96
16930309,1,96
16930309,2,96
16930310,1,96
16930312,1,96
16930316,1,96
16930318,1,8
16930319,1,96
16930319,2,96
16930320,1,8
16930325,1,96
16930325,2,96
16930328,1,8
16930328,2,96
16930329,1,96
16930330,1,96
16930330,2,96
16930345,1,96
16930345,2,96
16930346,1,96
16930346,2,8
16930351,1,96
16930351,2,96
16930354,1,96
16930355,1,96
16930355,2,8
16930356,1,96
16930363,1,96
16930363,2,96
16930368,1,96
16930368,2,96
16930372,1,96
16930372,2,96
16930373,1,99
16930374,1,99
16930375,1,99
16930375,2,96
16930376,1,96
16930376,2,96
16930377,1,96
16930377,2,96
16930380,1,96
16930380,2,96
16930381,1,96
16930381,2,96
16930382,1,99
16930389,1,8
16930389,2,96
16930390,1,99
16930390,2,96
16930391,1,99
16930391,2,96
16930392,1,8
16930395,1,99
16930396,1,8
16930396,2,96
16930397,1,8
16930398,1,96
16930399,1,96
16930399,2,96
16930400,1,96
