Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
16825722,2,2,2,3,1,19,1,2,1,1,8,97,N,,,,,,,1,0,0,0,0,1,0
16825738,1,2,2,13,5,54,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,3,2,2,3,3,60,1,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
16825738,4,2,2,3,5,48,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,4,3,2,4,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,4,4,2,6,5,11,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,5,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,5,3,2,4,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825738,5,4,2,6,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825746,2,2,2,1,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825759,1,2,2,3,5,11,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825764,1,2,2,3,5,41,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825764,1,3,2,4,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825764,1,4,2,6,5,7,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825775,1,2,2,3,5,36,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16825791,1,2,2,3,2,16,1,2,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
16825791,2,2,2,3,2,17,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16825791,3,2,2,3,5,25,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825796,2,2,2,3,5,23,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825796,2,3,2,4,5,3,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16825796,2,4,2,6,5,2,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16825800,1,2,2,3,2,26,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16825808,2,2,2,3,5,44,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825824,2,2,2,3,5,48,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825839,1,2,2,3,5,73,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825839,1,3,2,6,3,34,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16825846,2,2,2,3,5,39,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825900,2,2,2,3,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825907,1,2,2,3,5,66,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825907,2,2,2,3,3,14,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16825910,2,2,2,3,5,45,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825910,2,3,2,4,5,7,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825910,2,4,2,5,5,9,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825910,2,5,2,6,5,13,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825947,1,2,2,5,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825947,1,3,2,6,5,5,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825947,2,2,2,4,5,10,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825947,2,3,2,6,5,12,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16825963,1,2,2,3,5,38,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826005,1,2,2,6,5,28,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826026,2,2,2,3,5,14,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826026,2,3,2,4,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826026,2,4,2,5,5,54,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826026,2,5,2,6,5,52,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826065,2,2,2,3,1,46,2,2,1,1,3,97,N,,,,,,,1,0,0,0,0,1,0
16826065,2,3,2,5,1,20,2,1,1,1,1,97,N,,,,,,,1,0,0,0,0,1,0
16826065,2,4,2,6,1,19,2,2,1,1,1,97,N,,,,,,,1,0,0,0,0,1,0
16826215,2,2,2,3,5,67,3,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826215,2,3,2,7,5,8,3,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
16826215,2,4,2,9,5,4,3,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16826219,1,2,2,3,5,37,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826247,1,2,2,4,5,0,2,2,1,4,3,97,N,,,,,,,0,0,0,1,0,0,0
16826247,1,3,2,5,5,4,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826247,1,4,2,5,5,6,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826247,1,5,2,6,5,7,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826288,1,2,2,3,5,,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16826288,2,2,2,3,5,61,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826289,1,2,2,3,5,,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16826295,2,2,2,3,5,36,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826344,2,2,2,3,3,71,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16826391,1,2,2,3,5,29,3,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16826391,2,2,2,3,5,22,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826430,2,2,2,3,2,27,2,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16826430,2,3,2,4,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826430,2,4,2,5,5,17,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826488,2,2,2,5,5,8,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826488,2,3,2,6,5,1,3,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16826527,2,2,2,3,5,71,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826527,2,3,2,4,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826527,2,4,2,6,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826545,1,2,2,3,0,,0,1,1,10,0,97,N,,,,,,,0,0,0,0,1,0,0
16826571,2,2,2,3,5,66,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826572,2,2,2,3,2,74,2,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16826581,2,2,2,3,2,22,2,1,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
16826581,2,3,2,4,5,17,2,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16826582,1,2,2,3,5,27,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826657,2,2,2,3,5,32,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826691,1,2,2,3,5,11,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826716,2,2,2,3,5,43,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826716,2,3,2,6,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826717,1,2,2,3,5,22,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826735,2,2,2,4,5,3,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826735,2,3,2,5,5,0,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16826735,2,4,2,6,5,6,2,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
16826740,1,2,2,3,2,20,1,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
16826740,2,2,2,3,5,40,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826743,2,2,2,3,5,63,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826768,1,2,2,3,5,31,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826768,2,2,2,3,5,56,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826768,2,3,2,6,5,34,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826769,2,2,2,3,5,22,2,1,4,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826792,1,2,2,3,3,70,2,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
16826814,2,2,2,3,5,44,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826826,3,2,2,3,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826834,1,2,2,3,5,65,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826867,1,2,2,3,5,28,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826867,2,2,2,3,5,69,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826872,1,2,2,3,5,22,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16826873,1,2,2,3,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826873,1,3,2,4,5,27,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826901,2,2,2,5,5,,,2,1,6,2,97,N,,,,,,,0,0,0,1,0,0,0
16826930,3,2,2,3,3,65,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16826934,1,2,2,4,5,14,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
16826934,1,3,2,6,5,1,2,1,1,5,1,97,N,,,,,,,0,0,0,1,0,0,0
16826935,1,2,2,3,3,47,,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16826983,2,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826986,2,2,2,3,3,18,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16826989,1,2,2,3,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826989,1,3,2,4,5,3,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16826989,1,4,2,5,5,1,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16827002,1,2,2,3,5,17,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827010,1,2,2,3,5,22,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16827010,1,3,2,12,5,23,3,2,1,10,3,97,N,,,,,,,0,0,0,1,0,0,0
16827010,1,4,2,12,5,22,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16827019,1,2,2,3,5,11,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827019,2,2,2,3,5,75,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827023,2,2,2,3,5,52,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827025,1,2,2,3,3,58,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16827025,1,3,2,4,5,41,3,1,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
16827038,1,2,2,3,5,31,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827038,1,3,2,4,5,46,1,2,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
16827038,1,4,2,6,3,33,3,2,1,8,1,97,N,,,,,,,0,0,1,0,0,1,0
16827038,1,5,2,7,3,37,1,1,1,8,1,97,N,,,,,,,0,0,1,0,0,1,0
16827038,2,2,2,3,5,32,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827041,2,2,2,6,5,3,1,2,1,4,4,97,N,,,,,,,0,0,0,1,0,0,0
16827047,2,2,2,3,5,78,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827047,2,3,2,6,5,53,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827047,2,4,2,4,5,15,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827049,1,2,2,3,5,19,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827078,2,2,2,3,5,30,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827078,2,3,2,4,5,1,0,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16827087,1,2,2,3,5,25,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827098,1,2,2,3,5,21,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827103,1,2,2,3,5,17,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,1,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,1,3,2,6,5,2,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,1,4,2,4,5,0,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,1,5,2,5,5,17,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,2,2,2,1,5,15,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,2,3,2,6,5,10,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827141,2,4,2,4,5,4,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827182,1,2,2,3,2,67,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16827183,1,2,2,3,5,63,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827183,2,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827187,1,2,2,3,5,22,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827187,2,2,2,3,5,47,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827187,2,3,2,4,5,36,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827216,1,2,2,3,2,70,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16827217,2,2,2,3,5,12,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827217,2,3,2,4,5,9,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827217,2,4,2,6,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827224,1,2,2,3,5,14,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827224,1,3,2,4,5,10,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827224,1,4,2,5,5,9,,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827224,1,5,2,6,5,6,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827224,2,2,2,3,5,38,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827227,1,2,2,5,5,2,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16827227,2,2,2,3,5,33,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827230,1,2,2,3,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827238,1,2,2,12,5,,,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16827238,2,2,2,3,5,37,,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827240,2,2,2,13,5,62,1,2,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
16827247,1,2,2,6,3,10,2,2,4,11,2,97,N,,,,,,,0,0,1,0,0,1,0
16827249,1,2,2,3,0,,0,2,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
16827249,1,3,2,4,0,,,2,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
16827249,2,2,2,3,5,33,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827249,2,3,2,6,5,33,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827249,2,4,2,4,5,3,2,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
16827249,2,5,2,6,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827249,2,6,2,4,5,6,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827272,1,2,2,3,5,31,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827288,1,2,2,3,5,20,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16827288,1,3,2,6,3,12,2,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
16827288,1,4,2,4,3,40,2,2,2,1,8,97,N,,,,,,,0,0,1,0,0,1,0
16827301,2,2,2,3,5,15,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827301,2,3,2,4,5,2,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827301,2,4,2,5,5,3,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827301,2,5,2,6,5,1,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827302,2,2,2,3,5,64,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827313,2,2,2,5,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827328,3,2,2,2,5,73,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827328,3,3,2,6,5,66,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827338,2,2,2,3,5,18,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16827338,2,3,2,6,5,18,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16827351,1,2,2,3,5,48,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827375,2,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827476,2,2,2,3,5,19,2,2,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16827483,1,2,2,3,5,29,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827508,3,2,2,3,5,23,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827513,2,2,2,3,5,31,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827513,2,3,2,4,5,33,1,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
16827520,1,2,2,3,5,19,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827526,1,2,2,3,5,27,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827528,1,2,2,3,5,41,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827528,1,3,2,4,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827528,1,4,2,6,5,7,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827534,2,2,2,3,5,29,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827534,2,3,2,6,5,28,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827534,2,4,2,4,5,61,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827536,2,2,2,3,5,29,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827540,1,2,2,3,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827540,2,2,2,3,5,48,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827557,2,2,2,3,5,21,3,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16827564,1,2,2,3,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827564,2,2,2,3,5,21,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16827581,1,2,2,3,5,12,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
