Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
16825747,2,96
16825748,1,8
16825750,1,96
16825750,2,8
16825751,1,96
16825752,1,96
16825752,2,99
16825759,1,96
16825759,2,99
16825760,1,3
16825760,2,96
16825761,1,96
16825761,2,96
16825762,1,96
16825762,2,96
16825764,1,96
16825770,1,96
16825770,2,96
16825772,1,99
16825773,1,99
16825774,1,96
16825775,1,99
16825776,1,99
16825779,1,96
16825780,1,96
16825787,1,96
16825787,2,96
16825791,1,96
16825791,2,96
16825791,3,96
16825793,1,8
16825796,1,96
16825796,2,96
16825799,1,99
16825800,1,8
16825808,1,8
16825808,2,96
16825810,1,8
16825810,2,96
16825811,1,96
16825811,2,96
16825816,1,96
16825818,1,96
16825824,1,96
16825824,2,96
16825831,1,96
16825831,2,99
16825837,1,96
16825837,2,96
16825839,1,98
16825839,2,96
16825846,1,96
16825846,2,96
16825847,1,99
16825850,1,99
16825858,1,96
16825858,2,8
16825876,1,99
16825877,1,8
16825887,1,96
16825890,1,96
16825890,2,96
16825891,1,96
16825900,1,96
16825900,2,96
16825907,1,96
16825907,2,96
16825910,1,99
16825910,2,96
16825924,1,99
16825924,2,96
16825947,1,96
16825947,2,96
16825953,1,99
16825953,2,96
16825963,1,96
16825963,2,96
16825967,1,96
16825967,2,8
16825973,1,96
16825973,2,8
16825992,1,99
16825992,2,2
16825992,2,4
16825992,2,5
16825994,1,99
16825996,1,99
16825996,2,96
16826004,1,96
16826004,2,96
16826005,1,96
16826005,2,96
16826017,1,99
16826017,2,96
16826025,1,96
16826026,1,96
16826026,2,8
16826039,1,99
16826043,1,96
16826060,1,96
16826060,2,96
16826065,1,96
16826065,2,96
16826065,3,96
16826066,1,96
16826066,2,96
16826077,1,99
16826083,1,96
16826118,1,96
16826215,1,96
16826215,2,96
16826219,1,99
16826220,1,99
16826222,1,99
16826246,1,96
16826246,2,96
16826247,1,8
16826247,2,96
16826288,1,96
16826288,2,96
16826289,1,96
16826291,1,98
16826291,2,96
16826294,1,99
16826295,1,96
16826295,2,96
16826297,1,99
16826344,1,96
16826344,2,96
16826391,1,99
16826391,2,96
16826396,1,96
16826407,1,96
16826430,1,99
16826430,2,8
16826430,3,96
16826452,1,96
16826453,1,8
16826465,1,96
16826465,2,96
16826488,1,96
16826488,2,96
16826504,1,99
16826504,2,96
16826505,1,8
16826524,1,96
16826527,1,96
16826527,2,96
16826530,1,96
16826530,2,96
16826545,1,99
16826545,2,96
16826546,1,8
16826546,2,96
16826546,3,8
16826556,1,99
16826568,1,96
16826571,1,96
16826571,2,96
16826572,1,99
16826572,2,96
16826573,1,96
16826574,1,8
16826580,1,96
16826581,1,8
16826581,2,96
16826582,1,98
16826584,1,99
16826584,2,96
16826600,1,96
16826609,1,96
16826612,1,96
16826615,1,96
16826631,1,96
16826641,1,96
16826648,1,8
16826649,1,96
16826649,3,96
16826657,1,96
16826657,2,96
16826657,3,96
16826661,1,96
16826681,1,96
16826681,2,96
16826682,1,96
16826688,1,96
16826688,2,96
16826691,1,96
16826691,2,96
16826702,1,99
16826710,1,96
16826715,1,99
16826716,1,96
16826716,2,96
16826717,1,96
16826730,1,96
16826731,1,96
16826735,1,96
16826735,2,96
16826737,1,96
16826739,1,3
16826739,3,96
16826740,1,96
16826740,2,8
16826743,1,96
16826743,2,96
16826759,1,96
16826759,2,8
16826767,1,99
16826768,1,8
16826768,2,96
16826768,3,96
16826769,1,8
16826769,2,96
16826770,1,99
16826784,1,99
16826784,3,96
16826789,1,96
16826792,1,96
16826805,1,96
16826805,2,96
16826814,1,96
16826814,2,96
16826822,1,3
16826822,1,4
16826823,1,96
16826823,2,96
16826826,1,96
16826826,2,96
16826826,3,96
16826834,1,96
16826834,2,98
16826848,1,96
16826858,1,96
16826867,1,96
16826867,2,96
16826872,1,96
16826873,1,96
16826873,2,96
16826889,1,8
16826901,1,99
16826901,2,99
16826919,1,96
16826919,2,96
16826930,1,96
16826930,2,96
16826930,3,96
16826931,1,96
16826931,2,96
16826933,1,99
16826933,2,96
16826934,1,96
16826934,2,96
16826935,1,96
16826939,1,99
16826939,2,96
16826940,1,99
16826941,1,96
16826941,2,3
16826941,2,4
16826968,1,96
16826983,1,99
16826983,2,99
16826984,1,96
16826985,1,99
16826985,2,96
16826986,1,98
16826986,2,96
16826987,1,96
16826987,2,96
16826987,3,96
16826988,1,96
16826989,1,8
16826992,1,96
16826992,2,8
16826994,1,96
16826995,1,8
16826995,2,96
16826997,1,8
16826997,2,96
16827000,1,96
16827002,1,8
16827003,1,99
16827008,1,96
16827009,1,96
16827010,1,99
16827010,2,96
16827012,1,96
16827012,2,8
16827013,1,96
16827018,1,96
16827018,2,96
16827019,1,96
16827019,2,96
16827020,1,99
16827021,1,96
16827021,2,8
16827023,1,96
16827023,2,98
16827024,1,99
16827024,2,96
16827025,1,96
16827030,1,8
16827031,1,96
16827032,1,96
16827033,1,96
16827034,1,96
16827035,1,96
16827036,1,96
16827036,2,96
16827037,1,3
16827037,2,96
16827038,1,96
16827038,2,96
16827039,1,96
16827039,2,96
16827040,1,96
16827041,1,96
16827041,2,96
16827043,1,96
16827044,1,8
16827046,1,99
16827047,1,96
16827047,2,96
16827049,1,96
16827049,2,96
16827063,1,96
16827063,2,96
16827066,1,96
16827066,2,96
16827075,1,96
16827077,1,99
16827078,1,96
16827078,2,96
16827083,1,96
16827083,2,96
16827087,1,96
16827087,2,96
16827098,1,96
16827098,2,96
16827103,1,96
16827105,1,96
16827105,2,96
16827109,1,99
16827112,1,96
16827112,2,96
16827141,1,8
16827141,2,96
16827158,1,96
16827158,2,96
16827162,1,96
16827162,2,96
16827164,1,96
16827164,2,96
16827165,1,96
16827168,1,96
16827168,2,96
16827170,1,96
16827171,1,8
16827171,2,8
16827175,1,96
16827182,1,96
16827183,1,98
16827183,2,98
16827187,1,96
16827187,2,96
16827189,1,96
16827189,2,96
16827211,1,8
16827211,2,96
16827216,1,96
16827217,1,96
16827217,2,96
16827218,1,96
16827223,1,8
16827224,1,96
16827224,2,96
16827227,1,8
16827227,2,96
16827230,1,8
16827230,2,96
16827233,1,96
16827233,2,96
16827234,1,3
16827237,1,96
16827238,1,99
16827238,2,99
16827240,1,96
16827240,2,2
16827240,2,5
16827240,2,6
16827240,2,7
16827245,1,96
16827247,1,96
16827248,1,96
16827249,1,99
16827249,2,96
16827253,1,96
16827255,1,96
16827255,2,96
16827263,1,96
16827263,2,99
16827270,1,96
16827270,2,96
16827271,1,96
16827271,2,96
16827272,1,96
16827275,1,96
16827275,2,96
16827275,3,96
16827276,1,8
16827278,1,96
16827283,1,8
16827284,1,8
16827284,2,96
16827288,1,8
16827297,1,96
16827297,2,96
16827301,1,96
16827301,2,96
16827302,1,96
16827302,2,96
16827307,1,96
16827313,1,96
16827313,2,96
16827319,1,96
16827320,1,96
16827321,1,96
16827327,1,96
16827328,1,96
16827328,2,96
16827328,3,96
16827338,1,8
16827338,2,96
16827342,1,96
16827342,2,96
16827346,1,8
16827346,2,96
16827347,1,96
16827347,2,8
16827351,1,96
16827368,1,96
16827368,2,96
16827370,1,99
16827374,1,96
16827375,1,96
16827375,2,96
16827382,1,99
16827382,2,96
16827394,1,96
16827394,2,8
16827395,1,96
16827395,2,96
16827397,1,96
16827397,2,96
16827413,1,96
16827413,2,96
16827457,1,96
16827457,2,96
16827476,1,96
16827476,2,8
16827483,1,96
16827483,2,96
16827508,1,96
16827508,3,96
16827510,1,96
16827513,1,96
16827513,2,96
16827516,1,96
16827516,2,96
16827520,1,96
16827520,2,96
16827526,1,96
16827528,1,96
16827528,2,96
16827534,1,96
16827534,2,98
16827536,1,96
16827536,2,3
16827536,2,4
16827536,2,6
16827540,1,96
16827540,2,3
16827547,1,96
16827552,1,8
16827557,1,8
16827557,2,96
16827559,1,96
16827559,2,96
16827560,1,99
16827562,1,99
16827562,2,8
16827564,1,8
16827564,2,96
16827567,1,96
16827568,1,96
16827568,2,96
16827569,1,8
16827580,1,8
16827581,1,96
16827581,2,96
16827583,1,96
16827584,1,96
16827584,2,96
16827584,3,96
16827586,1,96
16827586,2,96
16827589,1,96
16827591,1,8
16827591,2,96
16827592,1,99
16827596,1,96
16827596,2,96
16827599,1,99
16827600,1,96
16827604,1,96
16827605,1,99
16827609,1,96
16827609,2,96
16827611,1,96
16827615,1,96
16827615,2,96
16827620,1,96
16827620,2,96
16827622,1,8
16827622,2,96
16827627,1,96
16827627,2,96
16827628,1,96
16827628,2,96
16827628,3,96
16827630,1,96
16827630,2,96
16827631,1,99
16827631,2,96
16827631,3,99
16827632,1,99
16827634,1,96
16827642,1,96
16827644,1,99
16827644,2,8
16827653,1,96
16827653,2,99
16827654,1,96
16827654,2,3
16827654,2,6
16827664,1,8
16827664,2,96
16827671,1,96
16827674,1,96
16827674,2,96
16827676,1,96
16827677,1,8
16827677,2,96
16827681,1,96
16827681,2,96
16827682,1,99
16827683,1,96
16827683,2,96
16827683,3,99
16827684,1,96
16827684,2,96
16827685,1,96
16827686,1,8
16827686,2,96
16827687,1,99
16827687,2,3
16827687,2,6
16827689,1,96
16827689,2,96
16827690,1,96
16827690,2,96
16827691,1,99
16827692,1,8
16827692,2,96
16827693,1,96
16827695,1,96
16827695,2,96
16827698,1,8
16827698,2,96
16827699,1,96
16827700,1,99
16827700,2,96
16827702,1,96
16827702,2,96
16827703,1,8
16827703,2,96
16827704,1,96
16827704,2,96
16827706,1,3
16827717,1,96
16827720,1,96
16827721,1,96
16827722,1,6
16827722,2,96
16827723,1,96
16827723,2,96
16827724,1,96
16827724,2,96
16827725,1,96
16827726,1,96
16827726,2,96
16827727,1,96
16827727,2,96
16827728,1,96
16827728,2,96
16827732,1,99
16827741,1,96
16827742,1,96
16827748,1,96
16827748,2,96
16827749,1,96
16827753,1,96
16827753,2,96
16827767,1,98
16827770,1,96
16827770,2,96
16827772,1,96
16827776,1,96
16827776,2,99
16827779,1,96
16827781,1,8
16827782,1,96
16827799,1,96
16827799,2,96
16827801,1,96
16827801,2,96
16827810,1,96
16827816,1,96
16827816,2,96
16827820,1,96
16827823,1,96
16827828,1,8
16827831,1,96
16827831,2,96
16827837,1,96
16827837,2,96
16827842,1,96
16827843,1,99
16827844,1,96
16827844,2,96
16827846,1,96
16827846,2,96
16827851,1,96
16827851,2,96
16827852,1,96
16827852,2,96
16827854,1,96
16827854,2,96
16827855,1,8
16827855,2,8
16827856,1,3
16827856,1,4
16827856,2,96
16827857,1,96
16827858,1,98
16827858,3,99
16827862,1,96
16827863,1,96
16827863,3,96
16827865,1,96
16827865,2,96
16827866,1,96
16827866,3,96
16827868,1,96
16827868,2,96
16827870,1,8
16827870,2,96
16827872,1,96
16827872,2,96
16827873,1,8
16827873,2,96
16827875,1,99
16827876,1,99
16827876,2,96
16827883,1,8
16827883,2,98
16827886,1,99
16827886,2,96
16827888,1,96
16827888,2,96
16827888,3,96
16827889,1,96
16827889,2,96
16827890,1,96
16827890,2,96
16827892,1,96
16827892,2,96
16827892,3,2
16827892,3,3
16827892,3,5
16827894,1,96
16827894,2,96
16827900,1,99
16827900,2,96
16827901,1,96
16827901,2,96
16827907,1,3
16827907,1,6
16827907,3,96
16827909,1,96
16827930,1,96
16827930,2,98
16827932,1,96
16827932,2,96
16827934,1,99
16827934,2,8
16827935,1,96
16827936,1,96
16827941,1,8
16827942,1,96
16827944,1,99
16827951,1,96
16827955,1,96
16827955,2,96
16827957,1,96
16827957,2,96
16827958,1,96
16827958,2,96
16827958,3,96
16827963,1,96
16827963,2,96
16827981,1,96
16827983,1,96
16827983,2,96
16827985,1,96
16827985,2,96
16827991,1,96
16827991,2,96
16827992,1,96
16827992,2,96
16827993,1,96
16827993,2,96
16827996,1,96
16827996,2,96
16827998,1,7
16827998,3,96
16827998,4,96
16827999,1,8
16827999,2,96
16828004,1,99
16828004,2,96
16828004,3,96
16828004,4,96
16828009,1,96
16828009,2,99
16828010,1,96
16828010,2,8
16828012,1,96
16828012,2,96
16828015,2,96
16828015,3,3
16828015,3,4
16828015,3,6
16828021,1,96
16828048,1,8
16828050,1,96
16828050,2,96
16828050,3,96
16828052,1,96
16828052,2,6
16828052,2,7
16828063,1,96
16828063,2,96
16828063,3,96
16828069,1,99
16828071,1,96
16828071,2,96
16828074,1,96
16828074,2,96
16828075,1,96
16828075,2,8
16828080,1,8
16828080,2,96
16828082,1,96
16828082,2,96
16828087,1,99
16828087,2,3
16828087,2,4
16828087,2,6
16828087,3,8
16828092,1,96
16828096,1,96
16828097,1,96
16828101,1,96
16828101,2,96
16828102,1,8
16828102,2,96
16828103,1,99
16828104,1,96
16828107,1,96
16828107,2,96
16828121,1,96
16828121,2,96
16828122,1,96
16828123,1,96
16828123,2,96
16828123,3,8
16828124,1,96
16828125,1,96
16828125,2,98
16828131,1,96
16828131,2,96
16828132,1,96
16828135,1,96
16828136,1,96
16828136,2,98
16828137,1,96
16828137,3,96
16828138,1,99
16828138,2,96
16828139,1,96
16828139,2,96
16828140,1,96
16828140,2,96
16828142,1,96
16828142,2,96
16828142,3,96
16828143,1,96
16828143,2,96
16828144,1,96
16828144,2,96
16828145,1,96
16828146,1,96
16828147,1,99
16828147,2,96
16828148,1,96
16828148,2,96
16828149,1,96
16828150,1,96
16828150,2,96
16828151,1,96
16828151,2,96
16828152,1,96
16828152,2,96
16828154,1,96
16828160,1,96
16828160,2,96
16828162,1,96
16828162,2,96
16828163,1,96
16828163,2,99
16828164,1,8
16828166,1,96
16828166,2,96
16828170,1,96
16828170,2,96
16828170,3,96
16828172,1,96
16828173,1,96
16828174,1,96
16828174,2,99
16828177,1,8
16828178,1,96
16828179,1,96
16828179,2,96
16828180,1,96
16828181,1,96
16828182,1,96
16828182,2,96
16828185,1,96
16828187,1,99
16828189,1,96
16828192,1,96
16828192,2,96
16828193,1,99
16828193,2,96
16828194,1,99
16828195,1,96
16828195,2,99
16828196,1,96
16828196,2,96
16828198,1,99
16828198,2,96
16828199,1,96
16828199,2,96
16828200,1,96
16828200,2,96
16828202,1,96
16828202,2,96
16828203,1,96
16828203,2,96
16828205,1,99
16828208,1,96
16828209,1,96
16828209,2,96
16828210,1,96
16828213,1,96
16828213,2,96
16828215,1,96
16828215,2,96
16828216,1,96
16828217,1,96
16828217,2,96
16828221,1,96
16828221,2,96
16828222,1,96
16828224,1,8
16828224,2,96
16828227,1,96
16828227,2,96
16828228,1,8
16828228,2,96
16828230,1,99
16828231,1,96
16828231,2,96
16828231,3,96
16828232,1,96
16828232,2,96
16828233,1,8
16828233,2,96
16828238,1,96
16828239,1,99
16828239,2,96
16828243,1,99
16828249,1,99
16828249,2,96
16828254,1,96
16828254,2,96
16828266,1,8
16828266,2,96
16828267,1,96
16828267,2,96
16828268,1,99
16828268,2,96
16828269,1,99
16828270,1,96
16828270,2,96
16828272,1,99
16828272,2,96
16828275,1,2
16828275,1,3
16828275,1,6
16828275,3,96
16828278,1,8
16828278,2,96
16828279,1,96
16828279,2,96
16828282,1,99
16828282,2,96
16828284,1,96
16828285,1,2
16828285,2,96
16828286,1,8
16828286,2,96
16828293,1,99
16828297,1,96
16828298,1,96
16828298,2,96
16828302,1,96
16828302,2,96
16828304,1,96
16828304,2,96
16828311,1,98
16828313,1,96
16828314,1,96
16828316,1,96
16828321,1,96
16828321,2,8
16828323,1,96
16828325,1,96
16828327,1,8
16828327,2,96
16828327,3,96
16828328,1,8
16828328,2,96
16828331,1,96
16828331,2,96
16828332,1,96
16828332,2,96
16828336,1,99
16828342,1,8
16828342,2,96
16828348,1,96
16828348,2,96
16828351,1,96
16828351,2,96
16828351,3,96
16828352,1,8
16828352,2,96
16828353,1,7
16828353,2,8
16828354,1,98
16828354,2,96
16828355,1,98
16828356,1,98
16828356,3,96
16828357,1,8
16828358,1,96
16828359,1,8
16828359,2,96
16828361,1,8
16828367,1,99
16828369,1,96
16828369,2,96
16828370,1,99
16828372,1,96
16828372,2,96
16828375,1,98
16828378,1,96
16828380,1,96
16828380,2,8
16828382,1,96
16828382,2,96
16828383,1,96
16828384,1,96
16828385,1,96
16828385,2,96
16828386,1,96
16828386,2,96
16828388,1,96
16828388,2,96
16828392,1,99
16828392,2,96
16828395,1,99
16828395,2,96
16828396,1,96
16828396,2,96
16828399,1,96
16828399,2,96
16828404,1,99
16828404,3,96
16828407,1,96
16828407,2,96
16828409,1,99
16828412,1,3
16828412,1,6
16828413,1,96
16828413,2,96
16828418,1,96
16828418,2,96
16828419,1,96
16828419,2,96
16828421,1,96
16828421,2,96
16828423,1,96
16828428,1,96
16828430,1,96
16828430,2,96
16828431,1,99
16828436,1,8
16828437,1,96
16828437,2,96
16828440,1,96
16828447,1,96
16828450,1,3
16828450,2,96
16828451,1,96
16828451,2,2
16828451,2,5
16828453,1,99
16828455,1,96
16828455,2,96
16828455,3,96
16828455,4,96
16828455,5,96
16828455,6,96
16828458,1,96
16828458,2,96
16828464,1,96
16828464,2,96
16828464,3,96
16828469,1,8
16828532,1,99
16828532,2,8
16828534,1,96
16828534,2,96
16828535,1,96
16828535,2,96
16828537,1,96
16828537,2,96
16828537,3,96
16828539,1,3
16828539,1,6
16828539,3,96
16828540,1,96
16828545,1,96
16828545,2,96
16828628,1,99
16828628,2,96
16828637,1,96
16828637,2,96
16828639,1,96
16828639,2,96
16828639,3,96
16828640,1,96
16828640,2,96
16828644,1,8
16828644,2,96
16828645,1,96
16828646,1,96
16828646,2,96
16828648,1,99
16828648,2,96
16828650,1,99
16828651,1,96
16828654,1,99
16828654,2,96
16828655,1,96
16828655,2,96
16828656,1,96
16828656,2,96
16828669,1,8
16828679,1,99
16828766,1,96
16828769,1,96
16828771,1,96
16828774,1,96
16828774,2,96
16828834,1,96
16828834,3,96
16828836,1,96
16828839,1,96
16828840,1,96
16828840,2,96
16828843,1,96
16828844,1,96
16828845,1,96
16828845,2,96
16828847,1,96
16828847,2,96
16828847,3,96
16828847,4,96
16828847,5,96
16828848,1,99
16828854,1,96
16828855,1,96
16828855,2,96
16828864,1,8
16828866,1,96
16828874,1,96
16828881,1,96
16828881,2,96
16828883,1,8
16828885,1,96
16828886,1,96
16828894,1,96
16828901,1,96
16828901,2,96
16828902,1,96
16828902,2,96
16828904,1,96
16828904,2,96
16828906,1,96
16828906,2,96
16828907,1,96
16828913,1,8
16828915,1,96
16828915,2,96
16828915,3,96
16828917,1,96
16828926,1,96
16828927,1,96
16828929,1,96
16828929,2,96
16828939,1,96
16828940,1,96
16828940,2,96
16828941,1,99
16828941,2,96
16828947,1,96
16828949,1,96
16828952,1,96
16828952,2,6
16828953,1,96
16828954,1,96
16828954,2,96
16828966,1,96
16828966,2,96
16828966,3,96
16828969,1,96
16828969,2,96
16828969,3,96
16828971,1,96
16828971,2,96
16828971,3,96
16828972,1,96
16828977,1,96
16828979,1,96
16828979,2,96
16828981,1,96
16828981,2,96
16828983,1,8
16828986,1,96
16828988,1,8
16828994,1,96
16828994,2,96
16828995,1,8
16828998,1,96
16828998,2,99
16828998,3,99
16829003,1,8
16829003,2,96
16829005,1,8
16829005,2,96
16829008,1,96
16829011,1,8
16829011,2,96
16829012,1,96
16829013,1,96
16829014,1,96
16829015,1,8
16829016,1,96
16829018,1,96
16829018,2,8
16829022,1,96
16829025,1,2
16829025,1,5
16829027,1,96
16829029,1,8
16829030,1,96
16829030,2,8
16829030,3,8
16829033,1,96
16829034,1,96
16829034,2,3
16829034,2,6
16829041,1,96
16829048,1,8
16829048,2,96
16829049,1,99
16829060,1,96
16829062,1,99
16829062,2,96
16829063,1,96
16829071,1,96
16829079,1,96
16829082,1,96
16829086,1,96
16829086,2,96
16829093,1,96
16829093,2,99
16829096,1,3
16829096,1,4
16829096,1,6
16829096,3,96
16829110,1,96
16829111,1,96
16829115,1,96
16829115,2,96
16829118,1,96
16829127,1,96
16829127,2,99
16829133,1,96
16829134,1,96
16829140,1,3
16829151,1,96
16829157,1,96
16829157,2,96
16829177,1,99
16829177,2,96
16829181,1,96
16829181,2,98
16829183,1,98
16829183,2,96
16829185,1,96
16829185,2,99
16829188,1,96
16829188,2,96
16829189,1,96
16829189,2,96
16829193,1,96
16829194,1,96
16829199,1,96
16829199,2,96
16829201,1,96
16829202,1,8
16829203,1,99
16829203,2,8
16829204,1,8
16829204,2,96
16829206,1,96
16829212,1,96
16829216,1,96
16829220,1,3
16829220,1,6
16829220,2,96
16829222,1,96
16829222,2,96
16829224,1,96
16829229,1,96
16829232,1,96
16829232,2,96
16829235,1,8
16829235,2,96
16829237,1,96
16829250,1,96
16829253,1,96
16829253,2,96
16829256,1,96
16829256,2,96
16829260,1,96
16829268,1,99
16829269,1,96
16829269,2,96
16829271,1,8
16829271,2,96
16829273,1,96
16829273,2,96
16829275,1,8
16829277,1,8
16829277,2,96
16829280,1,8
16829280,2,96
16829281,1,96
16829288,1,3
16829288,2,96
16829297,1,96
16829297,2,96
16829301,1,96
16829301,2,96
16829307,1,96
16829307,2,96
16829314,1,96
16829314,2,96
16829319,1,96
16829319,2,96
16829326,1,96
16829326,2,96
16829328,1,96
16829328,2,96
16829333,1,96
16829333,2,96
16829347,1,96
16829350,1,96
16829350,2,8
16829363,1,96
16829370,1,96
16829374,1,96
16829375,1,96
16829375,2,96
16829382,1,96
16829385,1,8
16829385,2,96
16829391,1,3
16829391,1,6
16829394,1,96
16829394,2,96
16829411,1,8
16829411,2,96
16829413,1,96
16829413,2,96
16829416,1,8
16829418,1,96
16829418,2,96
16829419,1,96
16829419,2,96
16829420,1,96
16829420,2,8
16829421,1,96
16829421,2,96
16829425,1,4
16829430,1,96
16829435,1,96
16829435,2,96
16829435,4,96
16829436,1,96
16829437,1,96
16829438,1,96
16829438,2,96
16829441,1,96
16829441,2,96
16829443,1,8
16829444,1,96
16829444,2,96
16829448,1,96
16829451,1,99
16829452,1,96
16829453,1,96
16829453,2,99
16829456,1,96
16829457,1,96
16829458,1,96
16829458,3,96
16829465,1,96
16829465,2,96
16829468,1,96
16829468,2,96
16829470,1,96
16829471,1,8
16829473,1,8
16829473,2,96
16829478,1,96
16829485,1,96
16829487,1,96
16829488,1,99
16829488,2,8
16829497,1,96
16829501,1,8
16829509,1,96
16829514,1,96
16829514,2,96
16829515,1,96
16829516,1,96
16829519,1,96
16829519,2,96
16829519,3,96
16829521,1,96
16829521,2,96
16829522,1,96
16829523,1,99
16829523,2,96
16829524,1,96
16829524,2,96
16829525,1,96
16829525,2,96
16829528,1,8
16829528,2,8
16829529,1,96
16829529,2,96
16829530,1,96
16829535,1,99
16829535,2,96
16829539,1,96
16829541,1,99
16829545,1,99
16829545,2,8
16829545,3,96
16829546,1,8
16829557,1,99
16829558,1,96
16829558,2,96
16829561,1,96
16829561,2,96
16829562,1,96
16829562,2,96
16829566,1,96
16829566,2,96
16829569,1,8
16829571,1,96
16829571,2,96
16829574,1,96
16829576,1,96
16829576,2,96
16829576,3,99
16829577,1,96
16829577,2,96
16829580,1,8
16829580,2,96
16829589,1,96
16829589,2,96
16829593,1,96
16829598,1,96
16829598,2,96
16829601,1,99
16829603,1,96
16829603,2,96
16829607,1,96
16829609,1,96
16829611,1,96
16829611,2,96
16829612,1,96
16829612,2,96
16829612,3,96
16829616,1,6
16829616,3,96
16829617,1,96
16829617,3,96
16829618,1,99
16829619,1,96
16829620,1,96
16829620,2,96
16829624,1,96
16829625,1,8
16829636,1,96
16829636,2,2
16829636,2,5
16829636,3,96
16829637,1,96
16829637,2,96
16829639,1,96
16829639,2,96
16829641,1,96
16829642,1,96
16829642,2,96
16829645,1,96
16829645,2,96
16829648,1,96
16829648,2,96
16829654,1,96
16829658,1,96
16829658,2,96
16829664,1,96
16829666,1,96
16829666,2,8
16829673,1,96
16829673,2,96
16829676,1,8
16829676,2,96
16829677,1,96
16829683,1,8
16829684,1,99
16829684,2,96
16829686,1,96
16829686,2,96
16829687,1,96
16829688,1,96
16829688,2,96
16829690,1,96
16829695,1,96
16829701,1,96
16829704,1,99
16829705,1,8
16829705,2,96
16829705,3,96
16829706,1,96
16829708,1,96
16829708,2,96
16829712,1,99
16829712,2,8
16829712,3,8
16829714,1,96
16829715,1,96
16829715,2,96
16829720,1,96
16829720,2,96
16829721,1,96
16829723,1,96
16829723,2,96
16829727,1,96
16829729,1,99
16829729,2,96
16829730,1,96
16829733,1,99
16829733,2,99
16829735,1,96
16829735,2,8
16829739,1,96
16829741,1,96
16829743,1,96
16829748,1,8
16829748,2,96
16829750,1,96
16829750,2,96
16829751,1,96
16829753,1,96
16829753,2,96
16829755,1,96
16829755,2,96
16829760,1,96
16829760,2,96
16829761,1,8
16829770,1,96
16829770,2,96
16829771,1,96
16829772,1,96
16829781,1,96
16829781,2,96
16829786,1,96
16829786,2,96
16829788,1,96
16829788,2,96
16829788,3,96
16829791,1,99
16829814,1,96
16829814,2,96
16829815,1,96
16829815,2,96
16829829,1,96
16829829,2,96
16829830,1,8
16829830,2,96
16829833,1,96
16829833,2,99
16829835,1,96
16829838,1,99
16829838,3,96
