Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
17137516,2,19
17137524,1,19
17137524,2,19
17137526,1,19
17137526,2,19
17137527,1,19
17137527,2,19
17137530,1,99
17137535,1,1
17137535,2,20
17137537,1,1
17137537,2,1
17137540,1,19
17137540,2,19
17137541,1,20
17137541,2,19
17137543,1,1
17137543,2,1
17137550,1,19
17137550,2,1
17137554,1,19
17137554,2,1
17137557,1,98
17137557,3,19
17137560,1,99
17137560,2,1
17137565,1,19
17137565,2,20
17137567,1,19
17137567,3,1
17137571,1,20
17137571,2,1
17137574,1,19
17137574,2,19
17137579,1,19
17137579,2,19
17137581,1,19
17137581,2,19
17137583,1,1
17137583,1,21
17137583,1,22
17137583,2,1
17137587,1,20
17137587,2,19
17137587,3,99
17137588,1,99
17137590,1,19
17137590,2,19
17137592,1,19
17137592,2,1
17137602,1,1
17137602,1,14
17137602,2,1
17137602,2,21
17137605,1,1
17137608,1,98
17137608,2,19
17137610,1,19
17137610,2,20
17137612,1,99
17137612,2,20
17137618,1,20
17137625,1,1
17137625,2,98
17137638,1,20
17137638,2,19
17137642,1,20
17137642,2,20
17137643,1,20
17137643,2,19
17137650,1,19
17137650,2,20
17137657,1,19
17137657,2,19
17137659,1,19
17137662,1,19
17137662,2,1
17137670,1,19
17137670,2,19
17137674,1,1
17137675,1,20
17137675,2,19
17137677,1,99
17137677,2,20
17137678,1,19
17137678,3,19
17137679,1,20
17137679,2,19
17137685,1,1
17137685,2,19
17137689,1,19
17137689,2,19
17137690,1,19
17137690,2,19
17137693,1,20
17137693,2,19
17137696,1,19
17137701,1,19
17137701,3,19
17137701,5,98
17137712,1,19
17137712,2,19
17137714,1,1
17137714,2,19
17137720,1,23
17137720,2,19
17137720,3,1
17137722,1,98
17137722,2,19
17137724,1,19
17137724,2,19
17137725,1,98
17137726,1,19
17137726,2,19
17137726,3,19
17137726,4,19
17137727,1,20
17137727,2,19
17137730,1,98
17137730,3,19
17137730,4,19
17137790,1,99
17137797,1,20
17137797,2,20
17137801,1,19
17137801,2,98
17137804,1,20
17137804,2,1
17137805,1,19
17137805,2,19
17137845,1,19
17137852,1,98
17137852,2,98
17137859,1,1
17137859,2,19
17137862,1,19
17137862,2,19
17137872,1,19
17137872,2,1
17137875,1,99
17137875,2,19
17137884,1,1
17137885,1,19
17137885,2,1
17137886,1,19
17137886,2,19
17137889,1,19
17137889,2,1
17137895,1,1
17137895,2,1
17137896,1,19
17137896,2,19
17137901,1,19
17137901,2,1
17137902,1,1
17137903,1,20
17137903,2,1
17137904,1,19
17137904,2,1
17137914,1,19
17137914,2,19
17137916,1,1
17137916,1,28
17137916,2,19
17137927,1,20
17137927,2,19
17137934,1,19
17137934,2,19
17137937,1,19
17137937,2,19
17137938,1,1
17137938,2,98
17137942,1,20
17137944,1,98
17137946,1,98
17137948,1,1
17137948,2,20
17137949,1,1
17137949,2,1
17137950,1,20
17137951,1,99
17137953,1,1
17137953,2,1
17137955,1,1
17137955,2,19
17137957,1,19
17137962,1,19
17137962,2,1
17137963,1,14
17137963,2,19
17137963,3,19
17137965,1,19
17137965,2,19
17137967,1,19
17137967,2,19
17137968,1,19
17137968,2,19
17137975,1,98
17137975,2,19
17137975,3,19
17137976,1,1
17137976,1,29
17137976,2,19
17137977,1,19
17137977,2,1
17137982,1,1
17137982,2,19
17137991,1,19
17137991,2,1
17137993,1,99
17137994,1,19
17137994,2,98
17137995,1,1
17137995,3,19
17137996,1,98
17137996,2,1
17138019,1,19
17138019,2,19
17138024,1,99
17138024,2,20
17138027,1,99
17138027,2,19
17138028,1,20
17138028,2,19
17138036,1,19
17138043,1,19
17138043,2,98
17138048,1,99
17138051,1,1
17138051,2,19
17138052,1,99
17138052,2,1
17138062,1,19
17138063,1,1
17138063,2,1
17138065,1,19
17138066,1,19
17138066,2,19
17138072,1,19
17138083,1,19
17138083,2,1
17138085,1,1
17138085,1,23
17138085,2,1
17138090,1,19
17138090,2,19
17138090,3,19
17138090,4,98
17138093,1,99
17138098,1,20
17138098,2,19
17138101,1,19
17138101,2,99
17138103,1,20
17138103,2,19
17138104,1,19
17138104,2,99
17138105,1,19
17138107,1,1
17138107,2,19
17138116,1,99
17138116,2,20
17138124,1,19
17138124,2,1
17138124,2,21
17138125,1,99
17138125,2,1
17138129,1,19
17138129,2,1
17138144,1,19
17138144,2,1
17138148,1,19
17138150,1,20
17138150,2,19
17138151,1,19
17138151,3,19
17138153,1,98
17138153,2,98
17138154,1,1
17138154,1,59
17138154,3,19
17138157,1,19
17138157,2,99
17138157,3,99
17138159,1,20
17138159,2,19
17138163,1,20
17138163,2,19
17138164,1,19
17138164,2,19
17138173,1,1
17138173,2,1
17138180,1,19
17138180,2,19
17138187,1,19
17138191,1,19
17138191,2,19
17138192,1,1
17138192,2,14
17138218,1,19
17138218,2,19
17138219,1,19
17138219,2,1
17138220,1,19
17138220,2,20
17138221,2,1
17138221,3,19
17138222,1,1
17138222,2,1
17138222,3,1
17138222,4,19
17138222,5,19
17138223,1,19
17138223,2,19
17138224,1,19
17138224,2,20
17138226,1,19
17138240,1,19
17138240,2,20
17138243,1,19
17138243,2,19
17138245,1,1
17138245,2,1
17138245,3,19
17138246,1,20
17138246,2,19
17138247,1,19
17138247,2,19
17138249,1,19
17138249,2,19
17138250,1,1
17138250,2,19
17138250,3,20
17138251,1,19
17138251,2,98
17138253,1,19
17138253,2,19
17138254,1,19
17138254,2,19
17138254,4,19
17138254,5,19
17138255,1,20
17138255,2,19
17138255,3,19
17138256,1,19
17138256,2,1
17138256,3,19
17138256,4,19
17138256,5,19
17138257,1,19
17138257,2,20
17138258,1,20
17138259,1,20
17138259,2,19
17138260,2,20
17138261,1,20
17138261,2,1
17138263,1,1
17138263,2,19
17138264,1,19
17138264,2,1
17138267,1,19
17138269,1,19
17138269,2,19
17138269,3,19
17138271,1,99
17138271,2,19
17138272,1,98
17138272,2,98
17138273,1,19
17138273,2,19
17138274,1,19
17138274,2,1
17138274,3,19
17138275,1,19
17138275,2,19
17138276,1,19
17138276,2,20
17138277,1,19
17138278,1,19
17138278,2,20
17138279,1,20
17138279,2,19
17138280,1,21
17138280,2,19
17138281,1,19
17138281,2,20
17138282,1,99
17138282,2,20
17138283,1,19
17138283,2,19
17138284,1,19
17138284,2,19
17138285,1,20
17138285,2,19
17138288,1,19
17138289,1,1
17138296,1,1
17138296,2,1
17138297,1,19
17138297,2,1
17138298,1,21
17138299,1,19
17138299,2,19
17138309,1,59
17138311,1,19
17138311,2,19
17138315,1,1
17138315,2,19
17138316,1,19
17138318,1,19
17138318,2,19
17138319,1,19
17138319,2,19
17138322,1,19
17138322,2,20
17138325,1,1
17138325,2,19
17138333,1,19
17138333,2,19
17138352,1,19
17138352,2,20
17138354,1,1
17138354,2,19
17138362,1,1
17138362,2,1
17138369,1,1
17138369,1,23
17138371,1,20
17138371,2,1
17138373,1,19
17138373,2,19
17138376,1,20
17138378,1,1
17138378,2,19
17138379,1,99
17138379,2,99
17138385,1,19
17138385,2,19
17138386,1,19
17138386,2,19
17138388,1,1
17138388,1,23
17138388,2,20
17138389,1,20
17138389,2,98
17138393,1,99
17138393,3,19
17138398,1,98
17138398,2,19
17138399,1,19
17138399,2,1
17138399,3,19
17138403,1,99
17138403,2,19
17138413,1,99
17138413,2,99
17138415,1,19
17138416,1,1
17138418,1,19
17138418,2,98
17138425,1,1
17138425,2,98
17138427,1,19
17138427,2,19
17138433,1,19
17138434,1,19
17138434,2,19
17138436,1,99
17138437,1,1
17138438,1,20
17138440,1,19
17138440,2,19
17138444,1,19
17138444,2,20
17138444,3,19
17138445,1,19
17138447,1,1
17138447,3,19
17138448,1,20
17138448,2,19
17138449,1,19
17138449,2,19
17138449,3,19
17138450,1,1
17138450,2,19
17138455,1,19
17138455,2,19
17138456,1,99
17138459,1,19
17138459,2,19
17138463,1,19
17138463,2,20
17138465,1,19
17138465,2,19
17138466,1,19
17138466,2,98
17138467,1,1
17138469,1,1
17138469,2,19
17138473,1,19
17138473,2,19
17138475,1,19
17138475,2,98
17138477,1,1
17138477,2,19
17138482,1,20
17138482,2,19
17138483,1,19
17138483,2,19
17138483,3,19
17138484,1,1
17138484,2,1
17138485,1,19
17138485,2,19
17138486,1,99
17138486,2,19
17138487,1,20
17138487,2,19
17138487,3,19
17138488,1,1
17138488,2,19
17138493,1,19
17138493,2,19
17138494,1,19
17138494,2,20
17138496,1,19
17138496,2,20
17138508,1,1
17138508,2,20
17138522,1,19
17138522,2,19
17138524,1,19
17138524,2,1
17138527,1,20
17138527,2,1
17138528,1,99
17138542,1,1
17138542,2,1
17138544,1,19
17138544,2,19
17138547,1,19
17138547,2,19
17138548,1,19
17138548,2,19
17138550,1,1
17138550,2,19
17138555,1,19
17138555,2,98
17138557,2,19
17138557,3,20
17138558,1,1
17138558,2,19
17138560,1,1
17138563,1,19
17138563,2,19
17138564,1,19
17138564,2,98
17138567,1,99
17138567,2,19
17138568,1,19
17138568,2,19
17138573,1,1
17138577,1,99
17138577,2,19
17138578,1,19
17138578,2,19
17138585,1,1
17138585,2,1
17138589,1,98
17138589,2,19
17138590,1,98
17138590,2,20
17138592,1,1
17138597,1,19
17138597,2,1
17138598,1,1
17138598,1,23
17138600,1,19
17138600,2,20
17138601,1,19
17138601,2,1
17138602,1,19
17138602,2,19
17138604,1,1
17138604,2,1
17138604,2,59
17138606,1,19
17138606,2,98
17138607,1,99
17138610,1,19
17138610,2,98
17138616,1,1
17138616,2,1
17138618,1,1
17138618,2,19
17138630,1,19
17138636,1,98
17138636,2,20
17138644,1,19
17138644,2,20
17138647,1,20
17138647,2,1
17138650,1,19
17138650,2,19
17138651,1,1
17138651,2,19
17138652,1,1
17138652,2,1
17138652,3,19
17138652,4,1
17138653,1,19
17138660,1,19
17138661,1,19
17138661,2,19
17138662,1,19
17138663,1,99
17138663,2,19
17138663,3,98
17138664,1,19
17138664,2,19
17138673,1,99
17138673,2,19
17138674,1,19
17138674,2,19
17138680,1,20
17138680,2,19
17138685,1,1
17138686,1,1
17138686,2,21
17138686,3,19
17138691,1,19
17138691,2,19
17138693,1,1
17138693,2,19
17138694,1,59
17138694,2,19
17138695,1,1
17138695,2,19
17138699,1,19
17138699,2,19
17138700,1,19
17138700,2,19
17138701,1,1
17138701,2,19
17138702,1,19
17138702,2,20
17138702,3,19
17138713,1,20
17138713,2,20
17138714,1,99
17138714,2,1
17138716,1,19
17138716,2,19
17138718,1,1
17138718,2,99
17138724,1,1
17138733,1,19
17138733,2,19
17138735,1,1
17138735,2,1
17138737,1,19
17138737,2,19
17138740,1,19
17138740,2,19
17138741,1,19
17138741,2,19
17138742,1,19
17138742,2,19
17138744,1,1
17138744,2,19
17138745,1,1
17138745,2,19
17138747,1,19
17138747,2,19
17138747,3,19
17138748,1,1
17138748,2,1
17138749,1,1
17138749,2,19
17138751,1,19
17138751,2,1
17138752,1,19
17138753,1,99
17138753,2,19
17138755,1,1
17138755,1,14
17138755,2,19
17138757,1,20
17138757,2,19
17138758,1,19
17138758,2,98
17138761,1,19
17138761,2,19
17138766,1,99
17138766,2,19
17138767,1,19
17138767,2,20
17138768,1,98
17138768,2,99
17138775,1,19
17138775,2,19
17138775,3,19
17138775,4,19
17138783,1,19
17138783,2,19
17138784,1,19
17138784,2,20
17138784,3,20
17138786,1,19
17138786,2,19
17138788,1,19
17138788,2,19
17138790,1,20
17138790,2,1
17138791,1,19
17138791,2,19
17138791,3,19
17138793,1,99
17138793,2,20
17138794,1,19
17138794,2,19
17138795,1,19
17138795,2,19
17138796,1,99
17138798,1,99
17138798,2,19
17138800,1,19
17138800,2,19
17138817,1,1
17138817,2,19
17138827,1,19
17138827,2,19
17138829,1,1
17138829,2,19
17138841,1,20
17138841,2,19
17138853,1,20
17138853,2,19
17138854,1,19
17138854,2,1
17138856,1,19
17138859,1,1
17138859,2,19
17138860,1,99
17138860,2,19
17138864,1,19
17138864,2,1
17138865,1,19
17138865,2,98
17138865,3,19
17138865,4,19
17138868,1,19
17138868,2,19
17138868,3,19
17138870,1,20
17138871,1,20
17138871,2,20
17138872,1,19
17138872,2,1
17138882,1,19
17138882,2,19
17138882,3,19
17138884,1,99
17138886,1,19
17138886,2,19
17138887,1,19
17138887,2,1
17138888,1,99
17138888,2,19
17138889,1,20
17138889,2,1
17138889,2,21
17138890,1,19
17138890,2,19
17138891,1,19
17138891,2,19
17138892,1,99
17138892,2,19
17138895,1,21
17138895,1,22
17138895,2,1
17138895,3,1
17138895,3,59
17138899,1,19
17138899,2,19
17138901,1,1
17138901,2,19
17138906,1,19
17138906,2,19
17138909,1,19
17138912,1,19
17138912,2,20
17138917,1,19
17138917,2,19
17138923,1,98
17138932,1,19
17138932,2,19
17138934,1,1
17138934,1,23
17138934,2,19
17138936,1,19
17138936,2,19
17138938,1,1
17138938,2,19
17138939,1,19
17138939,2,1
17138941,1,19
17138941,2,98
17138942,1,20
17138942,2,19
17138943,1,19
17138943,2,19
17138944,1,19
17138944,2,1
17138945,1,21
17138945,1,22
17138945,2,1
17138947,1,19
17138947,2,1
17138948,1,19
17138948,2,1
17138949,1,19
17138949,2,19
17138952,1,19
17138952,2,20
17138953,1,20
17138953,2,19
17138954,1,19
17138954,2,19
17138955,1,1
17138955,2,99
17138956,1,19
17138956,2,19
17138957,1,19
17138957,2,19
17138958,1,19
17138958,2,19
17138959,1,19
17138959,2,19
17138960,1,99
17138961,1,19
17138961,2,19
17138966,1,99
17138967,1,19
17138967,2,19
17138968,1,99
17138970,1,19
17138970,2,19
17138973,1,19
17138975,1,99
17138975,2,19
17138976,1,99
17138976,2,19
17138977,1,99
17138978,1,1
17138978,1,23
17138978,2,20
17138984,1,20
17138984,2,99
17138986,1,19
17138986,2,19
17138987,1,20
17138987,2,20
17138988,1,1
17138988,2,19
17138989,1,19
17138989,2,1
17138992,1,20
17138992,2,1
17138993,1,19
17138993,2,19
17138999,1,99
17138999,2,99
17139003,1,98
17139003,2,19
17139009,1,1
17139009,2,19
17139009,3,1
17139010,1,99
17139010,2,1
17139011,1,1
17139011,2,20
17139012,1,19
17139012,2,19
17139013,1,19
17139013,2,1
17139015,1,20
17139015,2,19
17139016,1,19
17139016,2,19
17139016,3,99
17139018,1,99
17139018,2,1
17139019,1,1
17139019,2,19
17139019,3,19
17139020,1,19
17139021,1,20
17139021,2,19
17139023,1,99
17139023,2,1
17139024,1,19
17139024,2,19
17139028,1,20
17139032,1,99
17139032,2,1
17139033,1,1
17139033,2,1
17139034,1,99
17139034,2,19
17139035,1,19
17139035,2,1
17139036,1,1
17139036,2,19
17139037,1,20
17139038,1,23
17139038,2,19
17139039,1,19
17139040,1,19
17139040,2,1
17139041,1,1
17139041,2,1
17139044,1,19
17139044,2,98
17139045,1,19
17139045,2,19
17139046,1,98
17139046,3,99
17139047,1,19
17139047,2,98
17139048,1,19
17139048,2,19
17139049,1,1
17139049,1,23
17139049,2,1
17139053,1,19
17139053,3,98
17139063,1,19
17139063,2,19
17139065,1,19
17139065,2,1
17139068,1,19
17139068,2,19
17139069,1,19
17139069,2,1
17139069,3,1
17139069,4,1
17139069,5,19
17139070,1,99
17139071,1,19
17139071,2,19
17139074,1,1
17139074,2,1
17139075,1,1
17139075,2,19
17139075,3,19
17139077,1,19
17139077,2,19
17139079,1,19
17139079,2,19
17139081,1,19
17139082,1,21
17139082,2,1
17139084,1,19
17139084,2,19
17139086,1,19
17139086,2,19
17139091,1,1
17139091,2,19
17139093,1,20
17139093,2,1
17139095,1,20
17139095,2,19
17139097,1,20
17139097,2,19
17139101,1,19
17139101,2,19
17139105,1,20
17139105,2,23
17139107,1,20
17139107,2,19
17139107,3,1
17139110,1,99
17139110,2,19
17139118,1,19
17139118,2,19
17139119,1,19
17139119,2,20
17139120,1,20
17139120,2,19
17139121,1,1
17139121,2,1
17139121,3,19
17139123,1,1
17139123,2,19
17139133,1,20
17139133,2,19
17139133,3,20
17139134,1,19
17139134,2,19
17139138,1,19
17139138,2,19
17139141,1,1
17139147,1,19
17139147,2,1
17139147,3,19
17139148,1,99
17139151,1,1
17139152,1,19
17139152,2,23
17139158,1,19
17139158,2,23
17139159,1,20
17139172,1,19
17139172,2,19
17139172,3,19
17139173,1,1
17139173,2,19
17139175,1,1
17139176,1,99
17139176,2,99
17139176,3,19
17139177,1,19
17139177,2,99
17139178,1,99
17139178,2,19
17139180,1,1
17139180,2,19
17139182,1,19
17139182,2,19
17139182,3,19
17139187,1,19
17139194,1,99
17139194,3,98
17139203,1,19
17139211,1,19
17139211,2,19
17139217,1,19
17139218,1,1
17139218,2,99
17139223,1,20
17139224,1,20
17139224,2,1
17139225,1,20
17139225,2,21
17139225,3,1
17139226,1,99
17139226,2,99
17139232,1,19
17139233,1,1
17139233,2,1
17139234,1,1
17139234,2,99
17139237,1,19
17139252,1,99
17139252,2,19
17139253,1,19
17139253,2,1
17139254,1,99
17139255,1,1
17139255,2,20
17139257,1,20
17139258,1,99
17139259,1,19
17139259,2,19
17139260,1,19
17139260,2,1
17139262,1,1
17139262,2,19
17139262,3,19
17139263,1,99
17139265,1,20
17139265,2,19
17139267,1,1
17139267,2,19
17139268,1,99
17139268,2,1
17139269,1,19
17139269,2,14
17139270,1,19
17139270,2,19
17139272,1,19
17139272,2,98
17139276,1,1
17139276,2,19
17139281,1,19
17139281,2,19
17139283,1,19
17139283,2,19
17139284,1,19
17139284,2,1
17139285,1,19
17139285,2,19
17139287,1,19
17139287,2,1
17139287,2,21
17139287,2,22
17139288,1,19
17139288,2,20
17139292,1,19
17139292,2,19
17139293,1,99
17139294,1,19
17139294,2,19
17139302,1,98
17139304,1,1
17139306,1,19
17139306,2,98
17139306,3,1
17139311,1,1
17139311,1,21
17139311,2,19
17139312,1,99
17139315,1,20
17139315,2,1
17139316,1,19
17139316,2,20
17139316,3,20
17139316,4,19
17139316,5,20
17139316,6,1
17139316,7,19
17139322,1,1
17139322,2,19
17139323,1,19
17139324,1,20
17139325,1,19
17139329,1,19
17139329,2,1
17139329,2,23
17139331,1,19
17139332,1,59
17139332,3,19
17139333,1,19
17139333,2,19
17139334,1,98
17139334,2,19
17139335,1,19
17139335,2,19
17139340,1,20
17139340,2,19
17139341,1,19
17139343,1,20
17139343,2,19
17139344,1,19
17139345,1,19
17139345,2,20
17139346,1,1
17139346,2,1
17139347,1,99
17139347,2,1
17139352,1,1
17139352,2,1
17139352,3,19
17139353,1,19
17139354,1,19
17139354,2,19
17139355,1,19
17139355,2,19
17139356,1,19
17139356,2,19
17139356,3,19
17139359,1,19
17139359,2,19
17139362,1,19
17139362,2,20
17139363,1,19
17139363,2,99
17139364,1,19
17139364,2,98
17139365,1,1
17139365,2,1
17139366,1,19
17139366,2,99
17139368,1,99
17139369,1,1
17139369,2,1
17139369,3,1
17139370,1,20
17139370,2,19
17139372,1,1
17139372,2,1
17139373,1,1
17139373,2,19
17139375,1,19
17139375,2,19
17139378,1,19
17139378,2,98
17139379,1,19
17139379,2,19
17139380,1,19
17139382,1,99
17139383,1,1
17139383,2,20
17139384,1,20
17139384,2,19
17139384,3,99
17139385,1,19
17139392,1,1
17139392,2,19
17139402,1,1
17139402,2,19
17139403,1,99
17139403,2,19
17139403,3,19
17139404,1,19
17139404,2,19
17139405,1,99
17139405,2,19
17139406,1,1
17139407,1,20
17139407,2,19
17139409,1,20
17139409,2,19
17139410,1,19
17139410,2,20
17139411,1,19
17139411,2,1
17139412,1,19
17139412,2,98
17139414,1,19
17139414,2,19
17139416,1,99
17139416,2,19
17139417,1,19
17139417,2,19
17139419,1,19
17139419,2,1
17139424,1,20
17139424,2,19
17139425,1,19
17139426,1,1
17139426,2,1
17139428,1,19
17139428,2,19
17139430,1,19
17139430,2,19
17139431,1,19
17139434,1,19
17139434,2,19
17139434,3,19
