Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
17137160,2,96
17137162,1,99
17137162,2,96
17137164,1,96
17137164,2,99
17137166,1,8
17137166,2,96
17137167,1,2
17137167,1,3
17137167,1,6
17137171,1,8
17137171,2,96
17137177,1,96
17137177,2,8
17137183,1,96
17137184,1,96
17137184,2,96
17137185,1,96
17137185,2,96
17137202,1,96
17137202,2,96
17137203,1,96
17137203,2,96
17137222,1,96
17137222,2,96
17137222,3,96
17137231,1,96
17137231,2,96
17137242,1,3
17137242,2,96
17137252,1,96
17137256,1,96
17137256,2,96
17137262,1,8
17137262,2,96
17137264,1,99
17137264,2,96
17137271,1,99
17137271,2,96
17137272,1,96
17137272,2,96
17137273,1,96
17137273,2,96
17137274,1,99
17137275,1,96
17137275,2,96
17137276,1,96
17137276,2,96
17137285,1,96
17137285,2,96
17137292,1,96
17137292,2,96
17137295,1,96
17137298,1,96
17137298,2,96
17137299,1,99
17137299,2,99
17137300,1,8
17137301,1,96
17137301,2,96
17137302,1,99
17137303,1,8
17137304,1,99
17137304,2,96
17137305,1,96
17137305,2,96
17137306,1,96
17137306,2,8
17137314,1,96
17137314,2,96
17137317,1,96
17137318,1,96
17137319,1,99
17137319,3,96
17137320,1,96
17137321,1,96
17137321,2,96
17137323,1,96
17137323,2,96
17137325,1,99
17137325,2,96
17137326,1,96
17137326,2,96
17137328,1,8
17137329,1,96
17137329,2,96
17137333,1,96
17137333,2,96
17137334,1,8
17137334,2,96
17137335,1,99
17137335,2,96
17137336,1,96
17137337,1,96
17137337,2,96
17137338,1,96
17137339,1,96
17137339,2,96
17137342,1,96
17137348,1,96
17137348,2,96
17137352,1,96
17137352,2,96
17137360,1,96
17137363,1,98
17137363,2,96
17137373,1,96
17137373,2,96
17137374,1,96
17137374,2,96
17137375,1,99
17137376,1,96
17137377,1,96
17137377,3,96
17137383,1,8
17137383,2,98
17137384,1,96
17137388,1,96
17137388,3,96
17137389,1,96
17137389,2,3
17137389,2,6
17137392,1,96
17137392,2,96
17137393,1,8
17137393,2,96
17137397,1,96
17137397,2,8
17137398,1,96
17137398,2,96
17137398,3,99
17137399,1,96
17137399,2,96
17137402,1,99
17137402,2,96
17137414,1,96
17137414,2,96
17137415,1,96
17137415,2,96
17137416,1,96
17137416,2,8
17137423,1,96
17137424,1,96
17137424,2,96
17137425,1,99
17137427,1,96
17137427,2,96
17137428,1,96
17137428,2,96
17137431,1,96
17137431,2,96
17137432,1,99
17137433,1,8
17137433,2,96
17137438,1,96
17137438,2,96
17137439,1,96
17137439,2,96
17137441,1,96
17137441,2,96
17137445,1,96
17137445,2,96
17137447,1,96
17137447,2,96
17137452,1,8
17137452,2,96
17137456,1,99
17137461,1,96
17137461,2,96
17137463,1,8
17137463,2,96
17137463,3,96
17137482,1,96
17137482,2,96
17137490,1,96
17137490,2,96
17137492,1,96
17137513,1,96
17137513,2,96
17137514,1,96
17137514,2,8
17137516,1,96
17137516,2,96
17137524,1,96
17137524,2,96
17137526,1,96
17137526,2,96
17137527,1,96
17137527,2,96
17137530,1,99
17137535,1,96
17137535,2,8
17137537,1,96
17137537,2,96
17137540,1,96
17137540,2,96
17137541,1,8
17137541,2,96
17137543,1,96
17137543,2,96
17137550,1,96
17137550,2,96
17137554,1,96
17137554,2,96
17137557,1,96
17137557,3,96
17137560,1,99
17137560,2,96
17137565,1,96
17137565,2,8
17137567,1,6
17137567,3,96
17137571,1,8
17137571,2,96
17137574,1,96
17137574,2,96
17137579,1,3
17137579,2,96
17137581,1,96
17137581,2,96
17137583,1,96
17137583,2,96
17137587,1,8
17137587,2,96
17137587,3,99
17137588,1,99
17137590,1,96
17137590,2,96
17137592,1,96
17137592,2,96
17137602,1,96
17137602,2,96
17137605,1,96
17137608,1,98
17137608,2,96
17137610,1,96
17137610,2,8
17137612,1,99
17137612,2,8
17137618,1,8
17137625,1,96
17137625,2,96
17137638,1,8
17137638,2,96
17137642,1,8
17137642,2,8
17137643,1,8
17137643,2,96
17137650,1,96
17137650,2,8
17137657,1,96
17137657,2,96
17137659,1,96
17137662,1,96
17137662,2,96
17137670,1,96
17137670,2,96
17137674,1,96
17137675,1,8
17137675,2,96
17137677,1,99
17137677,2,8
17137678,1,96
17137678,3,96
17137679,1,8
17137679,2,96
17137685,1,96
17137685,2,96
17137689,1,96
17137689,2,96
17137690,1,96
17137690,2,96
17137693,1,8
17137693,2,96
17137696,1,96
17137701,1,96
17137701,3,96
17137701,5,96
17137712,1,96
17137712,2,96
17137714,1,96
17137714,2,96
17137720,1,96
17137720,2,96
17137720,3,96
17137722,1,96
17137722,2,96
17137724,1,96
17137724,2,96
17137725,1,96
17137726,1,96
17137726,2,96
17137726,3,96
17137726,4,96
17137727,1,8
17137727,2,96
17137730,1,98
17137730,3,96
17137730,4,96
17137790,1,99
17137797,1,8
17137797,2,8
17137801,1,96
17137801,2,98
17137804,1,8
17137804,2,96
17137805,1,96
17137805,2,96
17137845,1,96
17137852,1,96
17137852,2,96
17137859,1,96
17137859,2,96
17137862,1,96
17137862,2,96
17137872,1,96
17137872,2,96
17137875,1,99
17137875,2,96
17137884,1,96
17137885,1,96
17137885,2,96
17137886,1,96
17137886,2,96
17137889,1,96
17137889,2,96
17137895,1,96
17137895,2,96
17137896,1,96
17137896,2,2
17137896,2,7
17137901,1,96
17137901,2,96
17137902,1,96
17137903,1,8
17137903,2,96
17137904,1,96
17137904,2,96
17137914,1,96
17137914,2,96
17137916,1,96
17137916,2,96
17137927,1,8
17137927,2,96
17137934,1,96
17137934,2,96
17137937,1,96
17137937,2,96
17137938,1,96
17137938,2,96
17137942,1,8
17137944,1,98
17137946,1,96
17137948,1,96
17137948,2,8
17137949,1,96
17137949,2,96
17137950,1,8
17137951,1,99
17137953,1,96
17137953,2,96
17137955,1,96
17137955,2,96
17137957,1,96
17137962,1,96
17137962,2,96
17137963,1,96
17137963,2,96
17137963,3,96
17137965,1,96
17137965,2,96
17137967,1,96
17137967,2,96
17137968,1,96
17137968,2,96
17137975,1,98
17137975,2,96
17137975,3,96
17137976,1,96
17137976,2,96
17137977,1,96
17137977,2,96
17137982,1,96
17137982,2,96
17137991,1,96
17137991,2,96
17137993,1,99
17137994,1,96
17137994,2,98
17137995,1,96
17137995,3,96
17137996,1,98
17137996,2,8
17138019,1,96
17138019,2,96
17138024,1,99
17138024,2,8
17138027,1,99
17138027,2,96
17138028,1,8
17138028,2,2
17138028,2,3
17138028,2,6
17138036,1,96
17138043,1,96
17138043,2,96
17138048,1,99
17138051,1,98
17138051,2,96
17138052,1,99
17138052,2,96
17138062,1,96
17138063,1,96
17138063,2,96
17138065,1,96
17138066,1,96
17138066,2,96
17138072,1,96
17138083,1,96
17138083,2,96
17138085,1,96
17138085,2,96
17138090,1,96
17138090,2,96
17138090,3,96
17138090,4,96
17138093,1,99
17138098,1,8
17138098,2,96
17138101,1,96
17138101,2,99
17138103,1,8
17138103,2,96
17138104,1,96
17138104,2,99
17138105,1,96
17138107,1,96
17138107,2,96
17138116,1,99
17138116,2,8
17138124,1,96
17138124,2,96
17138125,1,99
17138125,2,96
17138129,1,96
17138129,2,96
17138144,1,96
17138144,2,96
17138148,1,96
17138150,1,8
17138150,2,96
17138151,1,6
17138151,3,96
17138153,1,96
17138153,2,96
17138154,1,3
17138154,1,4
17138154,1,6
17138154,3,96
17138157,1,96
17138157,2,99
17138157,3,99
17138159,1,8
17138159,2,96
17138163,1,8
17138163,2,96
17138164,1,96
17138164,2,96
17138173,1,96
17138173,2,96
17138180,1,96
17138180,2,96
17138187,1,96
17138191,1,96
17138191,2,96
17138192,1,96
17138192,2,96
17138218,1,96
17138218,2,96
17138219,1,8
17138219,2,8
17138220,1,96
17138220,2,8
17138221,2,96
17138221,3,96
17138222,1,96
17138222,2,96
17138222,3,96
17138222,4,96
17138222,5,96
17138223,1,96
17138223,2,96
17138224,1,96
17138224,2,8
17138226,1,96
17138240,1,96
17138240,2,8
17138243,1,96
17138243,2,96
17138245,1,96
17138245,2,96
17138245,3,96
17138246,1,8
17138246,2,96
17138247,1,96
17138247,2,96
17138249,1,96
17138249,2,96
17138250,1,96
17138250,2,96
17138250,3,8
17138251,1,96
17138251,2,3
17138251,2,6
17138253,1,96
17138253,2,96
17138254,1,96
17138254,2,96
17138254,4,96
17138254,5,96
17138255,1,8
17138255,2,96
17138255,3,96
17138256,1,96
17138256,2,96
17138256,3,96
17138256,4,96
17138256,5,96
17138257,1,96
17138257,2,8
17138258,1,8
17138259,1,8
17138259,2,96
17138260,2,8
17138261,1,8
17138261,2,2
17138263,1,96
17138263,2,96
17138264,1,96
17138264,2,3
17138267,1,96
17138269,1,3
17138269,2,96
17138269,3,96
17138271,1,99
17138271,2,96
17138272,1,98
17138272,2,98
17138273,1,96
17138273,2,96
17138274,1,96
17138274,2,96
17138274,3,96
17138275,1,96
17138275,2,96
17138276,1,96
17138276,2,8
17138277,1,96
17138278,1,96
17138278,2,8
17138279,1,8
17138279,2,96
17138280,1,96
17138280,2,96
17138281,1,96
17138281,2,8
17138282,1,99
17138282,2,8
17138283,1,96
17138283,2,96
17138284,1,96
17138284,2,96
17138285,1,8
17138285,2,96
17138288,1,96
17138289,1,96
17138296,1,96
17138296,2,96
17138297,1,96
17138297,2,96
17138298,1,96
17138299,1,96
17138299,2,96
17138309,1,2
17138309,1,3
17138309,1,4
17138309,1,6
17138311,1,96
17138311,2,96
17138315,1,96
17138315,2,96
17138316,1,96
17138318,1,96
17138318,2,96
17138319,1,96
17138319,2,96
17138322,1,96
17138322,2,8
17138325,1,96
17138325,2,96
17138333,1,96
17138333,2,96
17138352,1,96
17138352,2,8
17138354,1,96
17138354,2,96
17138362,1,96
17138362,2,96
17138369,1,96
17138371,1,8
17138371,2,96
17138373,1,96
17138373,2,96
17138376,1,8
17138378,1,96
17138378,2,96
17138379,1,99
17138379,2,99
17138385,1,96
17138385,2,96
17138386,1,96
17138386,2,96
17138388,1,96
17138388,2,8
17138389,1,8
17138389,2,96
17138393,1,99
17138393,3,3
17138393,3,6
17138398,1,98
17138398,2,3
17138399,1,96
17138399,2,96
17138399,3,96
17138403,1,99
17138403,2,96
17138413,1,99
17138413,2,99
17138415,1,3
17138416,1,96
17138418,1,96
17138418,2,96
17138425,1,96
17138425,2,98
17138427,1,96
17138427,2,96
17138433,1,96
17138434,1,96
17138434,2,96
17138436,1,99
17138437,1,96
17138438,1,8
17138440,1,96
17138440,2,96
17138444,1,96
17138444,2,8
17138444,3,96
17138445,1,96
17138447,1,6
17138447,3,96
17138448,1,8
17138448,2,96
17138449,1,96
17138449,2,96
17138449,3,96
17138450,1,96
17138450,2,96
17138455,1,96
17138455,2,96
17138456,1,99
17138459,1,96
17138459,2,96
17138463,1,96
17138463,2,8
17138465,1,96
17138465,2,96
17138466,1,96
17138466,2,98
17138467,1,96
17138469,1,96
17138469,2,96
17138473,1,96
17138473,2,96
17138475,1,96
17138475,2,96
17138477,1,96
17138477,2,96
17138482,1,8
17138482,2,96
17138483,1,96
17138483,2,96
17138483,3,96
17138484,1,96
17138484,2,96
17138485,1,96
17138485,2,96
17138486,1,99
17138486,2,96
17138487,1,8
17138487,2,96
17138487,3,96
17138488,1,96
17138488,2,96
17138493,1,96
17138493,2,96
17138494,1,96
17138494,2,8
17138496,1,96
17138496,2,8
17138508,1,96
17138508,2,8
17138522,1,96
17138522,2,96
17138524,1,96
17138524,2,96
17138527,1,8
17138527,2,96
17138528,1,99
17138542,1,96
17138542,2,96
17138544,1,96
17138544,2,96
17138547,1,96
17138547,2,96
17138548,1,96
17138548,2,96
17138550,1,96
17138550,2,96
17138555,1,96
17138555,2,96
17138557,2,96
17138557,3,8
17138558,1,8
17138558,2,96
17138560,1,96
17138563,1,96
17138563,2,96
17138564,1,96
17138564,2,96
17138567,1,99
17138567,2,96
17138568,1,96
17138568,2,96
17138573,1,3
17138577,1,99
17138577,2,96
17138578,1,96
17138578,2,96
17138585,1,96
17138585,2,96
17138589,1,96
17138589,2,96
17138590,1,96
17138590,2,8
17138592,1,96
17138597,1,96
17138597,2,96
17138598,1,99
17138600,1,96
17138600,2,8
17138601,1,96
17138601,2,96
17138602,1,96
17138602,2,96
17138604,1,96
17138604,2,3
17138604,2,4
17138604,2,6
17138606,1,96
17138606,2,96
17138607,1,99
17138610,1,96
17138610,2,96
17138616,1,96
17138616,2,96
17138618,1,96
17138618,2,96
17138630,1,96
17138636,1,98
17138636,2,8
17138644,1,96
17138644,2,8
17138647,1,8
17138647,2,96
17138650,1,96
17138650,2,96
17138651,1,96
17138651,2,96
17138652,1,96
17138652,2,96
17138652,3,96
17138652,4,96
17138653,1,96
17138660,1,3
17138661,1,96
17138661,2,96
17138662,1,96
17138663,1,99
17138663,2,96
17138663,3,96
17138664,1,96
17138664,2,96
17138673,1,99
17138673,2,96
17138674,1,96
17138674,2,96
17138680,1,8
17138680,2,96
17138685,1,96
17138686,1,96
17138686,2,96
17138686,3,96
17138691,1,96
17138691,2,96
17138693,1,96
17138693,2,96
17138694,1,7
17138694,2,96
17138695,1,96
17138695,2,96
17138699,1,96
17138699,2,96
17138700,1,96
17138700,2,96
17138701,1,96
17138701,2,96
17138702,1,96
17138702,2,8
17138702,3,96
17138713,1,8
17138713,2,8
17138714,1,99
17138714,2,96
17138716,1,96
17138716,2,96
17138718,1,96
17138718,2,99
17138724,1,99
17138733,1,96
17138733,2,96
17138735,1,96
17138735,2,96
17138737,1,96
17138737,2,96
17138740,1,96
17138740,2,96
17138741,1,96
17138741,2,96
17138742,1,96
17138742,2,2
17138742,2,3
17138744,1,2
17138744,1,5
17138744,2,96
17138745,1,96
17138745,2,6
17138745,2,7
17138747,1,96
17138747,2,96
17138747,3,96
17138748,1,96
17138748,2,96
17138749,1,96
17138749,2,96
17138751,1,96
17138751,2,96
17138752,1,96
17138753,1,99
17138753,2,96
17138755,1,96
17138755,2,96
17138757,1,8
17138757,2,2
17138757,2,3
17138757,2,6
17138758,1,96
17138758,2,98
17138761,1,96
17138761,2,96
17138766,1,99
17138766,2,96
17138767,1,96
17138767,2,8
17138768,1,96
17138768,2,99
17138775,1,96
17138775,2,96
17138775,3,96
17138775,4,96
17138783,1,96
17138783,2,96
17138784,1,96
17138784,2,8
17138784,3,8
17138786,1,96
17138786,2,96
17138788,1,96
17138788,2,96
17138790,1,8
17138790,2,96
17138791,1,96
17138791,2,96
17138791,3,96
17138793,1,99
17138793,2,8
17138794,1,96
17138794,2,96
17138795,1,96
17138795,2,96
17138796,1,99
17138798,1,99
17138798,2,96
17138800,1,96
17138800,2,96
17138817,1,96
17138817,2,96
17138827,1,96
17138827,2,96
17138829,1,96
17138829,2,96
17138841,1,8
17138841,2,96
17138853,1,8
17138853,2,96
17138854,1,96
17138854,2,96
17138856,1,96
17138859,1,96
17138859,2,96
17138860,1,99
17138860,2,96
17138864,1,96
17138864,2,96
17138865,1,96
17138865,2,96
17138865,3,96
17138865,4,96
17138868,1,96
17138868,2,96
17138868,3,96
17138870,1,8
17138871,1,8
17138871,2,8
17138872,1,96
17138872,2,96
17138882,1,96
17138882,2,96
17138882,3,96
17138884,1,99
17138886,1,96
17138886,2,96
17138887,1,96
17138887,2,96
17138888,1,99
17138888,2,96
17138889,1,8
17138889,2,96
17138890,1,96
17138890,2,96
17138891,1,96
17138891,2,96
17138892,1,99
17138892,2,96
17138895,1,96
17138895,2,96
17138895,3,3
17138895,3,4
17138895,3,6
17138899,1,96
17138899,2,96
17138901,1,96
17138901,2,96
17138906,1,96
17138906,2,96
17138909,1,96
17138912,1,96
17138912,2,8
17138917,1,96
17138917,2,96
17138923,1,96
17138932,1,96
17138932,2,96
17138934,1,96
17138934,2,96
17138936,1,96
17138936,2,96
17138938,1,96
17138938,2,96
17138939,1,96
17138939,2,96
17138941,1,96
17138941,2,96
17138942,1,8
17138942,2,96
17138943,1,96
17138943,2,96
17138944,1,96
17138944,2,96
17138945,1,96
17138945,2,96
17138947,1,96
17138947,2,96
17138948,1,96
17138948,2,96
17138949,1,96
17138949,2,96
17138952,1,96
17138952,2,8
17138953,1,8
17138953,2,96
17138954,1,96
17138954,2,96
17138955,1,96
17138955,2,99
17138956,1,96
17138956,2,96
17138957,1,96
17138957,2,96
17138958,1,96
17138958,2,96
17138959,1,96
17138959,2,96
17138960,1,99
17138961,1,96
17138961,2,96
17138966,1,99
17138967,1,96
17138967,2,96
17138968,1,99
17138970,1,96
17138970,2,96
17138973,1,96
17138975,1,99
17138975,2,96
17138976,1,99
17138976,2,96
17138977,1,99
17138978,1,96
17138978,2,8
17138984,1,8
17138984,2,99
17138986,1,96
17138986,2,96
17138987,1,8
17138987,2,8
17138988,1,96
17138988,2,96
17138989,1,96
17138989,2,96
17138992,1,8
17138992,2,96
17138993,1,96
17138993,2,96
17138999,1,99
17138999,2,99
17139003,1,96
17139003,2,96
17139009,1,96
17139009,2,96
17139009,3,96
17139010,1,99
17139010,2,96
17139011,1,3
17139011,2,8
17139012,1,96
17139012,2,96
17139013,1,96
17139013,2,96
17139015,1,8
17139015,2,96
17139016,1,6
17139016,2,96
17139016,3,99
17139018,1,99
17139018,2,96
17139019,1,96
17139019,2,96
17139019,3,96
17139020,1,96
17139021,1,8
17139021,2,96
17139023,1,99
17139023,2,96
17139024,1,96
17139024,2,96
17139028,1,8
17139032,1,99
17139032,2,96
17139033,1,96
17139033,2,96
17139034,1,99
17139034,2,96
17139035,1,96
17139035,2,96
17139036,1,96
17139036,2,96
17139037,1,8
17139038,1,96
17139038,2,96
17139039,1,96
17139040,1,96
17139040,2,96
17139041,1,96
17139041,2,96
17139044,1,96
17139044,2,98
17139045,1,96
17139045,2,96
17139046,1,98
17139046,3,99
17139047,1,96
17139047,2,96
17139048,1,96
17139048,2,96
17139049,1,96
17139049,2,96
17139053,1,2
17139053,1,3
17139053,3,96
17139063,1,96
17139063,2,96
17139065,1,96
17139065,2,96
17139068,1,96
17139068,2,96
17139069,1,96
17139069,2,96
17139069,3,96
17139069,4,96
17139069,5,96
17139070,1,99
17139071,1,96
17139071,2,96
17139074,1,96
17139074,2,96
17139075,1,96
17139075,2,96
17139075,3,96
17139077,1,96
17139077,2,96
17139079,1,96
17139079,2,96
17139081,1,96
17139082,1,96
17139082,2,96
17139084,1,96
17139084,2,96
17139086,1,96
17139086,2,96
17139091,1,96
17139091,2,96
17139093,1,8
17139093,2,96
17139095,1,8
17139095,2,96
17139097,1,8
17139097,2,96
17139101,1,96
17139101,2,96
17139105,1,8
17139105,2,96
17139107,1,8
17139107,2,96
17139107,3,96
17139110,1,99
17139110,2,96
17139118,1,96
17139118,2,96
17139119,1,96
17139119,2,8
17139120,1,8
17139120,2,96
17139121,1,96
17139121,2,96
17139121,3,96
17139123,1,96
17139123,2,96
17139133,1,8
17139133,2,96
17139133,3,8
17139134,1,96
17139134,2,96
17139138,1,96
17139138,2,96
17139141,1,96
17139147,1,96
17139147,2,96
17139147,3,96
17139148,1,99
17139151,1,96
17139152,1,96
17139152,2,96
17139158,1,3
17139158,1,6
17139158,2,96
17139159,1,8
17139172,1,96
17139172,2,96
17139172,3,96
17139173,1,96
17139173,2,96
17139175,1,96
17139176,1,99
17139176,2,99
17139176,3,96
17139177,1,96
17139177,2,99
17139178,1,99
17139178,2,96
17139180,1,96
17139180,2,96
17139182,1,96
17139182,2,96
17139182,3,96
17139187,1,96
17139194,1,99
17139194,3,96
17139203,1,96
17139211,1,96
17139211,2,96
17139217,1,96
17139218,1,96
17139218,2,99
17139223,1,8
17139224,1,8
17139224,2,96
17139225,1,8
17139225,2,96
17139225,3,96
17139226,1,99
17139226,2,99
17139232,1,96
17139233,1,96
17139233,2,96
17139234,1,96
17139234,2,99
17139237,1,96
17139252,1,99
17139252,2,96
17139253,1,96
17139253,2,96
17139254,1,99
17139255,1,96
17139255,2,8
17139257,1,8
17139258,1,99
17139259,1,96
17139259,2,96
17139260,1,96
17139260,2,96
17139262,1,96
17139262,2,96
17139262,3,96
17139263,1,99
17139265,1,8
17139265,2,96
17139267,1,96
17139267,2,96
17139268,1,99
17139268,2,96
17139269,1,96
17139269,2,96
17139270,1,96
17139270,2,96
17139272,1,96
17139272,2,3
17139272,2,6
17139276,1,96
17139276,2,96
17139281,1,96
17139281,2,96
17139283,1,96
17139283,2,96
17139284,1,96
17139284,2,96
17139285,1,96
17139285,2,96
17139287,1,96
17139287,2,96
17139288,1,96
17139288,2,8
17139292,1,96
17139292,2,96
17139293,1,99
17139294,1,96
17139294,2,96
17139302,1,96
17139304,1,96
17139306,1,96
17139306,2,98
17139306,3,96
17139311,1,96
17139311,2,96
17139312,1,99
17139315,1,8
17139315,2,96
17139316,1,96
17139316,2,8
17139316,3,8
17139316,4,96
17139316,5,8
17139316,6,96
17139316,7,96
17139322,1,96
17139322,2,96
17139323,1,96
17139324,1,8
17139325,1,3
17139325,1,6
17139329,1,96
17139329,2,96
17139331,1,96
17139332,1,3
17139332,3,96
17139333,1,96
17139333,2,96
17139334,1,96
17139334,2,96
17139335,1,96
17139335,2,96
17139340,1,8
17139340,2,96
17139341,1,96
17139343,1,8
17139343,2,96
17139344,1,96
17139345,1,96
17139345,2,8
17139346,1,96
17139346,2,96
17139347,1,99
17139347,2,96
17139352,1,96
17139352,2,96
17139352,3,96
17139353,1,96
17139354,1,96
17139354,2,96
17139355,1,96
17139355,2,96
17139356,1,96
17139356,2,96
17139356,3,96
17139359,1,96
17139359,2,96
17139362,1,96
17139362,2,8
17139363,1,96
17139363,2,99
17139364,1,96
17139364,2,96
17139365,1,96
17139365,2,96
17139366,1,96
17139366,2,99
17139368,1,99
17139369,1,96
17139369,2,96
17139369,3,96
17139370,1,8
17139370,2,96
17139372,1,96
17139372,2,96
17139373,1,96
17139373,2,96
17139375,1,96
17139375,2,96
17139378,1,96
17139378,2,96
17139379,1,96
17139379,2,96
17139380,1,96
17139382,1,99
17139383,1,96
17139383,2,8
17139384,1,8
17139384,2,96
17139384,3,99
17139385,1,96
17139392,1,96
17139392,2,96
17139402,1,96
17139402,2,96
17139403,1,99
17139403,2,96
17139403,3,96
17139404,1,96
17139404,2,96
17139405,1,99
17139405,2,96
17139406,1,96
17139407,1,8
17139407,2,96
17139409,1,8
17139409,2,96
17139410,1,96
17139410,2,8
17139411,1,96
17139411,2,96
17139412,1,96
17139412,2,96
17139414,1,96
17139414,2,96
17139416,1,99
17139416,2,96
17139417,1,96
17139417,2,96
17139419,1,96
17139419,2,96
17139424,1,8
17139424,2,96
17139425,1,96
17139426,1,96
17139426,2,96
17139428,1,96
17139428,2,96
17139430,1,96
17139430,2,96
17139431,1,96
17139434,1,96
17139434,2,96
17139434,3,96
17139435,1,96
17139435,2,96
17139437,1,98
17139437,2,96
17139438,1,96
17139438,2,98
17139440,1,96
17139440,2,96
17139441,1,96
